product,verified,rating,date,author,content,title
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Jan 2020,LadyD,Love works great I was reading reviews and it’s nothing like they say am happy with my Echo show 5,Works great
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,13 Jan 2020,Jimmerz,This was a free item add on.  So far i like it.  I’ve connected my Ring doorbell to it so it will show me my front door when i ask.  And it scrolls through my photo album.,Works as expected
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Feb 2020,Girz,My kids just love it!! Perfect to wake up then. Listen music and watch videos.,Perfect for everything
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Jan 2020,Spencere,I highly recommend the this product. It has been a joy to use the Echo 5.,A wonderful product.
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Feb 2020,Kilmani,Great works great with hue lights. My tv. And to watch tv on it,Great
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,3,13 Nov 2019,ryasdadd,Purchased a echo show 5 as an upgrade. I replaced a echo dot in the kitchen. Very disappointed with the microphone. Hears the wake up “Alexa “ prompt maybe 3 out of 5 tries? I have tried changing the wake up word to Echo. Didn’t help. The microphone just doesn’t work as well. Hope they can turn it up with a software update??? I do like the manual shutter for the camera.,Disappointed with Alexa’s hearing
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,07 Nov 2020,BusyMom,I have become obsessed with Alexa!  This echo show is so much better than just having the dot. I have the ring peephole and use it to see who is at my door along and answer it.,Screen is useful!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,13 Sep 2020,WG26,"I got this mainly so that I can quickly see who is at the door when someone pushes the button on my Ring doorbell cameras or if I just want to check the view from the cameras and don't have my phone handy.  This is the only such device that easily connects to Ring products.  Google's similar devices (Nest hub) don't play well with Ring.  

There are many more uses for these devices, but most are not so compelling that you really need them. But I do notice that more and more apps support the Alexa devices.",Works well with Ring products
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Sweetcakes1956,This is really nice I love this I will recommend this to anyone to get this to talk to your family friends listen to music get recipes play games this will really be a nice Christmas present as well I had this for over a month and enjoy every moment of it I love it,Good to hear
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,Rockstar,"Another good product from Amazon, Competitively prices and durable. Doesn't look to big either. This product is definitely recommended. So far everyone loves it. Go give it a try, you won't be disappointed.",Highly recommended
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,Ashley,"Overall works well, kind of a small Screen for reviewing cameras, speaker is not that great. But for the price overall an OK deal for what it’s used for. Haven’t really had any problems with it.",Just ok
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,Mike,I was looking for something to help make things easier for my smart home. This device has done just that! Being able to get news and control my smart devices in my home has never been easier!,Hey Alexa!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2018,Jacky1,"I’m so happy to have Amazon - Echo Show 5"" Smart Display with Alexa - Sandstone in my house I can play with Alexa I can tell Alexa do everything for me like turn on the light turn on the tv and so much more","Amazon - Echo Show 5"" Smart Display with Alexa - S"
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,12 Nov 2020,Brad,"I got this for $10 with a Ring doorbell, it is a nice little display. Screen is bright and crisp, sounds nice for a little speaker. the more I use it the more I like it.",Nice small display for Ring
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Sierra53,"Was looking for an alarm clock that wasn’t really bright and the black background and green clock hands fit that bill.  And Love the alarm on this.  Don’t have to reach to hit snooze, just tell Alexa to snooze anywhere from 5 to 1 hour and she’ll do it.",Alexa Alarm
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Tee02,The great thing about the echo device is that I can also connect to my ring products through it. If you like cooking you can also get recipes through your echo. The screen is a little small so if you like a bigger screen you might want to go above a 5.,Good quality
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2018,DThompson,I have several echos in my house. This was a great add on allowing me to monitor my camera system from this device.,Great Standalone System
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Summerc25,I was a little creeped out about these systems listening in or watching you on video but I am really enjoying it.  I signed up for the music too and I love asking Alexa to play 80s music.  The drop in feature is great too so you can check in at home when you are away.  Overall enjoying this item very much!,Love Alexa
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,11 Nov 2020,Josh,Awesome alexa device. I set it up in my kitchen to use as a timer. Linked it to my ring camera to view my driveway. Plays Apple Music or pandora. Very user friendly.,Alexa show 5
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,iamtheone,"I received the Echo Show 5 free with my Blink outdoor cameras.  When linked to the cameras the Echo Show 5 announces when motion is detected at the specific camera.  I used it to phone my contacts, wake me up to music, make a grocery list, and recipes for cooking.  This is a handy device for the home.",Great Echo Show 5
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2017,bestbuyer,"I didn’t want it at first, but came with my camera. So glad I have it now. I can listen to the news while I’m working, i can look at my ring cameras and more.  And, I can shut it off so as not to feel it is intrusive.",Not intrusive
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Feb 2020,JakeMiran,"I love my Amazon Echo Show 5 so much! I bought it during the Black Friday Deals last November and got it at a really great low price. Although, I would not really buy it at a regular price because I think it is very expensive. I would just actually buy the Echo Show 8 if I have to buy one at a regular price to get my money’s worth. As it advertises, I could ask Alexa almost everything, although she wouldn’t have the answer for some of my questions. But that is perfectly fine because hey, nobody’s perfect! I like it that I could ask Alexa how the weather and traffic are while I am getting ready to go out. Before having Alexa, I had to actually stop getting ready and research everything on my phone which taking more of my time. I also love playing music on my Echo Show 5. I’ve tried both Amazon music and Apple music and I’ve found out that it is cheaper to just subscribe to Apple music with their Student plan subscription that cost $4.99/month when you are a student. All in all, I really love my Echo Show 5 and Alexa was very helpful and full of fun and facts!",I like it a lot!!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,tomcat7,"Excellent personal assistant.  Works great with Ring.  You tell Alexa to show you the front door when it detects motion or rings and it works great.  

Love how it plays amazon music or Spotify without issue and a great timer in the kitchen.",Great to work with Ring Video doorbell
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,08 Nov 2020,MEAT,We love alexa! Already own other products. We love having the ability to watch videos on it. Only con is we don't believe that the echo is as loud as the dot,Alexa!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,07 Nov 2020,Jamlam29,I keep this show at my work desk and use this daily.  It is nice when you have multiple units in other rooms since you can sync them to play the same music.,A must have for the desk.
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2017,Tatt2ed,"As a bedside device, I use for my alarm and scheduling.   Very easy to connect and begins using within 5 minutes.  Changing the default screen to rotate through Amazon photos is an added perk.  
Well worth it.",Echo show 5
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,mush,"The Echo Show is a great idea.  It combines all the great Alexa features with Video capabilities.  

The system is a little underwhelming when it comes to computing power and operating system.  It gets confused often and is slow to react but I find it great for the office to keep up on headlines, listen to music and even watching an occasional video.

It's very reasonably priced and I would recommend.",Terrific informational item for the office
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2017,Airpods,"One of my best discovery at best buy. It make our household communication quick and easy. I dont have to shout to announce that its dinner time.
I can communicate to home wherever I am. Plays music and inform me anything I need to know like traffic to go to work or weather by hours. Good find.",Alexa good
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,MicKai,"I keep the Echo Show 5 on a bedside table. It’s great for the Ring activity and when I want to listen to music, watch YouTube videos and even tv shows. The clock is great because I don’t have to squint to see the wall clock in the middle of the night. It dims and doesn’t illuminate the room or disturb my sleep, either. And we know how precious sleep is!",Perfect!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,07 Nov 2020,Weaver,Alexa is a great product. I couldn’t be more happy with it. I bought two more for my bedrooms so we I love this product. I don’t know what I would do without my Alexa. I listen to all my music and watch videos at the same time.,Weaver Alexa
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Sep 2020,Chris94,"Ive had many Alexa devices before, but never really looked into this one before. It came free as a promotional buy, but I honestly would not mind buying it for full price, its a great little gadget. 
I keep it on my nightstand mostly as a clock, but having song lyrics pop up while playing is a nice touch.
Have gotten one for my mother since I have moved away a few years ago, and the video quality is top notch. Much better than Facebook video.",Good Alexa
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,geeky,"I bought this product to display my Ring Doorbell activity when the button was pressed because I didn't want to eat up my cell phone battery checking the video all the time. It works great. Ring Doorbell rings, it picks up and automatically displays the video. I had to settle for white bc my store I bought at was out of charcoal by the time I got there.",Works Great with Ring Doorbell
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,Chitown,"I was very hesitant to make this purchase because I wasn't sure what it did. I am so glad I did buy it. Great way to keep in contact with friends/family, keep updated on the cameras in and around my house, and so many other customizations that can be made.",Yes
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Anonymous,"I bought this to use on my nightstand to control the devices in my bedroom (lights, speakers, etc.) and also to use the clock and alarm functionality as well.  I'm a little disappointed in the microphone array as it's nowhere near as good as that of the 3rd generation Dot or Studio.  It seems I need to be closer to the device for it to recognize my voice then with other Echo devices.",Great for use on nightstand
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,PC21,"We’ve had a bunch of Echo Dots to help control speakers and some smart home items. We don’t use this one to the full capability (video calls, etc), but the visuals to accompany things like weather check are nice. Integrates well with the existing system. 

It should be said that this item was free with the purchase of another bigger item, so I didn’t have much in the way of expectations for the device.",Alexa gets more juice
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,09 Nov 2020,jmol,I just love it on my bedside table. The screen turns dark when I turn off the lights at night just showing the time. I love how it shows the lyrics when I play music and seeing photo memories from your phone. Great item!,Love it!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Sep 2020,BigAlS,"It's the perfect echo device if you ask me.  It isn't too overwhelming in size.  It fits perfectly on a nightstand or an end table.  I've heard some people complain, ""Oh no, the screen's too small to watch a television show on.""  That's why you have a television.  This isn't for that.  To keep an eye on your cameras, see a recipe in the kitchen, or check the weather, this device is perfect.  I love it.",Excellent Device
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,Friend,Like yo ask questions and have the immediate responses. I also like the music options from country gospel to love songs ...nice line ups free too!,Alexia
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,13 Nov 2017,joelb52,"I got this a freebie with a Ring camera and wasn't sure how I would use it. Turns out it's perfect for a nice at-a-glance type device. Between the weather, news headlines, and the streaming pictures it's a nice add-on in the living room. I also like the feature where it will go dark at night so it's not distracting or casting a light down the hall late at night. The mics and the speakers all work fine for Alexa.",Nice at-a-glance living room add-on
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,Chaaa,I’ve always wanted a Amazon Echo when I saw this one was on sale and had a touch screen I decided to give it a try. This is a very good product!,Amazon
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,13 Oct 2020,RAZLEE,"Got this 5"" Show in a Best Buy Package deal along with 10"" show and Hue bulb for far less than you would pay for the 10"" alone so it was a great deal. I have another 5"" Show in the house so good to use these smaller ones as a bedside or perhaps desk device. Sound is big enough to fill a small room but it's limited so as stated, the smallest of the Shows has it's uses. The great thing is, the features and functions of all the Shows regardless of size are exactly the same.",Great Echo Device for Certain Uses
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,JeffreyB,Bought one of these on BB's Black Friday promotion and what a surprise buy.  I can talk with my sister/mother-in-law visually and get a news updates along with all kinds of entertainment.  I need one of these in my car too.  I like it a lot!,Amazon Echo 5
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Nanato3girls,I love my echo show and my granddaughters have fun with it also. I have it on my kitchen counter and I love the recipes I can just ask Alexa for. Also when I’m cooking and it’s almost done instead of yelling upstairs to the ( boys ) I just say Alexa announcement tell the boys super is ready. She tells them on their Echo dot and they come down. Any other announcements too. Lol,Echo for beginners
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Nikki,"I only bought this for my ARLO 2 security camera because I have my phone on DND at night. But I had to turn 2 of the cameras notifications off because Alexa kept scaring the heck out of me at odd hours due to my zoo outside. First a squirrel, then a cat, then a POSSUM!! (YUCK!!). I like that you can add photos for the background, just don't add too many or it tends to freeze.",Works with my security camera
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Javi,"It is very convenient that we can just say ""Alexa show me front door"" to view our ring video doorbell. Or ""Alexa tell shark to start cleaning"" for our smart vacuum.  We also use it to make our grocery list, video calls, play music, look up recipes, turn on/off TV, reminders/timers and ask any questions that we may have. I love it and would recommend it to anyone!",Great home assistant!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2018,Joanne,Amazon Echo my house has it all around . What I love about this product is that I can keep an eye on my family.  Also to look for videos and recipe.,Amazon
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2019,BiPolarBear,"I finally settled down with the Show 5.  I tried all of the other competitor equivalent sizes/product and I am choosing Amazon.
Reasons:
1. Googl sends a lot of traffic to their own servers.  I specifically opted out of updates and statistic sharing but it was sending a lot of data.  Im a professional computer security guy by trade and I did not like it at all.
2. The biggest complaint I have read about the Shows are that they send different AMZ statements like spam.  Well, everyone forget to tell you that it can be turned off.

Last note is Show 5 has a clock.  So, its a better bedroom, office, living room device versus the Show 8.  The 8 is just bigger but the clock doesnt stay on.",Winner!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2018,Dude,"I bought the Echo Show 5"" for a family member for a gift and was unsure if they could get it going without me being there to set it up. It surprised me but they got it up and running with no assistance from me. Easy.",If I can do it---
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Jan 2020,Wanda531,I had the Echo speaker (2nd edition) and dot with clock already. Added the Show because I wanted to do video calls with family. Well I love it! It's so easy to do the calls and love the drop in feature. Love seeing info on the screen now when Alexa responds to questions or requests. The ability to choose the clock face with so many options was a nice touch. Great choice to upgrade from the dot.,Great upgrade from the Echo Dot!!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,08 Nov 2020,EDRN,Purchased this for one of the rooms and its perfect. Not too big or small and sound coming out of this little guy is pretty loud. Easy step by step instructions on how to install in case youve never set one up. A must for home automation. I also like that it has the sliding camera for the camera. I think this small privacy feature is something that all camera devices like this should have.  Satisfied with my purchase and would definitely recommend.,Another great Alexa product. Perfect for bedroom
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Sep 2020,Mcfadden73,I just can't  express how I  LOVE my ALEXA. It was simple setting up too.,I  LOVE IT
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Mikey,I have three of these along with an echo dot and just bought the big Echo Show with a 10.5 in screen for the kitchen. I have bought a bunch of the smart light bulbs and Outlets and even an item that I installed on our garage door it's fantastic I can open my automatic garage door through Alexa or close it and it lets me know if it's opened by sending me a alert. The more you talk to her the more  she  learn what you're trying to say to her and what you want.. heck you can even start your coffee pot and not even be at home turn your lights on or off from anywhere through the Alexa app love this stuff thank you will be buying more LOL,We love these!!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,2,13 Aug 2020,Outkazt4eva,"Got as part of a great/cheap offer. Hard to use, no HOME screen, and bulky for being so small. In order to use, you pretty much have to already know what to tell it.",Regretful purchase.
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Mar 2020,elimia,"When this product first came out, I couldn't understand why anyone would buy it until Christmas last year when I got this cheap as part of a bundle. I already own a Google Mini which I feel Google is way better than Alexa on search results, so I was skeptical about the Echo Show 5's practicality. It has a small color screen which the main purpose is to serve as a clock so I figured it would make a nice ""smart"" clock to replace my ""dumb"" alarm clock that resets the time to 12:00 whenever the electricity goes out, but the good thing about a ""smart"" clock is that it can tell accurate time even after electricity goes out and comes back on again. Another great function is the ability to instruct this ""smart"" clock to wake you up (i.e. set an alarm) which I mainly use Google Mini for. Another great function is the ability to ask about the weather and have the screen display some weather details. The Echo Show 5 has now replaced my Google Mini. I also bought an Amazon Smart Plug and have my lamp connected to it so I use the Echo Show 5 to help me turn on or off the lamp, hands-free. I couldn't understand why people needed something like this to turn on/off lights, but I now realize why (it's just faster and more convenient than walking up to the lamp to physically do it, and especially at times when you're in bed and don't want to get up).",Now I know why people like this
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,11 Nov 2020,CJMor,"Can't say I am a big fan of having this thing listen to me all of the time, but it does tie in very well with my home Ring Video network that I now have setup.  It does what it is supposed to do and was very easy to setup.  I can either use my Ring app on my phone or iPad to see my Ring video cameras or I can use Alexa when I am sitting in my living room.",The Alexa and Ring Home Show.
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,13 Nov 2019,Paul,"I love my echo Show 5"". I bought it to use in my kitchen and to add to the two (2) echo dot that I currently use in my living room and bedroom respectively. In addition to using my echo show for skype calls and visual clock/temp display, I use it to control my smart devices (lights switches/dimmers, bulbs, sockets, music, thermostat, security cameras and security system). I also use my echo show for sleep sounds, which helps me to fall asleep without effort. 
Speaker sound quality could do with some improvement. 
Great product - I would recommend to anyone
Great price",Love my Echo Show
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,07 Nov 2020,IMATXN,"I love this li'l Show! It's so much better than the Echo Spot. I bought multiples for gifts! The sale made that an easy choice. ;)
I have been workin' Alexa! LOL She's earnin' her keep . . .
We have a pup on strict kennel rest for SIX WEEKS! ""Alexa: Play Through a Dog's Ear, please."" and ""Alexa: Play classical music, please."" have been lifesavers!!","Fun, and a lifesaver!"
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2018,AngiesReview,"I absolutely love this item. It integrates well with all of my other Amazon devices and does what is expected. I love the video and ""Show"" features which was my intriguing interest with the purchase. I purchased it from Best Buy because they had a better offer than Amazon actually did, and allowed me save $30 bucks even with me originally purchasing my products during Prime Day. Thank you as always, Best Buy!","Great Gadget, Awesome Integration"
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,10 Nov 2020,Justme,"Not sure how they can afford to make these this cheap. good speaker, and I love the convenience/ Alexa, turn off my lights for I am too lazy...
This size is hardly more useful than the dot. I would probably get the 8inch if I was going to buy one, but I'm not sure of its' usefulness. 
I got it in a bundle and it basically just replaces a dot. Even the 8 inch one in the kitchen is really only helpful for recipes, and even then it doesn't keep them onscreen long enough, so I end up having to do the search again.","Unless you need the screen, just get a dot"
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Sep 2020,Daniel73,"I’m really enjoying the Alexa show 5. The sound quality is great. The Amazon Echo Show 5 is the best and Newest Artificial Intelligence device. As we are all dealing with issues due to the coronavirus most of us have been Home. The Echo show 5 does more than tell you the weather, time, etc. The intelligence Device learn you as you learn it. Alexa will start to recognize your voice and Your daily routines such as The route to your job or destination and if there is traffic, Wake you up at your set time, Alexa also Offer hand free Calls That's right just Say ""Alexa make a Call "" And You would Say the Number or Contact .",I love my Amazon Echo Show 5 so much!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Aug 2020,THEGREAT,"The Amazon Echo Show 5 is the best and Newest Artificial Intelligence device. As we are all dealing with issues due to the coronavirus  most of us have been Home. The Echo show 5 does more than tell you the weather, time, etc. The intelligence Device learn you as you learn it. Alexa will start to recognize your voice and Your daily routines such as The route to your job or destination and if there is traffic, Wake you up at your set time, Alexa also Offer hand free Calls That's right just Say ""Alexa make a Call "" And You would Say the Number or Contact . It's so much more you can do it's to much to type.
Other Features: Google, Zoom Video Chat, Movie and TV apps (Netflix, Hulu,Amazon TV Etc.) , YouTube, Smart home devices Lights, Thermostat You Name it And It can do it. Works Great with the Amazon Blink Devices Blink XT2 and Blink Mini",Literally the Best Smart Home Device
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Sep 2020,sanch11,"At first we were skeptical about purchasing an Alexa. We changed our minds after staying at an Air BNB that had Alexa. We loved how we could play any song by simply asking. 

Having this at home makes tasks a little more fun and convenient. For example, when I need to set an alarm I just ask Alexa to do it! 

We were debating between the speaker and the show. The show is cool because you can ask Alexa for the News or a certain story and the video attached to that subject will also show up. 

We are thinking about purchasing some more of these products to have in the rooms of the house.",Nice addition to our home!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Jan 2020,Nick,Great product! Use it in my bathroom to play music while Im in the shower. Camera blocking feature is nice for a feeling of privacy. Sounds great in both volume and clarity. Better than my original echo. I love that song lyrics come up and there's picture!,Love it!!!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,DARRELL,"I have 2 and use it to play music and videos and see my Ring Cameras viewing.  I tie the 2 Echo Shows together with an Echo Dot and have music through out the house at same time on same song or different songs. I make phone calls and it will do video calls. I get alerts from my 3 Ring Cameras out side.
I get the news and weather and talk to Alexa whenever I want to. 
  We even argue some times...lol.   You tie all together with the Alexa App.",Great to have and works GREAT...
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Nov 2017,ScottG007,We like the Echo very much.  We have it tied to our Ring doorbell so we can see who is at our door even from back in our bedroom.  We have it connected to our home zoning system with Wifi thermostats so we can adjust the temperature in different rooms in our home simply by talking!  We can turn on our robot vacuum cleaner with our voice.  It's kind of like being the Jetsons!,Echo show
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,4,13 Sep 2020,Pete,"I initially purchased this to prevent my toddlers from running to the door every time our door bell rang.  The Echo Show 5 is synced with my Ring Video Doorbell and with a simple command we are able to tap in live to see who is at the door.  Since purchasing this product, Alexa has become my 6 year olds go to for knowledge (not sure if I should be offended) during this never ending pandemic.  Alexa is constantly being asked how to spell things or for simple facts about mammals and dinosaurs.  I am sure my son would agree that we are very happy with this purchase.  There are a ton of other features that I am sure that we have not even uncovered but for now, it does the job in our household. Oh and for the Disney lover, they make a Disney Pizza Planet Alien holder for this device.  I am sorry Best Buy but that holder is only sold through Amazon.",Must Own For Amazon Product Lovers
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Laura,"Love how this product especially showing me who’s at the front door or backyard with the ring. We love listening our music every
Sunday morning amd having play on every alexa product. I love our gently alarm clock and the availability to verify my calendar and schedule. Love listening to the news or updating me on the weather. Or just watching a video or a movie. Great product. We installed it in the wall.",Excellent product
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,Linda,"I came to buy a new company and printer. 2 wks ago I met with Patrick who showed me the item. I said I'd be back. On Wed. I went back & Patrick was off so Matt T. took care of me. He answers my questions and explained even more. So I made my purchases. Mat had to order them and I look forward to coming to then have the Geek Squad transfer my data. He was very helpful to me.
Yes I like my Alexa !",Great service!
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Oct 2020,BassMan52,"I received this FREE as a promo deal for buying the Echo Studio so how can I complain about it. Great addition to my collection of Echo’s but sure wouldn’t have paid a retail price for this, or bought it at all honestly. We don’t have any Family or Friends that have one to do any Face Timing on with our kids so basically just about dot or Echo to use for my home automation features I have throughout the house.",Hard not to love this Echo show.
"Amazon - Echo Show 5"" Smart Display with Alexa - Charcoal",1,5,13 Aug 2020,TSoward,Excellent thank you so much for the update and for the first time in my dreams are you doing today and doing well and I love you too and thank God for the next few days and I have to go to the gym and then I can get a ride to the store and get some rest and I can get it to you tomorrow morning at work and I will be there at the same time I don't have a lot of time to get to the houses we would like to go to the store and get some rest and I can get it to you tomorrow morning at work and I will be there at the same time I don't have a chance to talk to you about it when I get homes and I can get it to you tomorrow morning at work and I will be there at the same time,Good price
