product,verified,rating,location,date,author,content,title
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,4.0,Reviewed in the United States ,07 Jan 2020,Ko / JimB,"It handles it's primary function of video calls OK enough. The way the camera tracts people within it's field's range is pretty cool. And it's nice that now I have a large screen to see our grandchildren, but at times it seems a bit grainy compared to the first generation smaller portal I used to have. Also, I miss the touch screen capabilities of the original portal for doing things like selecting a subject to stay focused on. The available applications seems to be very limited as well. I could swear the 1st gen had a lot more apps to choose from. I do watch Amazon Prime through it, which so far works flawlessly, but it would be nice to have a browser, maybe utube.. or come on, this is a facebook product so how about facebook on it? I do have to admit that story time is a lot of fun with the youngest in our family. :) Alexa is OK on this.. handles my home automation OK enough, and MUCH clearer audio than my 3rd gen Echo Dot, but is a bit cumbersome in some aspects. If I want to see my Ring Doorbell video I can't just say to show me the front door. First I have to say ""hey portal, show me the home page."" This changes the HDMI port to the correct one for portal, as well as turn on the TV if its off. Once I have the portal screen showing then I can say ""Alexa, show me the front door."" and by that time I've already walked to the front door to see who's there. If I just tell Alexa to show me the front door it'll say OK, but nothing happens until I activate portal first. Frustrating. The HDMI-CEC control is also interesting. Yes, it will turn on my TV while switching to the portal port.. however; I can't use it to switch back to my cable-box's HDMI, control volume or turn the TV off. Perhaps there are commands to do this, but I haven't found them yet.","Nice, but could be better."
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,25 Nov 2018,Anthony,"This is awesome the best on market I have Alexa ,Google home,and this is by far the best device I absolutely love it. I think of how much my phone cost and then the value of facebookportel amazing",Most Bang for your Buck
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,03 Mar 2020,Humphreys,My husband's family is spread out all over the country. He got one for us and one for his mom. His mom loves it so much she recommended it to his sister. So his sister got one and also sent one to their dad. It's awesome being able to have all the kids and grandkids together with the grandparents. Sound is wonderful. It's like being in the same room with them. And we've never experienced any lag or distortion.,Our whole family has one now
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,4.0,Reviewed in the United States ,22 Nov 2018,HH,"I have purchased both this and the smaller device (portal+ and portal). This is an outstanding device.  It is crystal clear and has a beautiful wide screen review.  I have placed a smaller device in my office, with the larger device at home.  It is super easy to use and my 5-year-old now can call me from home while I am at work.  Do note that I am using this only for portal to portal calls.  I do not use this to call through any other device.  In that regard, it is flawless. The only reason I gave it one * off is that the portal + is fairly big and conspicuous.  Unlike the smaller device (which I also have), this is awkward to place and takes up a lot of space due to its unusual size.  The smaller portal device is perfect and I would strongly recommend that be your first purchase. I have used this with one device in my office, one device at home and one device at my parents.  This truly enables us to all communicate flawlessly and is fantastic in that regard. Please ignore people who are rating this device solely on the company's actions.  The goal should really be to rate the device and how functions and performs.  Having said that, I do notice unusual activity with reviews.  Interestingly enough even though I really like the smaller portal and would rated five stars, I have been unable to do so.  See image enclosed.  Bizarre.  I have been an Amazon customer for over a decade have never seen this before. ​",Highly recommended for Portal to Portal calls
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,2.0,Reviewed in the United States ,26 Oct 2020,J.W.,"First off, it deserves more stars if ALL you need is to call (whatsApp) another person. Kids or parents. If you are looking for a device for your home office - stay away. Pros: - looks great. Good quality screen (rotates) and a camera - connects to Bluetooth devices (e.g. keyboard, mouse, etc.) - easy to use Cons: - no 3rd party voice or video calls supported. No jabber, no Alexa calls, no skype, no sip, no google. Nothing. - device recognized by a phone as a bluetooth speaker. You can't use it as a speakerphone with you cell. - you can't call a regular phone number (even with a fee). - it doesn't support Webex meetings. Helpdesk says that they're working on it, but no ETA. Webex (via website) does not recognize microphone / speaker, or camera. No MS Teams support, no google meet. -  do you want to use it as a photo frame? Only with your facebook photos. - very few applications. 10? Useful? 2-3 max. - no email client, no calendar. Yes, you can open outlook 365 or gmail in a web browser but this is not the case. - Alexa on this device is handicapped. Most of commonly used functions not supported. - Although it is an android device, you cannot install apps from the play store. Actually you can - but you can't access them after the installation. This is the first time I decided to return an electronic device. I am done with it 3 hours after unboxing. Ugh.","Portal Plus - Great Idea, Horrible Execution"
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,14 Sep 2020,El-Maz,"So i use Facebook messenger and whats up app a lot(daily) so this is an amazing devise for me. It is so cool, it moves when you move (moderate speed, so don't run) and it zooms in and out (for example if you were in a room talking and someone else comes in it zooms out to catch that person and vise versa when that person leaves it zooms back in on you). Also if there is a sound in the background it concentrates on your voice so the person on the other line does not get distracted. Also on messenger you can tell stories (kids stories). Now for Alexa app, its good but not perfect let me explain more so it does pull up recipes and turns on and off the lights but it doesn't save the recipe like the other Alexa apps and it doesn't show you the feed to your cameras but other than that its great and very useful to not have you holding your phone all the time and can multi task while you're chatting... i love it. My advice to you if you dont use the messenger and whats up apps regularly it wouldn't be useful to you. Hope this review helps your decision.",Amazing and useful
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,1.0,Reviewed in the United States ,17 Aug 2020,Alison,"We have had this less than a year and it is AWFUL. I had initially just wanted a digital picture frame, but my husband convinced me to get the portal since we could use it as a frame and for calling, games, etc. We have 5 Alexas and have never had any trouble with them so I figured this would be similar. At first it was ok, we could make calls and it also worked as a picture frame. Soon after we got it though I would walk by and see that instead of the picture I chose it was a suggestion to fb call my mother-in-law. Over and over I had to exit out and put my picture back up. After that my picture would randomly be missing and it would be one of the fb stock photos of nature. My picture was still listed as the active picture so I’d have to delete everything and reupload. Again, the main reason I bought this was to act as a digital frame. A few weeks ago the portal started going black. I’d have to restart it, sometimes twice a day. Finally today it shut off and it seems to no longer work. I tried restarting it and all I can get now is the Portal screen. Pretty sure it’s just broken.",Glitchy crap
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,20 Mar 2020,Dustin Moore,"I bought this for my grandfather just as coronavirus started to become a real concern. I wanted him to be able to video chat with the family when we weren't able to visit him. Unfortunately, his retirement community went on lockdown before I could deliver it. So until I can get it to him, we are using it in our home. I have a 5year old and a 16 month old. Video chatting with them via phone is hard for the people on the other end of the screen. They are ALL OVER THE PLACE and hard to follow. The portal has a nice wide field of vision that keeps them in frame most of the time However the BEST feature is the automatic face detection and camera tracking. It follows the girls all over our living room, keeping them in frame so their grandparents can always see them. It isn't 100% perfect, but it is a huge improvement over not having ng this feature and just trying to follow them with the phone.  Surprised - I thought this was a pointless product, but now that I have one, it is the only way I want to video call Fwiw, the Alexa and FB assistant I tegratio s are nice, and the speakers are quite good quality (and powerful). We listen to Pandora, Amazon music, and lots more on here daily. I will probably buy one of these to replace it once I give this one to my grandfather. There are really great for connecting with family.",Surprisingly great - camera tracking is fantastic
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,29 Oct 2019,Renata,"After contacting Facebook support I was able to get help and now it works great! If you are having any issues with your Portal just go to the Facebook website. Don't be like me and try to talk to someone from Amazon tech support :) I want to like the portal 2 but can't. The design is good, it works good, but any call I make gets a crazy amount of echo on the other end. And since I bought this to video call with my family it is useless to me. Tried talking to an Amazon technician but you can't get far with someone who doesn't speak or understand English. So I am returning it. Maybe the next one will be better.",EDIT: Works ok but there is a lot of Echo on the other end
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,1.0,Reviewed in the United States ,23 Jun 2019,Kingw1,The lack of capability of Alexa calling and more astonishing the lack of ability to use Facebook Live is ridiculous.  For the amount of money this is NOT WORTH IT.  The useless support they offer is almost as frustrating as the POS device itself.,Lacking major features and support
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,1.0,Reviewed in the United States ,02 May 2020,Dennis Dare,"This is my first review, I did not realize how difficult setting up this device would be, I have already set one up for a 80-year-old friend of mine. But my second one for another 80 year old fried, when I asked her if she had a Facebook account she did not remember, so when I went to make one for her and apparently‘s saw her old account and locked me out. For three weeks now I have been trying to resolve this sending up Her ID and it says it’s going to get back to me but they never do. I even thought of making another account on a new email but of course that was denied. And now I have 2 80-year-old people that want to talk to each other and see each other, but they can’t!  Trying to talk to anyone to get this resolved is aggravating, and all I get is a response saying that due to COVID-19 things are moving a little slower.",Unable to set up Facebook on the device!!!!
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,2.0,Reviewed in the United States ,15 Jul 2020,Gil S,"If you watch any demonstration of this product you will notice that is is done in a very well lit room.  In the average room the video quality is poor and has a lot of noise.  I also got complaints that the audio had a bad echo and if i was more than 8-10 feet from the Portal, that the audio volume was low.  It does support bluetooth but this defeats the convenience of the device.  It did work well with Alex and Amazon Prime video.  I did not register it with Facebook rather I registered it with WhatsApp which was very easy to do.  I do not feel it is worth the price and I am returning it.",Over not satisfied
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,3.0,Reviewed in the United States ,03 Mar 2020,Williamson Household,We've purchased three of these devices.  This device is wonderful for keeping in touch and for my children to interact with family.  The video quality is amazing and the camera works great to track and follow users.  Very pleased with that aspect.  The many features  of the  Portal really drew us in but after having device since Christmas we've noticed a few issues.  Many of the applications do not work as advertised or are so slow to load.  Our internet connection has been checked and verified to be way faster then recommended speeds.  The super frame pictures do not work most of the time and typically shows the same pictures all the time or shows only stock photos.  Once again went through support and verified all settings were correct still have issues.  At times it shows pictures from albums of users that were not added.  The Portal freezes or stops working while using various features.  On more then one occasion we've got a black screen that required voice commands to resolve due to touch screen not responding.  We have also had to unplug device to get it to reset after freezing for 30 plus minutes.  I think this device has several bugs that require some fixes.  Reading other reviews and blogs it appears Facebook knows of many of the issues and released devices anyways to ensure sales during holidays.,Software issues
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,12 Oct 2020,William kane,"In light of Covid and social distancing this tool has allowed my 90 year old mother to stay in tough with her kids, grandkids, and greatgrand kids. Easy to use. Easy to upload photos and set up. Great to easily increase face time, now if I could just stop my mom from calling it ""Porter"" instead of ""Portal""",Greatest invention for grandparents
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,5.0,Reviewed in the United States ,11 Nov 2018,Amazon Customer,WOW!!! huge screen to see who you are talking too.  So easy to set up and make calls...love it so far.,Super Easy setup
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,2.0,Reviewed in the United States ,02 Dec 2018,Sylvia G,"I fell for this because of the combination with Alexa but am very disappointed. It works great for video calls but Alexa is very mediocre. Most of the times it doesn’t seem to hear me, even though I am close. I used an Alexa Show in my kitchen and expected portal to have the same functionality but it doesn’t come close. Another annoying issue is that when it loses network connection for a moment I have to go through set up from scratch. So now I will disable Alexa from the Portal and put my old Show back, which really makes my Portal a very expensive digital photo frame 🙁",Alexa functionality deeply disappointing
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,3.0,Reviewed in the United States ,08 Dec 2018,Benjamin Mack,"The device functionality is actually pretty cool, when it works. But be prepared - it’s terrible in a mid-range WiFi area. You basically need it to sit right next to your router, which limits where you can actually use it. We placed ours in our kitchen, only one room away from our office where the router is, and all day long kept hearing pulsing sounds from the Portal as it disconnected and reconnected to the network. At first, Portal’s customer service was responsive and helpful, until I sent them a video of the problem and they handed me to one of the “technical experts” who basically repeated the same troubleshooting process as their frontline staff. Subpar product with subpar customer service. Wouldn’t buy again.","Subpar product, subpar customer service"
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,3.0,Reviewed in the United States ,23 Dec 2019,Nom de Plume,"I WANT to love this thing, but they make it sooo hard... As we've made the purchases we push through and use, and enjoy them... but I'd be hesitant to really recommend someone buy one... Next Generation maybe? Positives: Bought these for myself, mom, and sister, and father in law... We use it almost every weekend and love how it connects the family. We have young kids and the grandparents get to see them run around, and now the kids recognize their voice etc. After you're done its ALMOST like you sat next to them on the couch and had a good chat... Now very good during COVID isolation as well... The AR is fun for kids and adults and the story time thing is cool. Negatives: They had such a strong chance for a GREAT product, but the negatives are almost to the point where I'd be iffy about actually recommending this to someone. Making and Connecting on calls - Linking up multiple people is for some unknown reason, always a pain... You can sign in through Facebook Messenger AND/OR WhatsApp... BUT if you want too add people to calls they need to be signed into the same thing (Messenger or Whatsapp), and you can only ADD someone to call, you can't combine a received call... I bought the ones that hookup to your TV, so I'll admit this is partially due to that, but you effectively need to call ahead, make sure everyone has their TV's to the right input, and is signed into the right service.  As my sister said this morning, you come near to starting a family fight while trying to get the call going asking why someone isnt signed into the right service (see below). Also while combining calls (specifically for having 3 people on a call, it just shows the middle of the field of view of the camera and cuts off the sides... My mom inevitably can only see me in the center of the picture and misses my kids running around, and I in turn see my mom well centered, but only see my sisters cat which is situated between her and her husband... Set-up - It should be easy, but its not... Initial set up is KIND OF intuitive, but its not as simple as many other things... Its not impossible, and even after initial set up things don't always seem to stick... I (the tech knowledgeable 30 something) inevitably spend sometime face-timing or phoning the person on the other end to help them re-sign into something (even I've experienced being randomly signed out of profiles). Image Quality, Zoom, and following - We're all used to HD or 4K... and this is definitely not that quality... In a wide field of view the 12 mp camera does fine BUT when it ""Zooms"" in on you its only digital zoom so picture quality degrades quickly... The camera follows you nicely for big motions but sometimes seems to kind of have some ADD and randomly goes ""Squirrel!"" and zooms to another part of the room or just decides it doesn't like someone and won't include them in the picture... You can choose someone for the camera to focus on, but honestly having the OPTION just being able to manually control where the camera is looking would be super nice.. AR only tracks (3) faces which is kinda lack luster... even in a family of 4 someone is left out...","I WANT to love this thing, but they make it sooo hard..."
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,1.0,Reviewed in the United States ,29 Jul 2019,Whats a pen name?,Waste of time to setup.  it never rings when people are calling which defeats the purpose of it's existence.  Very disappointed.,Doesn't Ring When People Call
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,4.0,Reviewed in the United States ,01 Aug 2020,Benjamin Slade,"(This review is for ""Portal TV"" since there are reviews for multiple types of Portals mixed together here) The main reason I got Portal TV was that it connects to grandma's huge flat screen TV.  We're talking heads which are 3-4 feet tall on her screen when we video chat with her.  And it's in her living room where she normally sits.  This permits her to see her family.  Priceless. But it's really hard to set this device up for her so she can easily use it. Grandma has terrible vision and is really really bad with gadgets, especially remote controls.  Asking grandma switch video inputs on her TV remote as opposed to her normally used satellite TV remote is beyond ridiculous.  The Portal TV remote is so small I don't think she can even see it.  Besides, the buttons on it a camouflaged by being the same color as the case.  Even I couldn't see the buttons.  Also, another small remote is guaranteed to be lost within a day or two.  So using the Portal TV remote is not an option. Her TV wasn't new enough to auto-switch to the Portal TV HDMI feed when answering a call (ie. when Portal answers a Facebook video call).  And even if it was, the TV wouldn't auto-switch back which would effectively disable her TV watching.  That's her main entertainment in life right now.  Cutting it off is beyond unacceptable. So instead I bought an HDMI auto-switch (HDMI Switch SGEYR 5x1 HDMI Switcher 5 in 1).  But the Portal TV device doesn't turn off it's HDMI output after it hangs up on a Facebook video call, so the HDMI switcher won't auto-switch back to her TV channels.  I ended up setting up a powerstrip on the table near where she sits.  The Portal TV device gets it's power from the powerstrip.  Before we want to do a Facebook Portal video call with her, we call her on the phone and tell her to turn on the powerstrip (it's big enough that she can see it).  We wait two minutes for the Portal TV device to powerup, then we call her on Facebook video (note, you have to use ""Messages"" in Facebook.com.  The Facebook Messenger app on Windows doesn't seem to have a video call option.  Yeah, that's not confusing).  She answers by saying ""Hey Portal, answer"" and then once connected, ""Hey Portal, camera on"". So I got it to work, but is was a huge hassle to setup.  The Portal TV device really needs an HDMI switch that can switch to Portal TV video to answer a Facebook video call, then auto-switch back to the TV when done. Call Quality: My mom has old DSL internet service that is pretty slow.  Her Portal TV device is connected via good strength WiFi (there is no ethernet port).  Portal TV does a very good job of handling the low bandwidth connection.  She sometimes looks a little grainy/pixelated, but the video and audio never drop out.  She says that her image of us looks very good. The microphones on the Portal TV device seem to do a good job of locking in on her voice. The Portal auto-zoom on person talking seems to work fairly well, but it occasionally decides to zoom in on Grandma's walker, rather than grandma.  But it's smart enough to keep grandma in the frame, so it's mostly humorous rather than a real problem. In summary, really cool device that does a good job handling low bandwidth connections and looks fantastic on the big screen.",Portal TV let's us talk to grandma!  But lack of HDMI auto-switching is a major drawback
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,1.0,Reviewed in the United States ,22 Feb 2019,Mommymoss,Sound is god awful. Returned it and sticking with our amazon products!,Nope
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,1,1.0,Reviewed in the United States ,09 Jan 2020,adkdreamer,"Well it was good while it lasted. We bought three. For myself, my sister's family and my parents. We were loving our nightly ""get togethers"". The picture was good. Everything was awesome . We used them for about two weeks. and then... My Facebook page was compromised. Someone changed the password and email associated with the account. I have been trying to get support from Facebook for two wks now. Keep hitting brick walls. Do you know Facebook has virtually no way to contact them for help! I can't even add my husband to the portal to use his contacts because I have to be logged into Facebook before I can add a user. So the portal sits here literally useless. $$$ wasted. Until Facebook has better support and customer service, pass!",No support from Facebook
