product,verified,rating,date,author,content,title
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Oct 2020,Mikee,"I buy these on sale and spread them around the house and cabin. Typically we use them to ask questions and control lights and thermostats. 
We also use them for timers and reminders and playing music. Occasionally I use Bluetooth to play music from my iPhone.",Buy as mini utility
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Jul 2020,Jessie,"Upon receiving one identical to this one for a promotion, my kids fell in love. They loved it so much, they told my dad about it. He fell in love with it, so I ordered one for my stepmom. Now, we’ve all got Alexa and Google in the house. Makes for some fun times and interesting to learn different languages when you ask google how to say something. We would buy again and highly recommend.",Google home
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,EBchamp,It is cool for what it is. Sound isn't the best but the price is better than ever. I would recommend to anyone that doesn't have a smart speaker.,Buy!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Jun 2020,FunGadgetFan,Purchase as a present for my mother in law who has been catching up with tech. She loves it as much as I love mine. We have replaced must our light bulbs to smart one and now we don’t even turn off the switches since we have programmed all the lightbulbs to turn on and off throughout the day. One complaint I have but not really is that both my kids use it to cheat when doing homework asking for answers. Have recomendable to friends and family. Must have 2020 we live in the future.,10/10 must have
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,Alaniz,My kids love the google. They play music on it all the time. Set alarms for when they are cooking. Ask the weather for the next day.,Google
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,NOTaSAMSUNGrep,"Purchased one of these for myself because, I mean why not, everyone else was. Got it home and thought ""Ughhh how hard is this going to be to setup"" So I turned on the shower for it to warm up and in 45 seconds had the thing playing music. Was one of the most simple processes I have ever had to do. Now I use it each morning to ""Hello Google, Play Wake UP Music"" and it just always picks great jams for my shower in the morning, actually changes how you leave the house looking forward to the day. Ended up purchasing 2 more, one for sister in law and one for parents for xmas gifts. I was a hero.",Google Home : More Like HOME RUN
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2017,Fuzetheferret,Great for listening to music in the bathroom! Loud and responsive even when water is running.,Small get loud!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,xceemora,Love my google mini work the way I like it love it.,Google Mini
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,DCrunner,This smart home unit is awesome! I mainly use the google home for light automation as well as music and alarms. My biggest sellng point is how small and discreet it looks. I recently bought the disney otterbox stand for it and now it looks like Mickey Mouse in my house. Absolutely love it!,Smart Home Essential
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2017,poeticRogue,"I have the Echo Dot, and Alexa is too dumb for me. Simple questions she doesn't know how to help.

Google Home Mini impressed me so far. The speaker is more deep and louder the competition.",Better than Echo Dot!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,Brenda,"Answers at my fingertips. I bought this item for fun but I have to say I really enjoy having it. So if my family is sitting in the living room and we had a question, this agreement, or just simply want a quick answer about anything, Google helps resolve it. It's like having a trivia answer card at your fingertips. I'm still trying to figure it out so that I can make doctors appointments, phone calls, reservations at a restaurant, etc. it was an expensive item so I don't regret buying it. I am a little anxious and maybe even paranoid about all the talk of how google can and will record your conversations but honestly we're not the CIA, criminals or have deep secrets so let it record, I have gotten in the habit of unplugging it at night or if I want to have a private conversation. I can't say, that I will be so glad when Google ads other features such as calling 911 if you have an emergency or need help but I guess that is to come in the future.",Answers at my fingertips
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Mar 2020,Ladyfaith20,I love this smart speaker. I set it up to wake me up for work in the mornings and whenever I wanna hear music I just say what I want to hear and it plays it’s great!,Great smart speaker!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,KingRated,"Hands down one of my favorite purchases this year. I ordered with with intent of having Google Assistant available to answering a few questions or for info on a particular movie, item, ect. Immediately it became 10x more helpful with controlling things in my home, setting my schedule for the days and weeks, playing music while I clean, and so much more. I love it to much I have two. (and considering another one)",An amazing addition to your home.
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Apr 2020,Anita1009,I have 5 Amazon Alex and 2 Google home I think that the Google home is the best of all,This is the best
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Jan 2020,Jcnlala,"Excellent speaker for my google assistant,  I can ask google to control my lights, my thermostat or to play music, really good addition to my google family.",Great addition
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Nov 2019,Loquita,"I’m still exploring features, but is better than I expected.",Love it!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,Nilesh,I never thought this tiny device will have such a powerful sound. And as always google is the best with their software.,Great smart speaker to begin
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Nov 2018,Yhippa,"The Mini does pretty much everything that the Google Home does minus expanded bass for playing music. If you're putting these in bedrooms it should suffice.

I have basic connectivity with home automation and it's nice to be able to perform actions from a different room. I've had no problem with the Mini hearing me. For some reason when I'm closer to the Google Home the Mini will pick up sometimes.

One knock is that it uses Micro USB instead of USB-C. It doesn't bother me that much now since I practically never move it.

My frustration is mostly with the Google Assistant. When I try natural queries it doesn't understand what I'm asking. I suspect it'll get better over time. Another minor frustration is tapping the sides to change the volume is awkward.

If you use many service in the Google ecosystem get this!",A cheap way to get started with Google Assistant
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Gabriel,This is exactly how anyone who wants a smart home should start. When you go off the reviews from youtubers and tech magazines they really try to say how bad is the speaker when that is not the point. I automated the majority of my eletrônica in my house in less then a hour and now I feel like I have a real assistant at home. For $29 now is the best gift for the holidays.,Smart Home start here
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Jan 2020,Enrique,this powerful mini component controls all my light with a single work. Love it!,google rocks!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Tashaun,I have a Amazon Echo and the Echo fit but I saw this on sale so I decided to try it. I’m so happy I did. It works with my roku tv which is awesome because sometimes I lose my remote to it. It makes phone calls and sets timers. It answers the questions that I ask. I’m not sure how music sounds on it because I haven’t tried it yet but I’m considering getting another one of these because I like them so much.,Love this speaker
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,AdeO,"We got this product for our apartment, and it's been super helpful in providing us with updates on the weather, traffic, news updates, etc. 

It's also easy to sync with other 'cast/wifi' enabled devices like our Vizio soundbar, Chromecast Ultra, house lights, etc. (IFTTT is super helpful for creating additional 'applets' to supplement the Google Home mini device).

A 10/10 buy, and a great christmas gift for friends and family.",Excellent product for home automation!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,Nellie,"For the longest I thought this was worthless and turns out that the kids, my husband, and myself spent about 1-2 interacting with it having fun. It is for sure worth the money, mostly now that its really cheap.",Amazing!
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,DrGaurav,I own amazon echo dot and now Google home mini. I must say this is truely amazing. Fast and smarter than any other smart speaker. It is ideal to keep on bedside table. Sound quality is average but it's very good for it's size. I usually control my TV via Chromecast and it works like a charm. I also use it's reminder and alarm clock function. Highly recommended product.,Best among smart speakers
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Jan 2020,Evey4,Was a bit curious at first about buying it but it proves me wrong when I got home.,Google voice  I love it
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,Todd,"This was a gift for my father in law...   as of now he only has a honeywell smart thermostat, but will eventually some phillip hue led bulbs.",Bought this as a gift for my father in law
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2017,Satisfied,I am o enjoying my Google Home Mini speaker.  I like it so much I purchased a few for around the house.  Another great purchase!,Great Buy
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,22 Nov 2020,iPhones,I love these. Have them in almost every room. Great when paired with YouTube music.,Good home is excellent for music
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Sep 2020,Sara,"I got this for free when I purchased a laptop, so it was already a good deal, but we are literally obsessed with it at home. It’s nice to have something to consult quickly when your hands are full. It functions great and we haven’t had any problems.",Google Great
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2017,Briana,Dont know what i'd do without my google home. I use it with my lights everyday. Helps when its dark and I have my hands full,Use it every day
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Sep 2020,Barista4U,Have you ever wanted to sit down and control any and all parts of your home from a central location. No need to move. No need to think. You can just speak it into existence. It is sort of like playing god.,Great for the lazy (like me)
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Oct 2020,AirPodsReview,"At first it was intimidating having this home mini in our house, but we quickly have grown used to being able to ask out loud the weather for the day.",Home Mini gives accurate weather information
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,Batlacit,"I have perhaps too many smart devices in my household.  I don't really use light switches anymore - I have an app for that.  The same goes for running the vacuum, mopping the kitchen, and choosing what to watch on Netflix.

Pretty much the only way my home functions at all is thanks to smart speakers and personal assistants like this one - and I have quite a few.  From massive electric monoliths to wearables to smart screens, I've tried just about every variant of the Google home you can get.  And so far I don't think I've found any that can beat the Home Mini.

Yes, there are some areas where it's underwhelming.  The built in speakers are just okay.  It doesn't have a screen to watch videos on, or a clock.  And you can't stick batteries in it and take it camping with you.  But you also can't just stick any of the devices that do have all those on a wall behind a desk and pretend like you're Captain Picard as you turn off the lights with your voice.

While those more complex Home devices all have their purposes, the mini is the only one cheap enough and versatile enough to fill your house with.  They are essentially the backbone that enables my home automation system, and I rarely ever find that I miss the better speakers or colorful touchscreens.

If you've got any kind of interest in home automation or simply rely on your Google Assistant on your phone to manage your schedule, this is where you should start looking.",The best smart speaker for most people
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,21 Nov 2020,Cmason,Never can go wrong with a Google Home mini. Its very helpful. I use it often.,Great product
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2019,robot,"Super handy gadget that once I saw it I had to have it. My wife and I live a minimal life so we opted to forego installing any light in our house other than what the sun decides to provide for us. No lamps, no lightbulbs, not even a bat signal type of flood light. This lifestyle isn't for everyone or anyone for that matter, including us so we picked up a Google Mini and a couple smart bulbs to place around the house. It can do a lot more than just turn on/off the lights by a simple command but that is the feature we utilize the most. One of the unexpected features I didn't realize it was capable of is how funny it is to be in one room and then you hear it answering questions nobody asked it or when you randomly walk past it and hear it whisper little sweet nothings from time to time. As soon as I realized it was listening to us and became self aware I decided to add a few more to the house so I could really speed up it's learning curve and utilize it's neural net processor. Now that I have multiple units sprawled across the house, I rarely ask it to do trivial things like turn on the lights for me. It's an insult to the tech. Now I consistently ask Google to broadcast flatulence across all devices. I can't begin to tell you how awesome it is to hear Google Rip Wet AF Alabama Mud Clumps in sync all over the house. It's like I'm engulfed in a Stank Symphony of sorts. It's not for everyone, especially my wife but I suggest you look up other reviews to see how others might utilize it's features but all in all I can't rave about it enough.",Great Tech for any Smart Home or Skynet Supporter
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,17 Nov 2020,winboy,"Great google mini home, bought these when they were on sale. Fun and useful.",Great google product
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Apr 2020,ThermaNest,"The Google Home Mini is a must-have for any home or office. This was our second unit purchased and was intended for a child's room. My daughter loves playing games, asking to hear her favorite songs, listens to the news, etc. I love that she can ask what the weather will be like that day and choose her own outfits accordingly. I mean what mom wouldn't love that?! I would definitely recommend this product to anyone and everyone. It's a great price for an awesome product that has the potential to help everyone.",Hello Googleeeeeeeeeee
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Bestbuycust21,"this works great get at christmas so it is onsale the speaker is pretty good, i need 50 characters so what yeah go",good
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Oct 2020,Nanc,I love all my Google Home devices.  I have the Home Hub in the kitchen to see family photos all the time and the kids have them in their rooms for alarm clocks and music and love them.,Great help for getting my son out of bed for schoo
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,TechLover,Purchased as a gift for my cousin.  I have the google show and google home. I love these smart devices.,Love it
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Nov 2019,GuruWu,Can do the functions that you need hands free but sometimes it takes a while for it to pick up what you are saying and accurately playing the answer.,Does the job
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Paris,I am happy with this Home Mini but remember you need to get smart plugs or bulbs to sync with your space,Like this Home Mini
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Oct 2020,Vjay,Works as expected.. Got it during an offer at best price.. on time notifications until Item is ready for pickup and good service overall..,Nice one
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,emptystreets130,"I was a bit hesitant on picking up another assistance device. I have 2 Echo Dot and was kind of disappointed that it could not go out to the internet and look up answers to my questions. 

I've done my research on the Home mini and bit the bullet. Got home, set it up and was pretty amazed at how straightforward it is to set up the device. Connect it to your wifi, say ""Ok, Google,"" ""Hey Google"" a few times and bam! All Done. I also connected my Philips Hue device to the Home app.

I'm amazed at how well it picks up sounds. Even in a noisy environment. My Echo Dot couldn't even pick up my voice; even in multiple locations. 

I put the Mini through my test. Asked it a few questions that the Echo couldn't answer and the Mini didn't break a sweat. The mini answered all my questions. Initially, this is what I was looking for. I'll be replacing my existing solution shortly!

The speakers on the Google Home MIni is so much better than the Dot. You can actually play some music with better clarity than the Dot. Bass is lacking but it's doable. I'm very surprised. 

If you want a Home Assistance device, pick this up over the Echo Dot. It's so much better and you can do so much more than the Echo lineup.",Miles better than the Echo Dot
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Joyjoy,The google home mini is a great invention. All of my family members are attracted to its performance.,the google home mini is a wonderful device.
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Nov 2018,Thornton,It had a better deal than the echo dot with the inclusion of a $10 Best Buy Gift Card and was by far the more eye catching deal.,Great alternative to the echo dot
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Jess,This is the Best google Product which can be faster than a browser,Smart Google Mini
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Peetty,A great hands free product when you need info about general topics,Informative
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Ronald,It is right on par with Alexa. I enjoy using it. I google Home,Great
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,Mike,I love it. Best tech item have ever purchased. Will recommend,Great virtual assistant.
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,5,23 Nov 2018,EDFG,"I use my item daily, night and day for many purposes.",Great for Senior citizens
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Nov 2018,Rubsum,"I love this product, and I would recommend to anybody who loves music.",Great Product
Home Mini (1st Generation) - Smart Speaker with Google Assistant - Chalk,1,4,23 Nov 2018,4567,It’s very loud and it’s does what I bought it for.,Great to use with your smartphone
