product,verified,rating,location,date,author,content,title
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,25 Jan 2019,JimRP,"I am extremely disappointed in all of the Ring products.  If you don't subscribe to their cloud service, the devices are basically worthless other than as an expensive doorbell or floodlight.  Without their cloud service, live viewing is all you can do.  To view a live motion event, you need to have the phone in your hand and be ready to tap the notification of motion.  Failure to be quick enough to tap the notification results in the event being sent to the cloud.  If you don't pay for their cloud service you cannot access the video after it has been sent to the cloud.  Of course, they give you free cloud service during your return period so you don't realize how poor the device is until it's too late to return it.  Even with their cloud service, It took 20 seconds for the camera to detect motion and report to the phone or Windows 10 app.  It took another 30 seconds for the app to show the motion event and an additional 40 seconds before you could open the video.  Our neighborhood had high-speed fiber optics installed in the last five years and our Internet is 100 Mbps up and down so speed is not an issue at our end.  In our test, the camera was only 18 feet from the wireless router.  I had planned on adding the Ring doorbell and five of the Ring floodlight camera/motion detectors around my house and shop.  You must pay the $30 cloud service fee for each camera if you want any access to the videos after the fact (that's $180 a year including the doorbell).  It's not the amount of money but the principle that you cannot save videos locally and that you have to pay the fee for even a marginally acceptable security device.  I am returning all of my security light/camera products.  Unfortunately, I am stuck with the doorbell as it's too late to return it.",Marginal to worthless security device.
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,23 Dec 2017,wmapal,"Horrible product. Constantly plagued with connection problems, poor transmission of live events and lights that either don’t turn off when they should or turn on when they shouldn’t despite adjusting for the greatest tolerance. The sound feature is barely audible if it isn’t too windy. I will say the picture quality, in the rare istances that it transmits is very good, even at night. FYI, I was able to use other WIFi products without a signal booster but had to get one for this thing to work outside at the attached garage.  If you are considering purchasing this product for any reason, I would look for another option, but would definitely not rely on it for even a sense of security. Garbage!",Horrible product. Constantly plagued with connection problems
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,5.0,Reviewed in the United States ,10 Sep 2017,Scott,I really like the Ring.  Easy to install....anyone can do it if you can read.  If you do need support they are extremely helpful...a rarity! I also have the Ring doorbell pro....also highly recommended go for the pro for sure...much better video. So far two so called solicitors have shown up and done some pretty shady stuff including checking doors on my vehicle and running their hand along the top of the front door to see if a key is up there. Just remember you will have to purchase the cloud storage on top of the unit...well worth it! Update after having this for a month or so.  Still love it.  I have now caught 3 bandits trying to get into our dog door.  Yup...3 racoon bandits trying to open the dog door.  The motion sensor went off...light came on...i got notified before they gained access to the house.  That would have been a mess...Thx again Ring!,I really like the Ring
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,5.0,Reviewed in the United States ,15 Sep 2017,Sheldon B,"I've had a number of different ring products so far, from the original ring doorbell, the pro model and the stick up cams, over all I have been pleased with the function and support provided by the company on their products. I purchased 4 of these floodlight cams to replace the stick up cams on my property. The viewing angle and the video quality is superb, the install and setup was easy and together with my trusty Netgear orbi's which blanket my property with wifi, the video stream is of great quality. Voice quality over the speaker is loud and clear, the spotlights are plenty bright to do their job at night. The siren is loud enough, but I'll admit for all I've read, I imagined it being louder. Night image quality is very good and the notifications arrive fast at my smart phone and Ring chime devices. I highly recommend this product provided you give it what it needs. (good wifi signal, a decent internet connection and a good mounting position to take advantage of it's field of view.)",Truly my new favorite device from Ring.
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,28 Oct 2017,R.J.N,"Very disappointed. Was working great for about two weeks. Good when they are working. Of the 3 I bought two no longer have functioning video, siren or speaker and I have reset the devices. My internet speed is over 100. The ring team is telling me that I need to move one of my devices to a height less than 9 feet. That's not very high so will no longer cover my car, but that is also just possibly the issue with one of my devices. The other light is just over 7 feet, and can't even restart. My advice is to wait till they have a more reliable product. $250 makes for an very expensive flood light.",Very disappointed. Was working great for about two weeks
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,29 Nov 2017,Me,"This light was a total waste of my time. I tweaked all the settings and could never make it work reliably. I tried adjusting the motion zone to stop passing cars from tripping it. I had to reduce the area so much it would not reliably sense a person walking directly under the sensor. The time between a motion event and the alert to the app is unreliable. Usually, there's a long delay. I got so many false triggers I decided to return it. It was easy to install and setup, but it just didn't work.",Unreliable
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,15 Oct 2017,Michelle R.,"I was so excited about this product. I had it installed. Could not complete the set up despite spending hours on it and meeting the ""sneaky"" requirements. You do not find out about the required upload and download speeds until after you buy the product and pay someone to install it. My download and upload speeds are 15-30 and 5-8 respectively. I have good wifi signal strength and even placed a wifi extender on the same wall the product is installed on. Still no joy!!! No matter what I do, I get the ""set up failed"" page and back to square one... A consistent theme has emerged from all the negative reviews: Great concept. Not ready for prime time.",Believe all the negative reviews!!!
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,02 Dec 2017,scott a hoffman,"After thorough research, I thought this was the best security camera with light on the market. Oh how wrong I was.  Installation was very easy, but set up was a different story.  Took several tries to get connected to my home wifi and when it did, I kept getting notices that my wifi signal was weak (i mounted this on the garage which is below my family room which is where my router is located).  I could not ""live view"" at all due to the constant ""connection issues"" (which by the way, i can use other connected device throughout my yard with no issues).",I thought this was the best security camera with light on the market
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,11 Nov 2017,Keith Roos,"Product purchased in Aug 2017 and it worked flawlessly till the Nov 3rd when ring updated their app on my iPad and iPhone.  I haven’t been able to view my videos since.  They admit it’s a bug their software.  But that can’t seem to fix it.  Making the product totally worthless.  Their health monitor show the camera connected to the internet and power saying.  Called Ring support today Nov 11th and they have no idea when it will be fixed.  I don’t understand since it’s all Ring does why they can fix their own software glitch in a few days.  I have a nest camera that’s been functional for 3 years.  I can’t return the ring and support can’t help me.  Love you Shaq, but your promoting a bad company...",Ring can’t fix their software
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,30 Aug 2017,Jerry M. Newman,"Lot's of problems. Camera motion not smooth and too long of delay. Sound is terrible, almost to point of being unusable. Need several steps to get to live view. If I hadn't already had an electrician install ime, I would return it in a heartbeat.",Overpriced and overrated
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,2.0,Reviewed in the United States ,01 Aug 2017,MBA,"Be sure to check your upload speed before purchase, I bought this off of Amazon and I did not see Ring's message ""For best streaming performance, we recommend 2 Mbps upload and download speeds"".  I am in a rural city and the best upload I can get from AT&T is .81Mbps.  While this unit is well made and seems to work well, the upload speed keeps me from using the ""Live View"" functions, so it is pretty useless.  It does record  motion, turns the light on, send me alerts, etc. but I have to wait to review the video and by then the ""intruder""  has either done their deed or is gone.  I also cannot use the communication feature to tell someone to get lost.  I am investigating other internet service providers but that is another whole issue.",Does not work well for me!
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,03 Jun 2019,Home Owner,"I bought these as we're doing work on the home and want security so things don't go missing and with the alerts we could try and stop someone and if not then then the cameras would catch the culprit. Nonetheless.... the pictures are what you get, I have had phone support and they stated I have all the right speeds etc. Don't understand why it's like that. Amazon CSR's ( overseas ) Mohammad was rude and told me I wasn't getting nothing even after I was offered a partial refund from Shanasa. I told them I do not want to return unless they will pay to have them uninstalled and new ones installed. That is why I was offered partial....then the reneged on their offer. I guess because Amazon bought RING for a billion dollars and they're stressing that RING isn't what they advertise it it be.  Also.... get ready for late false alerts from insects, cats, headlights and yes...even a snake.  They all set my alerts off all the time with people only setting, my zone settings are next to none or car lights set it off all the time.... I find this useless. Soon as I find a good deal on a regular security system..... this is going back.",Buy Another Product
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,4.0,Reviewed in the United States ,09 Jun 2019,Joe777,"I was burgled last month and decided to get three Ring cameras, all of which have lights. They work great, the tech support is excellent, and there are lots of features to control the camera and lights...except for the most important one...turning the lights off. When I entertain in my back yard, the flood light comes on whenever someone moves. There is a ""snooze"" feature for the chime on my phone, but not for the lights. Big oversight. I can disable the lights by turning off the zones, but I must then remember to turn them back on at the end of the evening. I simple ""pause"" button would be a lot more convenient.","Can't ""snooze"" the flood lights...annoying when entertaining at night."
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,29 Oct 2017,davidosbon,Mediocre AT BEST.  Slick advertising - not worth the dollars.  Just installed my floodlight cam - this product No WHERE NEAR lives up to the advertising.  The siren is a complete joke.  If you leave my driveway- you cannot hear it.  The video is NOT real time and it is (in the words of my daughter as we tested it) - glitchy!  Lots of hype - not worth the $250 bucks for the unit.  Will return this unit - it is terrible.,Mediocre AT BEST. Slick advertising - not worth the dollars
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,3.0,Reviewed in the United States ,09 Jan 2018,raprap,"Using this product for a couple of months now. Generally I like it and it works well but there are two issues for me, one is annoying and the other is REALLY annoying. First, if you have the light in your backyard area that you use at night the bloody light is going on an off all the time you and guest enjoy the outdoors. Only solution is to turn the darn this off. Luckily, I have mine on a switch. Ring says they are working on a fix. The second REALLY ANNOYING part is that the floodlights default to always on when power is applied. Why is this an issue? Where I live we routinely have power interruptions for various reasons and due to storms in the summer. When this happens at 2AM the light turns ON, when power is restored and it never times out. If the light is somewhere near your bedroom guess what? Again, you must remove power (what's the purpose of that? defeats having it for security) to get some sleep or go to the app and turn the light off. Really, at 2AM and maybe multiple times in one night? This needs a timeout or better, an app setting for setup mode that turns it on and then disables it after that. I vote to the disable option in the app. This could easily be five stars.","Generally good, one annoying and one REALLY ANNOYING issue"
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,4.0,Reviewed in the United States ,10 Dec 2017,David F. Robinson,"The device was easy to install. The setup didn’t work exactly as the instructions said, but I got it up and running without too much difficulty. I ended up having to buy a WiFi extender to get the best video quality, but that isn’t the fault of the device. It worked fine for about 2 weeks and then it went offline. There is power to the device but it will no longer connect to my network and I can’t get it to go into setup mode so I ca. Try to reconnect it. I tried Ring’s troubleshooting instructions with no luck. I called their support line and the associate ultimately tried to tell me the device probably just wasn’t wired probably, and that I may need to contact an electrician. I pushed back on that and they agreed to send me a replacement.  I’ll see how that goes and update this accordingly. Update: I received the replacement and it is up and running. No problems so far. I will give it a couple of weeks to see if it lasts longer than the original one did.  If it does, I will adjust my rating. 2nd update: the replacement is has been working for about a month now with no problems. There is some slight freezing and artifacts g while viewing the image, even though I have 150mbs WiFi with an extender near the camera. I wasn’t expecting TV quality, though. Overall, I am pretty happy with the camera.",I think I got a bad one: updated
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,1.0,Reviewed in the United States ,14 Sep 2019,Sean Morris,"I bought a ring floodlight camera May 17, 2018.  A few weeks ago I noticed the camera pointing downwards. I thought possibly we were victims of vandalism, but when I examined the camera and sensor mount, pieces flaked off in my hand. My wife said she thought that she heard a noise when she closed one of the garage doors one day. I contacted Ring as I thought it was an unacceptable amount of time for this to fail. I was told my unit was out of warranty and they would offer me $100 off a replacement, as they had no repair parts for this.  Again unacceptable. I was going to try and glue it back together. Luckily I had an old light with a similar plastic mount/base.  I replaced it and I am up and running.  These things really should last more than a year. Use better plastic than can handle some UV exposure or go to a metal mount for the camera/sensor.",Worthless camera mount broke in just over a year
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,2.0,Reviewed in the United States ,27 Jul 2017,A. dinz,"The floodlight cam has many settings to help narrow down your preferences in what the camera picks up.  The problem with that is that those settings are not as accurate as they look, more on that later. Installation and setup is very thought out and simple! Packaging is great. Sharing access to your Ring products is great!  When you share access, that person sets up their own account and cannot mess with the settings of your camera/s. —updated— After a few months of ownership here is what I know-- Motion settings: there is about a 30-40 foot limit to set off the camera (day or night), stray headlights or lights reflecting off any shiny object will trip the camera/light at night (so no parking near the floodlight if cars will drive by). The ""area"" settings are cool but fairly inaccurate. The camera view looks nice on your devices but trying to see anything specific (faces, license plates, etc)past about 10 feet, especially if it's moving, isn't happening. The sound doesn't start until about 3-5 seconds into the video. The video's are skippy/laggy with our home network excellent and our ISP connection very good(1Gb service).  Customer Service wasn't helpful VIA email, they really wanted to talk on the phone which isn't the best way for the hearing impaired to communicate(me). Summary: Ring Floodlight is ok for general safety and alerting you when someone or something is within range but they're not sufficient for identifying anything specific. Getting the settings right for both daytime & nighttime isn't easy. The premise for the Ring products is a good one bit the hardware/technology needs major updating to deal with todays technology.  After a few months I'm still needing to change settings almost daily (the day/night differences mainly). Also there’s no notification of software/performance changes when they happen which is NOT good.  Some changes in the last few months completely changed how the light functions and I had no idea. Suggested enhancements: add a brightness setting (a setting that lowers or raises the brightness of the camera).  Times when the sun is shining directly, or nearly direct, into the camera makes it very difficult to see past about 10 feet. Fine tune the camera's light sensitivity at night to help stop the detection of indirect lights (far off headlights reflecting off a windshield or shiny car paint sets off the lights).  This is a security issue because at night passing cars can tell it's there when they set off the floodlights. Notify customers of camera updates!!!!",Good for general security-“updated review”
"Ring Floodlight Camera Motion-Activated HD Security Cam Two-Way Talk and Siren Alarm, Black, Works with Alexa",1,5.0,Reviewed in the United States ,28 Jul 2017,Mike H,The Ring Floodlight Camera was easy to install and set up. It provides a great picture of my backyard and pool.,Easy to install
