product,verified,rating,date,author,content,title
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Oct 2020,Mimi,works ok with the chime.  Especially handy if you don't have a doorbell,it's handy
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Scottr,Updates to new ring doorbell stop many of the false motion warnings,Great Updates for New Ring Door Bell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,bblbi,works great - add the chime to hear who's at the door when your phone isn't handy,works great
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Jul 2020,Rudy,I love how I’m able to view what’s going on. The only thing I’d change is how slow it is sometimes to connect/ activate when pulling up my live view.,Offer great security and peace of mind!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Aug 2020,Love1972,"Overall I’m very satisfied with this product! Battery life could last a little longer, but I would recommend it to a friend.",Battery operated is great
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Wilkin,Great for home security. I love the fact that I can keep an eye home when I travel.,Works like a champ
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Lynn,Modernization at its finest. I view of what's to come.,Great for catching lifes moments.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,BarnacleBill,The Ring is great for monitoring who visits our door when we are away.,We monitor our second home
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Oct 2020,Terrence,The device is practically the same as the previous model.,Expected more
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Jess,The extra level of security helps is sleep better!,Works amazing
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Jun 2020,Pepper,Good product I like it but I can't seem to get my echo show to show me the front door the app is set up it's telling me waiting for ring.com. I need. help please thanks.,Questionable
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Xrracer,The safety it gives is super nice and it's easy to use,Super easy to use
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Aug 2020,Janey,"I like my new Ring doorbell for security.  It's a little hard to program, but they have wonderful help at Ring.  It didn't work very well at first because our internet was a little slow.  Now that we've changed internet carriers, it seems to work great",I like my Ring
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,VeryImpressed,This door bell is great. So easy to set up and love the options. Will be adding additional Ring products.,Love it
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,tsagone,We have this working alongside an Echo Show 8.  My only gripe is that it takes maybe 5 to 10 seconds for the video to start showing on the Echo or on your phone after someone rings the doorbell or when you ask Alexa to show the front door.  But it does a great job of recording any movement near the front door for watching back later.,Great device!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Aug 2020,Miss1bree,Got this so that we can see who is at the door. Love this we have 2 of them now and will be getting a 3rd one for another door,Ring door bell. Use as security
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Sep 2020,Mike,Useful as doorbell and basic surveillance.  We have on on each of our door's and are able to keep tabs with motion sensing and pre-video.  There is some voice lag but overall a useful tool for convenience and security.,Useful as doorbell and basic surveillance
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Sep 2020,Brad,I am pleased with the video from the door bell and video from it I wish there was a way to mount it flat on the area I mounted it. Still trying to figure out how to adjust everything and get the most out of the cameras,Ring Doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Robfrombestbuy,Very easy set up.  Makes life very easy.  Adds a little protection,Great
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Grammy2300,Love the security having this video doorbell gives me! I paired it with the Chimes since my old doorbell wiring was bad.,Ring Doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Musicnut,so far so good. I'm able to see who is at the front door. Even when I'm not home. I get a notification that someone is at the door. Some people don't hit the door bell and stand there. This doorbell picks that up. Love it,Best added security to the front of the house
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Daniel,"Great security addition, takes a little time to adjust the motion detector sensitivity but once done you will feel more secure",Ring video door bell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,21 Nov 2020,GreatShopper,Works great! Took a star because it was difficult doing the setup portion.,RingCustomer
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Ovo416,great ring i have owned alot of ring devices and this one is one of the best!,great ring!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Safetyfirst,Great investment which yields tremendous peace of mind.,Excited and satisfied customer
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,18 Nov 2020,KTSP,Easy to install; fast shipping; great DIY; good price.,Great DIY
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 May 2020,JayF,Everything has improved and more! I use to have 2-3 secs delayed with my 2nd gen doorbell but now I don’t with the newer version. The only thing I don’t like is the pre-roll video. Yes it’s more convenient but it’s in black and white and quality isn’t good. I know it’s advertised that way but I wish it was same color/quality as rest of recordings. Other than that great improvement!,A lot improved from the 2nd gen
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Dave,Great addition to my home! This door ring is worth the investment if you’re concerned with security around your home.,Great product
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Zul0996,Awesome product.  Easy to install and easy to use.,Awesome
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Mattina,Very clear pictures.  Better than our other home security cameras.,Camera
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,security,Was recommended by my son who has several and was quite pleased.,SECURITY
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Markk,Very useful product. Great video and image quality. Easy set up.,Great quality
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Tiny,"Great I love this better than the doorbell ring. 
I think you would really enjoy this product.",I love this better than the doorbell ring
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,Amiibo,Nice cam and features. Best Buys shipping was well packaged and fast.,Ring
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,sbreda,Excellent purchase and thank you to the sales staff that helped me with getting this product,Great product
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Sally1,I love how it is quick to be able to see and talk with visitor and also the ability to see it thru my amazon show. I also like that it had a bronze face plate that came with it to match my house decor better than the black and silver.,Love the quick security
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,EternalSummerOne,"I originally wanted the wired Pro version, but it proved incompatible with my current doorbell chime unit so I purchased this current newer version of the battery doorbell. Other than using too much data when viewing or recording, it includes the features you need.  When in HD mode, it delivers a decent video and view.  My wired stickup cam might be a little better, visually.  It's still decent.  Installation was easy as well as set up.  There are numerous settings to go through and decide which is best for you.  If data usage is an issue, there are settings and things you can do to minimize this, but for the most part, you can run this device without worrying if you don't sit there and constantly view or record.  I guess the only thing that surprised me for whatever reason was the data use.  I ended up getting an unlimited data plan and don't worry about it anymore.  A relative has several RING devices set up and doesn't have a data problem and doesn't have an unlimited plan so maybe it's not a big issue.  This is just my experience.  When you first get it, of course you want to do a lot of viewing and have fun with it. Battery life depends on how often it is actually doing something.  I have another battery pack ready to insert when the current one is down.  There is a Device Health area so you can check the percentage of what's left on your battery.  It does take hours to charge them so it is a good idea to have an extra if you want constant coverage.   Easy to replace.  Don't place any of your battery RING devices up too high to cause you too much inconvenience to change the batteries.  Those probably should have hard-wired choices. Decent product.  You can view and use audio from your mobile device, PC and Echo.  This is just my experience.  You may agree or disagree.  Bottom line is that it all worked out for the good.",Easy solution for some visual security.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2017,Frankie,"As video doorbells go I rank this one A+! It activates before they reach the door, which gives us the advantage to stop thefts before they happen.",Right
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,20 Nov 2020,SueSue,Love Ring products!  Doesn’t always capture everything I want it to but gives the general idea. Easy to use.,Catch em if you can
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,GummiGumm,"Very easy to use and set up, but we've not been able to connect devices between accounts in the house, causing some headache.","Easy to use, cool in many ways"
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,22 Nov 2020,User,"Ring was super helpful for when I wasn’t home and was receiving packages, eases your mind.",Great camera
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,Cheo1985,Excellent camera and doorbell. Quality is great and the pre record video roll is excellent. Must buy this ring doorbell.,Best security door camera
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2017,Paulp,An improvement on the Doorbell 2. Installed this for my in-laws. Connected easily and the pre-roll is interesting and useful.,Great video doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Jesse,Great product....and the neighbor feature is great for things going on around the neighborhood.,Great product
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,drdrew,I have moved my original Ring doorbell to two homes and now have purchased a second for the back entrance.  Works great and we feel safe with the security Ring provides.,2nd Ring Doorbell Purchase
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,KPatel,It’s the best product for video surveillance and door bell. The product has been very useful for us.,Best video doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,James,This is the second ring doorbell I have purchased. This one from my side door. It is simple to use and keeps me informed even when I’m not at home. Fantastic product.,Great Product Great Price
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Lonny,Easy to Install and setup.  The integration with Amazon Alexa was easy.,Love my Ring Doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,22 Nov 2020,David,Super easy install and picture is great.  Work awesome with family hub,Works great with Samsung family Hub
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,Bravo,"A bit pixelated at first but then it adjusted well. Still having some trouble when connecting and reconnecting. Don’t know if that’s my internet or the item. Also if two people get the motion notification, both can see what’s going on but only one can speak. Not a deal breaker for me but just FYI.",Great At motion detection
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Yoyo,A lot of security in one item. I get alerts when there is motion at the door and I can set how far it will detect motion so I dont constantly get alerts from traffic going by.,Really cool product
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2017,KaySencherey,"Love it, now we don't have to go to the door or worry about who was at the door either we are inside or outside.",Love it
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,RodneyfrmRialto,"I LOVE ny RING device!, Best purchase ive made in a long time. I feel much more secure with it .",Ring
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,18 Nov 2020,William,Amazon has a solid product line with the Ring. This is my 3rd ring install. They have updated software to allow more functionality and linking cameras. Feel safe at home.,Best door cam on the market.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,JimmyJett,Waited 2 years to get this. It was on sale for a great price. Read all the reviews. Easy to install. Very durable in harsh environments ! Great item to get for your home security  !,Great Camera !
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Nov 2018,Fleebagg,"When it works as advertised. We love it!  However I find myself having to reboot the app on my phone to go live almost every time I get a motion notification.  There is room for improvement, but I’d consider buying again.",Ring?
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,EJ70,"LOVE THIS DOORBELL CAMERA. VERY SIMPLE,  EASY TO INSTALL, AND I BELIEVE 1 OF THE BEST IF NOT THE BEST.  MANY FAMILY AND FRIENDS HAVE PURCHASED SINCE I BOUGHT MINE. THANKS RING. THANKS BEST BUY.",RING IN THE NEW YEAR!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Jay92,Great product that was very easy to set up. The Ring online application was very easy to use and navigate. Enjoyed the pre roll that comes with this model.,Great front door video recorder
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Amazing,Excellent product and very easy to install. You have to purchase the chime pro for better WiFi connection. Easy to customize and gives you peace of mind.,Ring doorbell 3
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Apr 2020,2500HD,"Love it, and especially the pre-roll, as people come around the corner and don't expect to be recorded. 

Instead of shims to angle the camera, on the next model it'd me nice to angle the camera lens.
Easy phone set up. A+++
Still, no complains.","Sure beats... , ""ugh, who' there?"""
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,Baryla,This little thing made my life easier. In recommend Ring to all homeowners and everybody who wants to see their kids what time they're coming home.,Great doorbell.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,Scooter,This is my 3rd Ring doorbell. The other 2 would stop working after some months. They were hard wired and always seemed to stop working after thunderstorms ( coincidence?). So I decided to go with the battery operated model to see. For some reason initially the wifi would drop the doorbell occasionally even though the signal was strong. That seems to have worked it’s way out and it’s operating now. I love the connectivity with Alexa. I am keeping my fingers crossed!,My 3rd Ring Doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Sdibi,"3rd generation doorbell was easy to setup and get running in less than 1/2 hr. I love it comes with 2 different color plates to use. Great video, clear and crisp.",Ring doorbell 3rd generation
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,Ness,Absolutely love my new ring doorbell.  The alerts keep me appraised of outside activity whether I am home or away. Would recommend the ring doorbell To old friends and neighbors.,Love Ring!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,20 Nov 2020,TommyDiner,Ring is by far the best video doorbell I have seen the quality of the video feed is amazing and the app is very easy to use it’s a no brainer,Ring Best Video doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Jaime,"This is the battery version one and it’s great. It comes with two plates, so you can switch them to match your door. The battery life is great. Last a long time",Great product
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Aug 2020,HoustonRealtor,"I'm a Realtor and give my customers a Ring Doorbell as a house warming gift for their new homes! My buyer's are excited that they are getting a housewarming gift that offers safety, security and a sense of control over your home environment. I have to say in these times its the PERFECT gift for a new home buyer!  Will be my go-to gift for my clients! They ALL love this gift!",Purchased as a house warming gift
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,apm28,The Ring has been a wonderful addition to the apartment as we're completing he final stages of packing and moving and will be an even better addition to our new house. The Ring system has given us piece of mind that we will know what is going on at the house/apartment even when we aren't home!,Piece of Mind
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Shortbonnie,I think it is great for people that live by themselves.  I don't have a window that I can see my front door.  This is an excellent tool for safety.  I just need a little more help learning everything that I should be able to do.,Ring Doorbell Plus 3
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2019,Flawless,Nice love it I can check on the house from anywhere and I get alerts from the neighbors about what’s going on in the neighborhood I love it,Nice product
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Mimioce,"Simple instructions, easy to follow. Quick note though, fully charge battery before installing. We hardwired ours and havent had an issue since. Other than that no issues works great!",Dont forget to charge.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,PhilJCPA,My condo is on the second floor but door is on the first floor. The Ring lets me clearly see who is at the door and i can then decide if I want to go down and open.,Best accessory for your house
Ring - Video Doorbell 3 Plus - Satin Nickel,1,3,23 Sep 2020,yana,"Ring not starting taking video or signaling until person or a car right in the middle of video / or straight across of doorbell. My house / front door in the middle of street and if car driving or a person is walking down the street -Ring NOT giving me signal until a car or a person walking right across of the doorbell. And of course, at the time i open my phone, put code and open Ring and Ring  takes good 2-3 minutes to activate, so that person already in the end of street, away from my door.",It's not different than Ring 3
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2016,Xolo,Love my new door bell. It allows to view everything from a birds eye view.,Outstanding
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Nov 2019,Dawnmarie,Pretty satisfied / downfall having to recharge each week,Ring camera
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Jul 2020,Josno,Had to use included spacer to get the right angle and the included wires to allow me to install with not so great construction of existing doorbell.  With a couple additional felt spacers to allow for wires to route turned out great. I would recommend.,Good product to keep tabs in front of home
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 May 2020,dmbam2002,"This device has allowed me to be home, without being home. I can now communicate with anyone who comes to my house to solicit or drops by unexpectedly. Not only does it provide me and my family with peace of mind, I am now notified whenever I receive a delivery and contact a neighbor of family member to hold it for me until I get home.",Best doorbell for home security
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,BigBoss2010,"Easy to install, excellent quality. Highly recommend.",Amazing Camera/Doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Oct 2020,Candy,Goes offline sometimes. Doesn’t catch every motion. Pretty good otherwise. Excellent battery life!,Ring doorbell 3 Plus
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2018,Gleas,Great product makes us feel more secure in our home.,Ring Doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,Scoop,"Not a bad product, this is Ring's newest version, so the software should be better than previous versions. Works quite alright. Make sure you have a good connectivity to Wifi, otherwise you will not get optimal performance.",Much Improved!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Nov 2017,Customer,Glad to have the capability to have wired or battery operated.,No reason not to have a Ring
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,Andrew,"Works as expected! Very user friendly to operate, and the battery life is great.","User friendly, battery life great"
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Aug 2020,mcjoe,"after all these years since the ring came out, i finally got one. it has been one of my best investments. along with our other security equipment and devices, my wife and i feel safe more than ever.",nice addition to feeling secure!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Sep 2020,MsJohnnetta,I’ve recently moved and this doorbell helps to deter the previous tenants people away instead of them leaving all their crap at my house.,Useful
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Yolanda,"Thanks for asking I just came in together another battery for it to have extra, but I forgot to add number so I can get more points",Ring doorbell 3
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Oct 2020,chantilly,So fat so good with this product. I do enjoy this predict and wish i was able to move it so i can see from side to side,Superfun doorbellthat keeps you aware and protects
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,deplaya73,"I would give it a 5 if the Battery would last a little more.  But other than that, great way to avoid annoying peddlers",4.5
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Oct 2020,BESTBUYER,in general i love all of ring products.  They are really g r eat and i always recommended to my friends,awsome this ring
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Myruhhh,"Love that I can see who comes and goes. Also, the free gift was a huge plus!",Works great!
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Sep 2020,techie,Battery life is not as long lasting. have to continually charge,Battery life not good
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Sbgoods,"Easy to use, we love that we are to see when someone is at our door",Everything works great
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 May 2020,JC025,Easy to install and set up. High quality video. I like the pre-roll feature that shows you a clip of what set off your ring alert is a nice feature. Sometimes the doorbell doesn’t detect motion when it should otherwise a good product.,Good security device
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Jun 2020,1Mariofan,"I bought this along with my floodlights, it is a great feeling to know that I can view anyone who approaches my front door. I can also talk to them via the app if necessary.",Great protection
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Challenged,Great Quality and User's Friendly product at a reasonable price.,Great Quality
Ring - Video Doorbell 3 Plus - Satin Nickel,1,3,23 Jun 2020,Wayne,"I had an issue with mine, but I could Actually get a human on the phone! It was on a weekend even, and on top of that I could actually understand them! There can be issues with any product, the support is what is important and absolutely no complaints here. They determined it was defective and sent a replacement unit out the next business day. Very satisfied.",Issue but great customer support
Ring - Video Doorbell 3 Plus - Satin Nickel,1,1,23 Jul 2020,Jimjam,"I purchased a Ring Doorbell 3 Plus and the coverage was spotty so I also purchased two Ring Chime Pro's. Shortly after installing the Chime Pro's I started receiving videos from another Ring user. I did not share my account nor did another person give me access to their account. This is a huge security flaw. Ring has done nothing to rectify this problem. 

PS I have been in contact with Ring for over a week, they have done nothing to fix the problem or do anything for me.",Horrible security flaw
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,Aziz,Especially who don’t know how use security cameras,Good for everyone
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Sep 2020,brittski,"want to improve my home protection, read reviews and does very well.",great for protection
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Sep 2020,jstroh,The ring door bell does exactly what I need it to do.,Work great
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,Pixie,I was expecting a larger view and not so many steps to get to the View on the camera,Not what I was expecting
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 May 2020,Janet,We needed a new doorbell and decided to give Ring a try. We have been very pleased with the tone of the doorbell and being alerted of any motion outside our door.,Great doorbell and warning of motion outside.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,Bluesteel,Ring is nice but makes you pay for yearly fee to operate. Service should be free if you buy product.,Ok biy
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Jul 2020,Applesman,I trust the Ring Brand so decided to add this unit to my back door. Eady to install and add to current Ring system.,Quality Vendor.
Ring - Video Doorbell 3 Plus - Satin Nickel,1,2,23 Oct 2020,Knowledgefountain,Wish when answering on local home wifi I could get the camera to go live faster.  I have 100Mbit up and down and Wireless n network which is fast for all my other stuff.  I end up missing people after they ring because it takes too long.  Most cases some solicitor but now days when home I do not answer door for security reasons unless I know the person.   Also if you just went live then scroll back to see history it takes several minutes to upload that recent live session.  Wish there was more local storage in door bell for a couple days worth and did not have to goto ring server everytime.  I have hardwired it.,A little slow to answer
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Aug 2020,Robert,I love the ring video doorbell 3 plus. It records everything that moves.,Great doorbell
Ring - Video Doorbell 3 Plus - Satin Nickel,1,5,23 Jun 2020,Brandy1,"Works fine.
Technical the installer could explain 
functions to help patrons MAXIMIZE 
RING doorbell at time of purchase.",Installer can raise customer expectations
Ring - Video Doorbell 3 Plus - Satin Nickel,1,3,23 Oct 2020,AJNF,I got the Ring and it worked for about 2 days then started being really delayed and then just stopped working completely. I exchanged it for a new one and that one works great.,2nd one works better
Ring - Video Doorbell 3 Plus - Satin Nickel,1,4,23 Aug 2020,PitMaMa16,Alerts didn’t always work and you need to be checking the video more for action.,Good to see who’s at there.
