product,verified,rating,location,date,author,content,title
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,12 Dec 2019,G. Pounds,"So I read the comments before I purchased it stating that the ""Try, Alexa ...."" messages can't be removed from the screen.  Honestly I thought that was wrong.  But nope you really can't remove these messages.  They are on the bottom of every screen.  It is unbelievably annoying.  You think you should get use to it but you don't. There are complaints all over the web about this yet Amazon has done nothing.  Amazon if you read these messages let me give you a tip.  These messages don't make me more likely to use services they make me less likely.  I don't read the messages, I try to ignore them. Since Amazon is disregarding the input from users, the only option is to not buy the device and return the ones bought for a refund until Amazon adds the ability to turn these messages off.  Nobody buys a screen to be forced to watch ads.  Amazon if these messages truly added value then customers will leave them enabled on their screen.  The fact that you don't provide an option to turn them off indicates you realize they don't add value. I'm returning mine I suggest everyone simply think twice before you purchase one.  It truly is frustrating beyond belief that there is no way to disable these messages from the home screen.",Yes this is incredibly annoying
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,08 Dec 2019,tommyg,Why can’t I get rid of the “try asking Alexa” at the bottom of the screen????  It is quite annoying.  That’s the biggest problem I have with it. Sent it back!!,Get Rid Of  Try asking Alexa  at the bottom of the screen
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,23 Jan 2020,Daniel,"Your browser does not support HTML5 video. This is crazy! I bought this device for my wive for the kitchen so she can watch her christian show on the internet. The Echo Show 8 always turns the feed off and switches back to the clock display after 5 minutes. You literally have to touch the screen every 30 seconds to stop it from happening. Ridiculous! The forums are saying that Amazon wants to force people to stay on their content - Prime Video where this doesn't happen.  I don’t want to watch prime video. welcome to a new era of useless computers, censorship built in!! If we don’t speak out now, not sure how this world will end up!",Video stream cuts off after 5 mins every time!! Censoring Christian content??
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,06 Dec 2019,Savory Stage,"EDIT: Just when you think it can't get worse... It does. I was cooking dinner tonight and had a timer set. Once the timer was up, I said, 'Alexa, stop' and then tried about 15 other different variations of this. Alexa thought I had no timers set on any devices and the timer continued to sound until I had to unplug the device and plug it back in. Also, yesterday while watching TV, I randomly started to experience some incredibly noticeable sound distortion on my Fire TV stick 4k. Once again, after trying every other possible solution, I had to restart the device. ... ORIGINAL REVIEW: Incredibly disappointed. This was one of EIGHT Fire TV and/or Echo devices that I purchased on Black Friday, hoping to switch from Roku TV and have a seamless smarthome experience. Oh boy, was I wrong. Whether I rename the the Fire TV devices or use their original names, the echo devices CANNOT control or recognize the tv devices, even after properly pairing them under the TV & Video setting in the Alexa app. I've tried to unpair, repair, restart, unregister, reregister, you name it. I've wasted days.  Generally, Alexa responds with 'I cannot find a device named ...' I consider myself very technically savy and I'm positive this is not something that I'm doing wrong. I should've read more into this before buying. TONS of people all over the internet are having this problem. It's infuriating. Plain and simple, until problems like this are fixed, Amazon is blaintantly false advertising the way that their devices work. Other cons to note: -Multiple video apps stutter and sometimes even randomly pause without ever resuming unless you physically resume them. -Alexa drastically lowers the volume of the TV when you are voicing a command. This in-and-of-itself is not a huge problem. However, it becomes a problem often when after the command is complete, Alexa does not resume the original volume of the content. When this has happened, I've had to ask Alexa to turn the volume back up to the specific number it was at. -I have two third generation echos paired as a stereo system for the TV. Often, even though I have my fire TV set as the preferred device, only the echos hear my voice, and once again, because they cannot control the TV, they say that they cannot recognize the device and then I just have to pick up the controller anyway. -The Fire TV will often think that it hears an 'Alexa' when absolutely no where near that word has been stated. Because the volume lowers drastically when Alexa is listening, it creates an obnoxious volume dip in content to listen for nothing when this happens. -You cannot set a sleep timer Honestly I could go on and on about the cons and about just how unhappy I am about these products. There are even more problems than what I listed here, but I'm not wasting too much breath, as after doing days and days of research on these topics, I've seen that Amazon has absolutely no answers to these problems, even after thousands of people have reported the same problems over and over. Unless there is some revalatory software updated coming, I'll be returning hundreds of dollars of equipment.",Incredibly disappointed with Alexa and Fire TV integration
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,02 Dec 2019,Ms. T,"I got this primarily to use as a digital picture frame in my living room and it does a great job of scrolling thru my pictures and they display beautifully.  However, it puts the annoying things to try at the bottom of every single picture and is ruining it as a digital picture frame.  People have been begging Amazon for years too stop doing this and they keep ignoring it. I have turned off continuous scroll, Discovery,  and every other setting I could find and it is still there. This is infuriating.  I mean really, by now, most people know how to use their alexa devices, so why do they think this is necessary?!?! It makes no sense that they should force this on everyone .  I have an echo spot and even a show 5 that I was able to get it to at least only show it once, but on the 8 they apparently decided it should be a part of the wallpaper itself. You also can't adjust the clock size or position like you can on the show 5. There is nothing worse than looking at pictures of your beautiful children with the stupid things to try at the bottom.",OMG Amazon please turn off the stupid things to try That is now on the wallpaper non stop
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,29 Nov 2019,Plastic Doc,GIVE US A FULL SCREEN CLOCK.  Why oh why Amazon does not provide the same clock options as a Show 5 or Spot does for the Show 8 baffles my mind.  1 star until that is fixed.,No full screen clock mode
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,09 Dec 2019,Tim Dobbins,"I eagerly awaited the Echo Show 8 because I was generally pleased with the Echo Show 5. Like everyone else, I didn't like the try whatever crap at the bottom of the screen, but the large clock with date was nice. So, I thought I'd upgrade to the larger screen. HUGE MISTAKE!! The Show 8 is not like the Show 5. It WILL NOT display a large clock with the date AT ALL. What were you thinking Amazon? It's bad enough you're not responding to user complaints with the try whatever garbage in every screen. Now you took away the clock? EPIC FAIL!! I would NOT recommend the Show 8 to anyone. Time to start looking at what the competition offers. Better get on the software updates quick Amazon or you'll find people will go elsewhere for a more user friendly alternative. UPDATE 6/3/20 Amazon FINALLY got their act together and updated the firmware to display a clock with the date on the home screen! What took them so long is anyone's guess, but better late than never I suppose. My review has gone from one star to four deducting one star for the time it took them to get this right. UPDATE 6/4/20 Don't know what's going on, but the large time display with date is gone and it's back to the tiny time display without date again. Back to a one star review again too! I'm even more angry now that I was teased with a home screen time display more like the Echo Show 5 and it's been taken away. I now have proof this is possible with the Echo Show 8, bring back the large time display with date in the home screen as pictured!! Is ANYONE from Amazon listening/reading?",BACK TO HORRIBLE!! -- UPDATE
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,09 Dec 2019,SY,"This echo show is not worth it. the only upgrade over my older echo dot is the screen. but the screen comes with its own disadvantages. hate the ""try skills"", more advertising than real use. cant switch off the feature. the sound quality is about the same. update: i got the echo show during black Friday. following Tuesday amazon started advertising the echo show ships with a free echo dot for the same price, i called back to see if i get that and they said i need to cancel send it back and reorder. my card will be charged and then refunded...i feel amazon polices are going downhill every passing day. update: i regret trading echo spot. echo spot could control my firetv. echo can not do that.",Amazon Devices are getting worse in quality over the years. - returned it
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,28 Nov 2019,Dr. K.,"I am so disappointed in my Echo Show 8. Setup went really well. I have extremely fast internet. In the middle of her introduction to the features of The Echo Show 8, Alexa starting speaking in a loop and couldn’t answer any questions or execute any commands. After over an hour with Tech Support, Alexa is still unresponsive. Boo! Hiss!  Not a good introduction to the Echo Show 8. UPDATE: if your Echo Show 8 has the problem I described above, unplug it and let it sit for a few hours. I tried this and when I plugged it back in, Alexa was able to work as she is supposed to. Frustrating at first but turned out okay.",Alexa keeps saying “something went wrong”
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,5.0,Reviewed in the United States ,25 Dec 2019,Harmony,"Your browser does not support HTML5 video. Bought this instead of replacing my defunct electronic picture frame. Now I stream pictures from amazon photos and they look great on this screen. It's in the kitchen so great for using for the radio or internet but I'm finding the more I play with this, the more useful it is. I have Sonos speakers all over the house and can control them with a skill, which is great. But, the sound on this little baby i nearly there with the sound from the Sonos one, which i pretty impressive, loud and no distortion. Alexa has some pretty impressive capabilities and one of them is keeping my kids entertained. We already had an echo dot before this but now we are starting to communicate around the house with Alexa. Easy to install, easy to set up, easy to use. You get regular emails that inform you of new (and existing) ways to talk to her and get her to do things. Absolutely fantastic value as far as I'm concerned :-)","Great sound, gets better the more you play with it!"
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,06 Dec 2019,Xeyedjohn,"When the 8 can do the same things the 5 can, I will buy one.  I love my 5, so I said self, an 8 would be even better.  But I was wrong.  I like the size of it, and the heft of it, I can't push it across my night stand, but the clock font is way too small and even more dumb it can't be adjusted.  It's awkwardly positioned in the upper left hand corner, making it difficult to see, and there is no date on the home screen any more.  The 5 is but better suited to me.  Had to return unfortunately.  Please give us the option to use and customize the whole screen , not a just a tiny percentage.  I would give this a xeyedjohn do not recommend if you want to use this to tell time and wake up with.",Clock too small
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,4.0,Reviewed in the United States ,13 Aug 2020,SubieNewbie,"So I bought this Echo Show 8 on a whim for my bedroom because I wanted a better sound for music in there than the Spot that I have now. Granted it's much bigger and there are no comparisons in virtually every area measurable. However, I was disappointed with two things. First, the depth of this unit seems excessive and it's definitely not best used on a nightstand. It just takes up a big footprint. I thought I had ample room but with a lamp, a coaster, and two charging pads for my phone and watch, I had virtually no more room to even put the TV remote down on the nightstand. Secondly, and most importantly, it only has two microphones on the top of the unit. Whereas the Echo and Echo Dot has four and seem much more sensitive when detecting my voice. The Echo Show 8 will sometimes barely pick up a command when the Echo Dot in the next room, which clearly has sonic superpowers, will reply back. I have two Echo Dots in my home, one Echo Show 5 and now this Echo Show 8. The Dots far out perform the Shows when it comes to sensitivity and average percent that they are correct in interpreting my request. They are all supposed to have far field technology where, as I understand it, two Echo products may hear a command but the closest one responds. This needs a lot of work. And I believe the answer is quite simply that the Dot has four microphones. Two more than the Shows. Which seems odd to me considering the vast difference in price. Now as far as the sound goes, it is really quite good for the money. After adjusting the equalizer in the settings to up the bass, mid and treble. You can also request these to be increased or decreased by simply commanding something like ""Alexa, increase the mid""  (or treble or bass). Each request increases the setting by one level. I believe there are five positive levels and give negative levels from the flat center. After tweaking the sound settings, Alexa does not sound hollow and music is full and fills a small to medium sized room. Bluetooth pairing from your phone is also simple and I like that I don't have to rely on the Alexa app to modify settings. The setup was super simple as expected. It's just a matter of logging in to your Amazon account with the touchscreen prompts. It guides you through everything you need to complete and customize your home screen/clock. Using personalized photos is a little clunky because you are forced to create an album using only Amazon photos instead of just uploading what's already on your phone's native photos app. That's actually a really big negative. Because of that, I don't have any personal photos on my Echo Show. If you don't follow what I'm saying, lemme give you an example: when you use Facebook, for instance, and you want to upload a photo, the app simply opens your phone's photos and you can randomly pick one or several photos to create your post. Here, you must download the heavy Amazon Photos app which just duplicates your already existing photo app. Then you must create a specific album of photos that you want to see on your Show. Then you must share it to the Show. I believe that changes to the album can only be done thru your phone with the exception of discontinuing use of that album all together and going back to the default Amazon screen saver photos, which you can do on the Show without your phone. But again, you cannot make changes and add or drop photos to the album you've shared without the Amazon Photos app on your phone. So here's the deeper issue. Since most Android phones are already bloated with endless and mostly useless Google apps, it really irks me that I must download another set of heavy apps to have Alexa simply turn off the lights or play some sleep sounds or to show simple photos of my family and friends on the Echo Show. I just don't like the fact that Google and Amazon can't get together on much of anything. Personally I prefer Google Photos over Amazon's but Alexa is hands down better than the Google Assistant and their related devices. If Amazon released their own phone, I'd buy it simply for ease of integration for my smart home devices and to avoid duplication that eats up valuable storage space. C'mon Amazon, forget the Samsung Galaxies of the world and introduce the Alexa Universe. Lol. My last complaint it that the Echo Show cannot surf the web like the Kindle Fire tablets or like any tablets, for that matter. Alexa decides what she chooses from the internet and from what sources. You can only choose in the settings whether you want her to use the Silk browser or the Firefox browser. But you cannot access the browser directly either by touchscreen or voice. For instance, let's say you want to know about the history of your hometown. You must ask Alexa to tell you about it. She almost always defaults to a Wikipedia article. You have no choice to open your towns own website or any other source. She does not even give you the option of links to open after her cursory relply because, again, you are not able to access a browser directly. So in a nutshell, I use this device now in my bathroom to see the news headlines, listen to music with lyrics displayed while I brush my teeth, and have Alexa turn the lights on and off in the bathroom. It really serves no profound purpose but admittedly looks kinda cool. I'm sure to keep the camera cover closed in the bathroom just in case there's some weirdo somewhere across the country who hacks Echo Show devices for his own show, if you know what I mean. I can see this being useful for someone who cooks and wants to see a recipe (that of course Alexa chooses) or for someone who may not like a smartphone to do visual calling with loved ones. And of course the sound is much better than the Dot or Spot. But really it serves no unique function that you phone cannot do sitting on a stand that costs $15 on Amazon. So I have it in my head to buy a couple Echo Plus devices and create a home stereo group on the Alexa App along with my Spot so I can have the visuals, still, but in a smaller package plus the nice, full sound in my bedroom. Ugh. What a rabbit hole I've fallen into with Amazon. Yet, once you turn everything over to Alexa, you can't go back. My fingers are crossed for my invitation for the Amazon Ring. Now that's a unique product that I can use and fills an untapped niche. Pick me Amazon! As if I need more Alexa devices. Haha.",It's Just OK. I Wanted To Love It. Read About Deal Breakers Here.
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,5.0,Reviewed in the United States ,11 Oct 2020,Happy Customer,"Your browser does not support HTML5 video. There's already a lot to read about the various use cases for the Alexa screen but one thing to me stood out, which is the Ambient Visions Alexa skill. Found it on Youtube and since it changed the way I'm using my Show. This skill has so many cool ambient videos like fireplaces and oceans and a whole lot of incredible music, I'm using it when I read or go to sleep. THANKS!!!","Alexa, open Ambient Visions"
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,04 Dec 2019,Average Homeowner,"This product is OK - does what it is supposed to. However - watch out for the trade-in deal!  I was quoted $25 for my gen 1 echo - shipped them a perfectly working unit - no scratches, no blemishes and they then gave me $5 and charged my card $20.  It's a scam, plain and simple.  Seriously disappointed in Amazon.  They do not allow you to put a review up on the process and when I clicked on the reason I was down-graded all it states is ""yes.""  Terrible job Amazon.",product OK - watch out for trade-in deal...
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,01 Dec 2019,David Z,"TLDR: If you’re under the age of 70, don’t waste your money on this. The only thing this gives you that you don’t get through an echo dot is information that you probably already have on the home screen of your phone, and doesn’t take advantage of the touch screen AT ALL. I wrongly assumed I would be able to at least see my smart home devices from the echo show screen and perhaps even turn lights on and off without having to use voice commands, but nope. Not even the most basic and obvious features were thought out for this garbage device. Seriously, for the same price you can get an echo dot, kindle fire, and a better-sounding Bluetooth speaker and would have MUCH more functionality available to you. If you don’t own a smart phone and want an overpriced clock that can also play muddied music and video from amazon’s library through a $15 subwoofer... then this is perfect for you. For anyone else, avoid like the plague.",Completely Useless
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,15 Dec 2019,Elizabeth,"I purchased this to use in the kitchen. If that is your intention, you need to know that the All Recipes Skill is utter garbage. There is absolutely no way for you to link your account so you won’t have access to your personal or saved recipes. Instead they will give you a few options to choose from. That’s useless to me. I finally figured out a way to access my personal recipes by using the web browser instead of using a skull. This would have been a minor inconvenience that I could live with except for one major issue. The Echo Show won’t play music and allow you to use the web browser at the same time. I always listen to music while cooking so this is an absolute deal breaker for me. It blows my mind that Amazon would design such a limited device as this when the top use of their devices is streaming music. This device doesn’t meet our needs in the least. I guess I will go back to using a tablet to look at my recipes while streaming music over a Dot. What a shame. I really thought Amazon was better than this. They really dropped the ball on what could have been a great device.",No Music While Using Web Browser
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,16 Jan 2020,icarus anonymouse,"Alexa is simply not the brightest! I know she’s “new”...but I shouldn’t have to keep finding different ways to ask the same question because she comes up with something entirely irrelevant. Mind you, I annunciate clearly. She thinks “80’s music” is saying “country music”...”ATEty (eighty)” sounds NOTHING like “cuntRY”. She regularly says she doesn’t know. It’s ridiculously frustrating. I shouldn’t have to argue with AI! I think they should have researched more instead of throwing a half completed AI bitch on the market. Also, Amazon is extremely CONTROLLING! The “TRY THIS” crap that scrolls at the bottom of the screen is annoying. Just as others have said. Time to do an update amazon and LET PEOPLE CHOOSE FOR THEMSELVES if they want that! Make it an OPTION!! Also...Make better options for her name. I’m shocked that BEZO’S isn’t one of the options with how huge his ego is! The volume goes up n down when listening to music instead being steady. It’s feast or famine. So quiet I can’t even hear it...then ask her to turn up the volume and it goes so loud it makes me jump.",good idea...poor implementation. BEZO’S SHOULD BE ASHAMED NOT PAYING TAXES ON HIS BUSINESS!
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,5.0,Reviewed in the United States ,26 Nov 2019,Pete,"I have several Show 5's and am really excited about this 8"" model.  I have put mine in the living room and it makes a huge improvement in sound/music playing (as compared to the 5 which I already thought was really good) .  I had read it uses the same speakers as the larger Show 10 model.  I also have several of the Ring cams which are easily view able.  Another must have device from Amazon added to my home.",Great sound and screen is very easy to read
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,4.0,Reviewed in the United States ,01 Dec 2019,Bob R,"I purchased 4 Echo Show 8's and 1 Echo Show 5. Basically I am pleased but please give us an update for the Echo 8 which allows us to turn off the ""Try this"" at the bottom of the screen. Also, what's with the clock? The Echo 5 has more clock options. Why not an option for a large clock? These seem like easy software fixes. My wife wants me to return all of Echo Show's until these ""features"" are fixed. I am holding off for now since I do have confidence in Amazon. They can't ignore all of the negative feedback regarding the ""try this"" and clock issues, can they? Come on Amazon! Give us an update that addresses these issues.","Great Device, Software needs updating"
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,5.0,Reviewed in the United States ,05 Oct 2020,Rae,"To assist with the kiddo's remote learning, I needed a few things so we did not miss a beat. A clock, a timer, and an assistant to remind me about things! I began by browsing for the first two, as the last one seemed an impossibility. I saw different timers, felt that ones with large displays would be preferable. For the clock, we needed one whose display adjusts with the lighting so it didn't bother you at night and gradually got brighter to help you wake up in the morning. I've always wanted to have Alexa, but it seemed like a luxury and something to look into down the line. This device showed up in my searches and when I considered the combined prices of my preferences for the clock and timer, this was looking a lot more affordable. Plus, it met or surpassed the features I was looking for. Anytime I need to be reminded about something, I just ask Alexa. Seems to allow unlimited alarms and reminders. Still trying to learn all of the features and display options. Love the sleep sounds, better alternative to the dark screen videos we were playing at night. I'm very satisfied with this purchase and haven't even scratched the surface of what it can do.",like having an assistant
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,3.0,Reviewed in the United States ,02 Dec 2019,Jim Donnelly,"Works nice, but is glitchy for the main reason I bought it. I purchased the Echo Show 8 so I could view live video on it in my office. Unfortunately it fails to work most of the time. It will connect sound but not the video feed.  I can view the video fine on my phone and iPad, but not on the Echo. If you’re looking to buy mainly for this purpose, I would wait until either Arlo or Amazon gets it figured out.",Problems with Arlo Cameras
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,15 Dec 2019,michaelwy,"I don't know what Amazon is trying to do with this device. You can't watch Hulu Live, YouTube TV or any other live TV. You can watch Prime Video, Hulu or NBC shows with commercials but not NBC live TV. For regular YouTube you have to use a browser. Why have a screen if you can't watch streaming services you subscribe to? If you want an Alexa device don't get the show models.",Not so great.
Echo Show 8 -- HD smart display with Alexa – stay connected with video calling - Charcoal,1,1.0,Reviewed in the United States ,17 Dec 2019,Hz,"My LCD clock in the family room is getting old and I was think about using this one as a nice replacement for it. I already have a couple of Echo Show 5"" in the kitchen and bedroom. What could go wrong with a bigger screen Echo Show ?! Well it turned out that I couldn't be more wrong that I'm now considering myself intelligently challenged compared to the super-smart Amazon people. Echo Show 5"" and 8"" are *totally* different !! With this big screen it does *NOT* allow you to choose the Clock Face. You only have a tiny clock showing on the 8"" screen. From the couch reading the time is like doing a vision exam at the eye doctor's office. So, I'm sorry, back you go. And good job, Amazon !",NO NO NO ! Clock face is not available !
