product,verified,rating,date,author,content,title
Ring - Spotlight Cam Wire-free - White,1,5,22 Nov 2020,Rocket,I love this camera. It has a very clear image and quickly notifies me of motion. Always aware of my surroundings and feel good and safe. Thank you Ring you always amaze. Would definitely recommend.,Amazing camera
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,Apryl,"This camera has provided so much peace of mind. The downside, the battery does not last long, maybe 5-6 days. I’m debating getting a second battery or a solar panel. I wish it made it one whole week reliably so that I could have a charging routine (like every Thursday morning).","Peace of mind, crummy battery life"
Ring - Spotlight Cam Wire-free - White,1,4,23 May 2020,MoeMoe,"I bought these cameras to help ease my mind with the recent overflow of teens causing trouble in my neighborhood.  While they have done that, they're a little tricky. The battery life is very limited so I suggest the hard wired ones or buy the wolar panels as I later had to do. The battery will last roughly a week should you have it set to a high alert and have too many neighborhood cats as I do.  They get the job done.  Just know they take some time to get set up and figured out fully. Also read the fine print. You have to buy additional coverage monthly/yearly to keep recordings.  Not a bad item just a little more work than expected.  Also the Spot llight does NOT include a Bridge. You have to but it separate for the item to qork at all and it is not cheap.  Cost me more than the light did.",Decent product
Ring - Spotlight Cam Wire-free - White,1,5,23 Jul 2020,RogerD,"Decided to make the move to go to the Ring system for my outdoor security and I couldn't be happier. The Ring spotlight camera was the final piece. Easy to install with a great picture day and night. I don't like wires, so I went with the wireless option. It comes with 1 battery but has room for 2. I highly recommend purchasing 2 extra batteries so you can install 2 and have the third as a backup. I use the spare to rotate with my other Ring cameras. You will not be disappointed.",Great spotlight cam!
Ring - Spotlight Cam Wire-free - White,1,4,23 Jul 2020,Mossmusic,"While this is a great camera it works nothing like the camera on TV. It only records for about 30 seconds. Then takes a while to reset and record any movement. If I was to break in a house I would crash movement. Wait for the light to go out then break in while the camera doesn't record. Voice works nothing like the commercial. Very slow connection when trying to view live and I'm running extremely fast wifi. That eliminated the excuses of slow connection. While this camera has room for improvement, still better than the rest at this time. Also bought the flood light camera the other day.",Great camera with flaws
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,DaddyChIll,"I own 3 of these specific spotlight ring camera and love it. In day light it works great but at night it isnt bright at all. The night recordings arent very good without light and the light isnt very bright to help the camera out. Unless u have this low to the ground or add other lights around it to help light up an area at night, it isnt that effective. I mounted this by my front porch light so it does the job for my home day and night but again, If you have it mounted high, the light will not work well at all. In my back yard I added sensor solar lights that light up the area if anything is near so it supplements this ring camera to help get a better recording at night. The pictures show the camera at night without any light, during the day and at night with my other non ring solar porch light qith sensor. The ring cam caught a possum walking in our back yard. Without the additional light it gets really grainy and hard to see. I have the same driveway cam see day and night pics. Hands down, love the ring apps. Watch videos of the various settings. They also have a ring community where you can share info like ""hey someone tried to break into my car"" and actually share footage or just messages. U can see when someone reports occurrences in your neighborhood too.",Ring Spotlight Cam works great during the day
Ring - Spotlight Cam Wire-free - White,1,5,23 Jul 2020,Louis,"Bought it since got a discount. I have two already installed and this would be the third. In addition, I bought the associated solar panel since I do not have to charge the battery. The solar panel keeps the battery at 100% charge. That has been my experience with the existing other two Ring security cameras. I really like the view that these cameras provide, especially when I am away from home.",Ring wires free security camera
Ring - Spotlight Cam Wire-free - White,1,4,23 Aug 2020,Poohkado,"We installed the spotlight camera in the backyard to watch people approaching the back porch and the said gate. It took a while to get it positioned just right to pick up someone entering the side gate. We also have a tree near the porch which was constantly triggering it from the wind or birds. After much adjustment we finally got it dialed in. The battery life in the spotlight cam seems shorter so we bought a second battery. It works good now, but we probably need to get a second one or mount it on a pole to get a proper view of all access points, currently there's a blind spot behind it.",It does it's job!
Ring - Spotlight Cam Wire-free - White,1,5,23 Jun 2020,Sunny,"This is my first wireless ring camera, the setup was super easy (as always) and just like my wired cameras I get a great image and all the same features. I was in need of a camera to watch my kids clubhouse and hardwiring was not an option, I am very satisfied with my wireless camera.",Great camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Hector,Absolutely love my Ring spotlight camaras. Total surveillance is achieved not only by these 2 spot nightlight cameras but also my Ring doorbell. Highly recommend,Great addition to Ring doorbell!
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Moparsrt4,"Purchased our home recently and even though our neighborhood is quiet this just provides that extra peace  of mind love it’s functionality, notifications and also how well it works with our echo 5 and the ring doorbell",Peace of mind
Ring - Spotlight Cam Wire-free - White,1,5,23 Jul 2020,Fred,"I bought this device wanting security over my front door and the doorbell camera couldn’t get the best angle. It works 95% of the time as intended I would say. The Ring app can mess up sometimes and won’t show you the live stream or anything without being reset at times. We have very fast internet and a router right above where the camera is installed so that shouldn’t be the issue. This camera is pretty much worthless if you don’t plan on paying the monthly or yearly subscription for ring protect, please be aware of that. They have plans are cheap as $3 per month tho.",Good camera for the price
Ring - Spotlight Cam Wire-free - White,1,3,23 Nov 2017,gotpic,"I had a Blink camera that did just ok and got this to replace it, in hopes it would be much better given the price! I think it does the job but it's not worth that price. I get people walking by my house and this will, sometimes, pick up the image after they've walked by completely and other times it picks it up from the beginning. Inconsistent. I don't know why this doesn't have the advanced motion detection grid like the doorbell model.",It's ok but was hoping for better
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Reviewe123,Still getting used to this item.  I noticed the last coupe days being dreary I wasn't getting notices as much which concerned me.  It was fully charged by the solar panel I added.  My family has one and loves it.,Good Item
Ring - Spotlight Cam Wire-free - White,1,5,20 Nov 2020,Excellent,I bought this Ring Spotlight Cam to replace one that that stopped working. It arrived on time and was in perfect condition. I have added security knowing that Ring is monitoring my home.,Added Home Security
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,ShadowBear,"Ring Products have been my security for years. Never have I had any problems with the camera or spot light cam. Solar panel is the best, no need to change out batteries or climb on ladders every time battery dies. Neighbors notification is at real time and always alerting incidents.",Ring is the best
Ring - Spotlight Cam Wire-free - White,1,5,23 Sep 2020,Camtonio,A great product to make sure you feel safe at home or away from home. The sensors are sensitive and can be adjusted to one's custom preference. Light turns on at appropriate times of day and camera quality is really good. Some lag sometimes but it allows you to watch the day's worth of recordings when there is motion. Many options to play around with.,Ring Spotlight
Ring - Spotlight Cam Wire-free - White,1,4,23 Nov 2018,Papi,"Good to buy to put in your house around. That way you can check who an goes when your not home. Or if Sancho comes over, make sure he pays.",Camera
Ring - Spotlight Cam Wire-free - White,1,5,20 Nov 2020,Carlosblanco,"this spotlight is the one needed' it works great . I going to have another one installed soon. 


thank you",white House
Ring - Spotlight Cam Wire-free - White,1,5,22 Nov 2020,PatsyA,We love our Ring cam.  We purchased several different cams from Ring and have been happy with each of them.,Love Ring
Ring - Spotlight Cam Wire-free - White,1,5,23 Aug 2020,Sotireda,I installed this by myself in 40 minutes with the tools that came in the kit. Took a little time adjusting the view but I love this thing. I had a lot of “visitors” to my fenced in back patio before this was installed. Now no uninvited guests. I later purchased the solar panel for convenience. I wish I had purchased this a long time ago,Peace of mind
Ring - Spotlight Cam Wire-free - White,1,3,23 Oct 2020,OEL6,"This camera Installed a few weeks ago. Day color vision is great. Night vision is not what I thought it would be. (I bought for evening visibility.) Night vision is grey and black and no clear visibility of what's moving, meaning animal or person. And I do have quite a few garden lights in the ground but does not give enough lighting. .  I will have to install some type of wall light in order to get clear color night vision.  Would not recommend without additional wall lighting.  However I do have 2 ring motion flood lights that I love and recommend highly.",Not sure if I'll buy another one of these.
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2017,Worryfree,"Great camera for outdoors, feature such as wifi and solar charger backup makes it worry free. You don't have to rely on power outlet.  I going to buy more.",Worry free
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Bling,The Ring - Spotlight Cam Wire-free - Black is a great security camera with a lot of extras.  Easy installation and no wires required.,Ring - Spotlight Cam Wire-free - Black
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,Kminy,I purchased two of the Ring Spotlight cams battery operated. One cam quit working after a few month which was a little annoying. Ring customer service was awesome and sent a new one out within a week. Great company!,nice product
Ring - Spotlight Cam Wire-free - White,1,4,23 Sep 2020,Jerry,"This camera seems to work well...I think the accompanying app that you need to use isn't great.
Regardless of where I am, always a delay in getting video....
whats sense of having it if I cant get quick video...

Ask friends about other options.....",Camera works good - not a fan of app!
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Stefeez78,I love this camera. It’s definitely worth the money. It’s actually cheaper then most cameras out there plus better quality.,Camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,Trish,"We purchased the Ring System & have enjoyed knowing who comes to the door & when. If we are out of town, we can see if the UPS etc. has delivered a package & we can have our neighbor pick it up.",Great Ring System
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Jbside,It was easy to install and works really well. We can see our deck and back door well and feel much safer with this camera in place.,Provides peace of mind
Ring - Spotlight Cam Wire-free - White,1,5,20 Nov 2020,Knight,Great product.  Battery life is short so you will definitely need a second battery and/or solar panel.,Ring
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Bnewb,"So I have ring 2 I bought my friend ring 2. I had no issues and love it she got the spot lights and ring 2. I got the extra battery for her. We were amazed and shocked no 1 said anything about the fact the spot light packs have room for 2 batteries but only come with 1. However they work fine if you only put the 1 battery in it! Super cool plus if she puts the lights up hogh she won't have the trouble of trying to get a ladder each week or 2 and recharge or be with out battery when 1 runs low. Say she goes out of town she just needs buy 2 extra packs anand boom charge um all fill um both with 4 2 come with and 2 extras and now she just lets it run or swaps half out and relapaces the other half super cool. We worried about what when our cable goes out like a power outage but do have tmobile 1 hotspot for free and are going to inquire in regards to this. I also use 1 of mine inside the home as well as no inside stuff from ring has been made that I'm yet aware of. We just love the talk back features and using our cells to answer the door or yell at each other and record our pets and communicate for work or out of town. Its a great product if u have any packages delivered like with amazon and delivers a lot of criminal activity around the home. We live in a bot so great area and it saved my puppy from being stolen the 1st week. Saved me from having a hit and run the 2nd week. And the third my bestfriend was enjoying and now we shear funny videos with each other and an awsome group app called neighbors links intermittently with the app to show your neighbors friends and family who to watch out for and what's happening. My neighbor thanked me for shearing the video when I told him it was me and it saved his dog from the same teen trying to take blue pits. And we shear the funny videos of each other to each others phones and download and enjoy. Its a great security system, dog watcher (helper not for leaving and no sitter) lol, in home security, links with other apps and devices and the neighbors app it links with it will offer to shear with the police if you choose to report as well. All in all a great product and the price is only going up so get ut while u can and buy extra batteries. Only 2 cons cable outrage scary if mobile hot spot won't work and charging batteries if you don't have extra or time. Wished they charged faster. All bennifits besides the 2 little cons. I bought several and plan to keep buying more. You should get the extender if in a multi bedroom home. I dont need 1 but I have a 1 bd 1 bath home and my friend has a multiple room larger family home and does need a wifi extender just for front door all else worked great. So there it all is in a few nut shells. Enjoy and stay charged",Perfect and more extra room for charge
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2017,HeHateMe,Spotlight Cam's are the bomb!  Got this instead of a floodlight.  Puts out a lot of light. It's hardly noticeable unless you're looking right at it.,Great Product and Reliable
Ring - Spotlight Cam Wire-free - White,1,5,23 Aug 2020,Anubis,"I was a little skeptical concerning the spot light function being that the camera is cordless and battery operated, I just knew the light was going to be dim.  However, I was pleasantly surprised of how bright it is....lit up my whole yard!  Actually went back and bought another one for the side yard!  Worth it!",Pleasantly surprised
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,BBShopper,"So far, so good. My only wish is that the advanced motion settings didn't produce a lag in the time motion is detected.  Otherwise,  I'm happy with the camera.",Ring - Spotlight Cam Wire-free - White
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Cessna,Installed camera on back patio.  It was easy to install and set up.  Excellent battery life and very good video quality.,Wireless camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2017,SmartHousing,Just got these installed at my house and geek squad placed then exactly where I wanted. They even taught me how to use them in the ring app and such!,Super Easy and Super Helpful
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Nelly87,camera was easy to install and battery life is pretty good last longer than i expected. Price was perfect and gets the job done.,perfect camera for my home
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,Mommy,Excellent purchase. Would definitely this to anyone wanting a security camera. Looking to buy a second one for a family member.,Excellent purchase
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2017,HappyDaddy38,"This was a wonderful addition to the existing Ring product lineup currently in use.  It has great coverage, and is very responsive.",Great camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,StacyB,"Picks up all movement out front, have to adjust so it doesn't go off with every car that goes by, but sometimes it still does if they're super fast lol",Sensitive...in a good way!
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,Ljljjr,"We have three of these. They good work. They do go off when no one is there. We have it set on people only. But hey it could still be us. Lol
We are still glad we have it!",Ring cameras
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Airpods,"These ring cameras work great, have a few around the house to let me know what’s going on",Ring
Ring - Spotlight Cam Wire-free - White,1,5,23 Jul 2020,dtmprod,Decided to go wireless security camera.  This was a nice addition as we use other Ring devices.  The hardest part of the installation was deciding where to install.  The installation instructions are easy to follow.   The motion activated light and siren provide extra comfort.   Solar panel additional keeps the battery charged.,Solid purchase
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Dyson,I have several ring products!   I love them all!  Picks up everything!  Great product.,Ring
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Garman,Love my ring products. Set up takes only a few minutes and works flawlessly.  Must buy,Ring spotlight cam
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,BestBuyShopper101,This is my 2nd Spotlight camera.  My old one is 2 years old and it would sometimes give a “Battery Door Open Message Error” after I change the battery.,Nice camera for your home
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Farrider,Works well in my situation with a strong wifi signal. They are expensive.,Quality Product.
Ring - Spotlight Cam Wire-free - White,1,4,23 Nov 2019,Bestbuyuser,Sometimes it doesn’t capture movement but besides that it works great,Spotlight camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Eightball,The clarity is awesome and the mic is exceptional. I really enjoy all ring products.,Great camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Discolover84,Great Buy!  Great quality pictures and video.  Very easy installation.,Ring Spotlight Cam
Ring - Spotlight Cam Wire-free - White,1,5,21 Nov 2020,Bestbuygirl1,Easy installation. Easy to use and adjust the settings,Ring camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,CHV1,Work great.  Easy to use and maintain. Good service.  Highly recommend.,Great cameras for outside a house
Ring - Spotlight Cam Wire-free - White,1,5,23 Sep 2020,Christina,"We bought this to find out what the neighbor kids were doing in our yard at night, and it’s been a blessing! Whenever they are around it records, the spotlight comes on and they back off. We love ring!",Great camera
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,AstroUser,"and it does the job watching my property. Sometimes it is a little slow to react , but I think it is an Amazon issue and not with the camera itself.",My second Spotlight Cam...
Ring - Spotlight Cam Wire-free - White,1,4,23 Oct 2020,Ring,Its delayed at times .                            When recording and trying to rewind its delayed.,Ring
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Oofam,I would recommend purchasing a second battery if you use in a high traffic area,Spot light camera
Ring - Spotlight Cam Wire-free - White,1,4,23 Nov 2019,John,"Camra needs to be able to record more 
Than 60 seconds of video",Ring camra/spotlight
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Biff,works great! easy to install - get the solar panel! makes it a lot easier!,cam
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Joel,Great security camera. I added ring solar and works like a charm.,Added Security
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Jers82,Easy to install and works great.  Didn't have a wire in the area it needed to be and this worked perfectly.,Ring Spotlight Cam Perfect
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,NewYorkFoxboro,Works great with the four other RING units.  Now we can see everything from home and away.  Thanks for  the support in the connections and IT assistance.,Great unit.
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,BeerDrinker4Life,Works great. Goes off a lot so sometimes you don't check to see what it is when you should. Keeping my home safe.,Worth the money
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,Korijo,This camera is perfect! Detects motion and the spot light turns on when it detects motion. It has a siren and also you can talk through it. Makes me feel much safer.,Perfect for what I needed it for
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,Kami,We put this up next to our patio area and it works great. You can limit motion zones and it alerts you when it picks up people and not our shade covers. Definitely recommend this.,Spotlight Cam
Ring - Spotlight Cam Wire-free - White,1,4,23 Aug 2020,Conner,"The only reason I give it 4 stars is because it can be a little sensitive even when your setting are adjusted. Outside of that the single battery pack has been in for a month and still hasn’t given up. Very impressed with everything ring has to offer, and if you’re thinking about it... just do it",Pretty good for the price.
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,TheShadow,We added a Ring alarm and added these cameras to cover additional areas. They work well and were easy to set up.,Ring Spotlight cameras
Ring - Spotlight Cam Wire-free - White,1,5,23 Aug 2020,SNP0895,"Great Fourth of July Deal
Excellent camera with many features such as the live view feature accessible from my Echo Show, computer, phone... etc.
This camera is perfect for my apartment complex and detecting strictly people without all the other unnecessary movements some cameras tend to capture.",Camera
Ring - Spotlight Cam Wire-free - White,1,4,23 Nov 2019,owner,The battery life isn't what I thought it would be.  The pictures are good and clear though.,Good
Ring - Spotlight Cam Wire-free - White,1,5,23 Jul 2020,Santa,Very happy with this camera.  This camera has a light that comes on when  motion is noticed. This is our third ring product and very pleased.  I have this one connected with a Ring solar panel. Everything is included in the box.  All you need is Wi-Fi and also connected it to my cell phone.  I plan to buy a couple more .,Great Camera
Ring - Spotlight Cam Wire-free - White,1,4,23 Apr 2020,Dave,"Ordered online and picked up curbside because of Corona. Great service by the store! 
Camera and light  worked great but siren and speaker did not work. 
Called Ring support, long story short they said it was defective and sent me another five days later. I was still able to use the camera until then. 
Rings support is A1 and always great. 
I ordered a black camera from Best Buy and Ring sent me a white one. Oh well! 
Overall very satisfied with the store, product and Rings support",Overall works great.
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,Drock,Great little camera that comes with lights. We just installed this camera in addition to the doorbell and a regular camera and we love it.,Great camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2018,Cruzcntrl,The added security & feeling of seeing our surroundings before opening the door gives us peace of mind.,Security
Ring - Spotlight Cam Wire-free - White,1,5,23 Aug 2020,Robbyrob0097,I recently bought this to add to my Ring doorbell camera so I put this in my backyard it’s way worth the price and with the solar power no need to worry about battery life. All I need now is two pop up camera for the sides of the house so I can have 360 degree coverage.......,Perfect Addition
Ring - Spotlight Cam Wire-free - White,1,5,23 Nov 2019,Kasfaa2020,The camera have been great we also got the ring doorbell too which was also a great buy.,Ring doorbell and camera
Ring - Spotlight Cam Wire-free - White,1,5,23 Oct 2020,Mdndjdudbd,I love my ring camera! I can see what is going on around my house even if I’m not home which I love! The app is so easy to use! A must get!,Amazing!
Ring - Spotlight Cam Wire-free - White,1,5,21 Nov 2020,CarolinaBob,"Product great, service great. Love BestBuy and it’s service and sales.",Great store
