product,verified,rating,location,date,author,content,title
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,19 Sep 2020,jeffer,"I am now wishing I had just bought another echo dot and went a different route for music, etc.  The sound is okay, but not worth the price I paid. Sometimes when Alexa speaks the volume suddenly drops to a level that I can't hear and then returns to correct volume when I make a new request/question. Sometimes when I enter the room after being gone for a while, Alexa can't understand a simple request like ""Den Light On"" (even if I consciously pronounce the words clearly).  It may take two or three tries to get the command to work.  This is frustrating when you have your arms full of objects. There are numerous questions that Alexa can't answer when I ask them.  I can then speak to Google Assistant on my cell phone and get a precise answer. Alexa system keeps losing color for bedroom light.  I set it to red and then suddenly it turns back to bright white at some random point.  This is very frustrating when you wake up in the middle of the night to go to the bathroom.  Red doesn't fully wake me up.  White wakes me up completely.",Not getting my money's worth
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,2.0,Reviewed in the United States ,01 Nov 2020,Matthew R French,"I just initiated my 2nd Echo Studio factory reset and figured it was time I spoke my mind about this product.  I was truly excited to get one of these.  I own an array of Echo products including 2 Echo shows, a 1st generation Echo and an echo dot.  I live in a semi-smart home (mostly lights) and while this isn't my number one hobby, I'd like to think than I'm an enthusiast.  But, Sadly, this device, or at least my particular unit, is a lemon.  Most recently 'she' lost connection to the internet.  I tried restarting a few times but that didn't help.  This is a pretty regular occurrence, but usually a reboot fixes it.  Music playback can also be problematic.  This device is in my bedroom, my wife and like to enhance our intimate encounters with a little music.  Well, let me tell you, nothing really sets the mood like random playback failures.  A change in mid song, or long delays between tracks can be very distracting.  I would be more forgiving if this where through Spodify, but I subscribed to Amazon's Music streaming service just so I could take advantage of the Atmos feature.  To be clear, when it works, it's great.  But more often than not, there is something buggy happening.",Worst echo device I own :(
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,20 Jun 2020,Ryan D,"I bought two of these. (For music you really need two speakers). With Amazon Music HD, the sound is good. But.....I still don't think it matches a traditional stereo setup with an amp/receiver powering passive speakers. What I wish Amazon would do with the HD service is offer an amp with the app integrated in. And with a DAC that can play the full 192/24 resolution for songs in that format. Power that through a pair of passive Klispch or Polk speakers and you might be in music heaven. You would get the best of both worlds: the hi fi sound of a traditional stereo with the convenience and cost effectiveness of music streaming. Come on Amazon......do it!",Here Is A Headline
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,07 Aug 2020,DJ Jimmy D,"I have purchased eight Echos for my family and others since its debut. Being an audiophile, when I heard about the Echo Studio, I KNEW I had to have one. Dolby Atmos, 3D High Definition Music?? Yes sir!! Read great reviews and not-so-great reviews. Still ... I had to have one. And I wish I had listened to the not-so-great reviews. The sound quality is maybe slightly better than the Echo Show. I haven't heard anything yet that sounded like ""Dolby Atmos"". As far as 3D?? That's a joke. I purchased a subscription to Amazon Music HD and nothing there sounds any better than normal Spotify on the first generation Echo. Because I'm a fool, I will hold onto it for now on the slim chance that I'll buy another when they come down in price as I've read THAT'S the way to listen to it and I can imagine it'd sound slightly better with two speakers simultaneously rather than just one speaker. I dunno. Maybe I'm an idiot and a glutton for punishment. We'll see. In the meantime I say do NOT buy this. Get the biggest Echo Show you can afford and enjoy that instead.",Don't Believe The Hype
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,25 Oct 2020,J. Richards,"I bought this to replace my original Echo that I bought in pre-releaase in 2015 that has sat and worked away as a loyal soldier in the kitchen all of this time without an issue playing hundreds if not thousands of hours of music and answered uncounted numbers of questions... WHAT AN UPGRADE! The sound of music out of this device in the poorly located position (for a music device) for the Echo in the kitchen (tucked in next to a small convection toaster) is amazing. I am listening to Ed Sheeran songs on it right now, while it sits in the kitchen, and I am in the living room 20+ feet away and it is crystal clear with actual bass. Configuration was child's play. I unplugged the Echo, I plugged in the Studio, I started the Alexa app, clicked a few prompts, it went through some sound tests and within 3-4 minutes it was up and running playing a Classic Rewind channel for me for validation tests. Now I have to replace the Echo in my office with one of these Studios as I regularly listen to music there as well. Great job Amazon! :)",WOW! What a great upgrade from the Echo
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,16 Jun 2020,A. Pascual,"As soon as I plugged it in, it registered itself and did the whole setup on its own. I never had to open the app or anything. At first listen I was very disappointed in the sound quality. It did not sound any better than the Echo Show it replaced. It sounded like music was coming from a canister or drum. Then I turned off Stereo Spatial Emhancement in Alexa App settings and maxed out the equalizer. After a few minutes it started to sound great! Bass was deep and tight, mids and trebble were clear! I read in another review online and they described it best: this speaker ""has no chill."" Hard to deacribe. You gotta hear it for yourself.",Exceeded my expectations!
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,1.0,Reviewed in the United States ,20 Sep 2020,Miron Lior,"I have Echo Studio and Echo Dot in my house and every time I connect one of them to the Bluetooth from the phone, laptop, or iPad, I get a beep, and then an announcement to tell me ""Now playing from... name of the device"".  The message is loud and unnecessary. I know - I just manually connected you!!! But the worst thing is that Alexa announces it even if the device has been connected for a while. For example, if I get back to using a laptop after some idle time. So if you have someone napping it will surely wake them up. If you are listening to relaxing music before sleep it will scare the hell out of you. This feature can not be turned off with ""Brief Mode"". This feature can not be turned off with ""Do not disturb mode"". THERE IS NO WAY CURRENTLY TO TURN THIS OFF After lengthy research, I found that there is a whole community of people complaining about this on Amazon's Alexa forum since 2016, but nothing has changed. I am seriously considering switching to Google Home. The only thing that is stopping me is not Alexa, it is the sound quality of the Echo Studio speaker. It is better than any other smart speaker out there. But if it wakes up my pregnant wife once again I might just quit it, unfortunately.",Giving up on my Echo Studio because of this small but most annoying feature
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,08 Feb 2020,Camilo J. Quelquejeu,"ENJOYING IT TREMENDOUSLY AS A MUSIC CENTER HAT MAKES IT EASY TO PLAY WHATEVER MY FAMILY WANTS TO HEAR , WITH MINIMUM EFFORT , SINCE ALEXA DOES ALL THE SEEKING AND SEARCHING FOR ME. FOR SOME REASON  ALEXA HAS A VERY DIFFICULT TIME FINDING THE MUSIC OF MY FAVORITE PIANO PLAYER , [ WADZIU ] WALTER  VALENTINO  LIBERACE ,  SINCE NO MATTER WHAT I CALL HIM , OR HOW I CALL HIM , OR HOW I PRONOUNCE HIS NAME , IT TAKE ME A LEAST TEN TRIES TO FINALLY MANAGE TO GET ALEXA TO LOCATE HIM ! AND I TRY:  LIBERACE , WALTER LIBERACE , WADZIU LIBERACE , LIBERACE WALTER , LIBERACE WADZIU , LIBERACE , ETC.  AND IT REQUIRES LOT OF TRIES TO FINALLY GET ALEXA TO UNDERSTAND MY INSTRUCTIONS. BUT WHEN IT FINALLY DOES , I CAN SPEND ALL DAY LISTENING TO HIS WONDERFUL MUSIC IN HIGH DEFINITION. WHEN USING TWO ECHO STUDIOS AS A STEREO PAIR IT IS ABSOLUTELY ESSENTIAL TO CHOOSE ONLY ONE OF THE TWO SPEAKERS TO RECEIVE THE INSTRUCTIONS , AND KEEP THE OTHER MIKE AT THE RED DISABLED POSITION , OTHERWISE YOU WILL GET CONFLICTING INSTRUCTIONS AND CONFUSED RESULTS !",GREAT WHEN COMBINED WITH AMAZON MUSIC UNLIMITED ! BE CAREFUL WHEN USING TWO AS AS A STEREO PAIR !
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,14 Nov 2019,Brian Roberts,"This sounds just as good if not better, and costs just 200 bucks. Worth it for big sound. + Alexa built in, I'm sold. I've hooked it up to my xbox via a mini-toslink to toslink cable I bought on amazon for 6 bucks to play racing games as well and it sounds great.",I've owned a lot of $500+ systems
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,09 Oct 2020,WR,"The Studio is great as a stand alone Alexa speaker, but isn’t very good paired with a FireTV. You’ll constantly be annoyed by the lag between picture and sound. The sound lag on YouTube and Hulu make them completely unusable. If you don’t mind hearing the words 2-3 seconds after seeing lips move, this is the speaker for you.",Not ready for TV use
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,28 Aug 2020,Gil,I don't know how you can beat the sound of a stereo pair of Echo Studio's for the money.  I ordered 2 and have mine set up as a stereo pair. Will they fill up a large room at concert volume? No but for a smaller room/apartment or for a whole house or secondary system they are amazing.  I don't have them paired with a Fire TV so can't speak to that but my wife and I listen to them by streaming Amazon Music HD and I really do hear things in songs particularly on the high end I've never heard before.  They are so good you tell the difference between an HD stream and an MP3 service.  I don't consider myself a true audiophile but I do spend a lot of money on 2 channel and home theatre gear and I'm very impressed with the sound of these speakers.  I had them set up in under 10 minutes.  The Echo Sub is sold out and not available at the time of this review but I have pre-ordered it and I'm really looking forward to adding it to the speaker group. Note to Amazon: You have a great product here.  I would suggest making a larger scale version of these - say 1.5 or 2 times the size for people who want to fill up a bigger space.  I'd gladly pay more for something like that.,Stereo Pair of Echo Studios Sound Amazing
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,1.0,Reviewed in the United States ,09 Sep 2020,Justyn Acord,"Your browser does not support HTML5 video. Although this is a great device, I have to give it minimal stars.  I specifically bought this device as a sound bar for my amazon TV.  The problem is, I have to replay up to 5-10 minutes of any video before it syncs up to actually play.  I’ll go 5 minutes into a program before any audio actually is heard.  And once you sync up, it is a pain in the butt to un sync it and reconnect which doesn’t always repair the problem. By itself, a great device.  But don’t expect the claim that it gives you surround sound.  It does when it wants to, but falls flat on regular usage.",Don’t buy for surround sound!!
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,22 Oct 2020,Avg Consumer,"Just a little background on my taste. I’m pretty deep in both amazon and apple products for many years now. And I’m a bit of an audiophile. I don’t have speakers like these in my house but I wanted to set up a hub to control lights etc. in my apartment so two birds is what I thought. Especially since I don’t want to have a full blown sound system in my small apartment. I’ve had the older generation Echo dot and it sounded terrible. I ordered this Studio when it first came to market expecting an upgrade but was pretty disappointed. It’s rather flat sounding in my opinion hence the mediocre review. I really should have returned it. In any event, I am giving away my old Dot after receiving the new generation Echo yesterday. At a hundred bucks it sounds better than the Studio. So now I have the new Echo in my bedroom and Studio in living room. Both handle voice commands well. But I’d recommend the new Echo over the Studio. The sound is open and airy. Highs are crisp and the bass is punchy in a smaller footprint. The sound on the Studio is just blah. Everything else works fine so 3 stars.",I would choose the new Echo over this.
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,2.0,Reviewed in the United States ,17 Apr 2020,Robert,"The good: The sound is good, not great, even when paired in stereo mode with another Echo Studio and an Echo Sub. I also think they look pretty cool, although my wife disagrees. The bad: The price is much too high for what you get. The sound quality is good, but for $200 I expect something that sounds much better, cleaner, and with more depth. The ""Alexa"" smart assistant feature is terrible. It can barely hear me and often requires me to repeat a command 3 or so times (which is much worse than even my original (beta) Echo v1. These things are huge (about the size of a volleyball) and are difficult to place around the home, especially when paired with another Echo Studio and an Echo Sub. I really expected much better, richer sound quality for the price. Considering what you can get for the cost of two Echo Studios and an Echo Sub in the traditional speaker market, I'm pretty disappointed with the sound quality, and I'm not even an Audiophile. Finally, it doesn't look like you can use these as TV speakers unless you have one of the newer Amazon Fire TV devices. I expected these to play sound for my TV, including my Roku, PS4, and other video devices, even if that was limited to stereo quality sound, but these lack that capability apparently.",Not polished enough for the price
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,18 May 2020,Frederick Dunne,"The speaker is as expected. I had to move it around a bit an re-calibrate it a few times. If you are in the same boat, hold down the action button, it will go into setup mode, showing an orange ring. DON'T let go of the button and keep holding it down beyond this for a wee bit more. It will then kick of the whole process of starting up as it did the first time and do the wall bouncing thingy. Anyways, my gripe is not the speaker but the bulb that came packaged with the purchase. I already got a Philips hue bulb in a previous Echo purchase and that works fine.  No need for a Philips hue hub, just the built in zigbee hub that the Echo plus (which I have) or this Echo Studio has. However, this bulb does require a Philips hue hub. What numb nuts is not paying attention to this in Amazon when they put these items for sale as a package? Why not the Philips hue bulb that works with a zigbee hub that the Echo you are purchasing has built into it? Other than that, the speaker works as expected.  I do prefer to turn off the 'Stereo Spatial Enhancement' under the audio settings for the Echo Studio in the Alexa app under 'Audio settings'.",The Philips hue bulb that it comes with does not work with the zigbee hub that the Studio has.
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,18 Aug 2020,Robbie Cooper,"I was actually looking for ways to improve the sound on my TV and saw a promo of the Studio. I went ahead and order one and got it quickly, set it up in my master and played around with it. I have Amazon Music, played some of their 3D demo music and was sold on Rocket Man. Immediately upgraded to Prime 3D Music. Connected it to the TV and pulled up Blade Runner 2049, Thor Dark World and Avengers EndGame and on a single Studio was wowed by the sound filling my master. So withing days, I order a second Studio and upon arrival, moved both into our family room and now have it fully integrated with our large TV. That room has 26 foot ceilings and opens to several other rooms but the sound reached everywhere. It also sets up with left and right speakers and you can hear some really crazy subtle noises that I don't even remember hearing in the theater. I now stream every app I can through the Fire Stick (get with the program on HBO Max, Amazon!!!) As for just music, the bass can be a bit overwhelming and there is not a lot of control in the equalizer on the Alexa app. I don't claim to be an audiophile but I own thousands of songs via iTunes and know good v great sound quality. Amazon is better than good and on most songs, especially those that are in 3D, the quality is pretty fantastic. But I also really like heavy metal and given drums and bass dominance in bands like Tool, the really deep tones can be a little overwhelming. But Tool also has tracks in 3D and the nuances that sneak through the heavy bass are really interesting. On more pop or pop rock music, it's not as prevalent and really quite enjoyable. We'll see if I can survive the holiday season streaming my wife's Christmas music. If you subscribe to Amazon Music, I recommend pairing this with a TV whether you intend to use it for a sound system or not. With Fire TV, the remote syncs to the Studio and controls TV and speakers. It makes access to the music catalog and all of their HD and Ultra HD quality music fairly simple. There could be some improvements like better access to genres and then sub sections within but overall a decent way to get artists or albums to play. They also have quite a few playlists pre-created, some of which are pretty good. Overall, for $400 to get 2 Studio's and a couple more Hue lights, I can't think of a better way to get a serious TV sound improvement (that really will rattle the rafters) and a much better than good smart speaker.","Very good sound, excellent Fire TV integration and audio"
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,2.0,Reviewed in the United States ,08 Jan 2020,AmazonMan,"So here it is...plain & simple. Any Echo device that advertises quality sound...especially heavy base...be prepared to be yelling at it; And, be prepared for it not to listen. I've bought this model for the rich sound, but half the time I just end up screaming at it to ""STOP!""  In short, it won't catch your commands if you have the volume high. More importantly, talking to an Echo (aka Alexa) is still like talking to a 5 year old toddler.  You have to speak slow & pronounce everything to the ""T"" if you expect to get the correct response. And that my Amazon friends, gets really old super fast!",THE REAL TRUTH ABOUT ANY SUB ECHO DEVICE-MUST READ
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,2.0,Reviewed in the United States ,12 Apr 2020,Andrea T.,"We have a number of Echo devices and were excited to add the Studio in our main living area and also use it to watch movies. The audio is great compared to all other Echo devices. The home theater feature is technically very exciting and connects seamlessly with the fire TV, too bad that sometimes audio skips and with some apps the audio is a few milliseconds delayed. The audio skipping made the feature unusable for movies. When you have this feature on if you play music say from Spotify, that also turns your TV on and plays Spotify from your fire TV. This is also unreliable as sometimes the fire tv doesn’t actually turn on OR it turns on but it doesn’t open the app. We even went to buy an optical cable and this also has two different issues a) you can only change the volume with your voice and b) audio is ALSO unreliable is it sometimes suddenly completely mutes and you have to unplug the cable and when you turn te TV or program off you get some sort of residual audio. Overall a disappointment that I hope a software update will fix.","Disappointing as a speaker, best Echo device"
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,26 Jun 2020,Vuvuzela,"Bought two and paired them as stereo speakers in the living room.  They replace a 15-year old Bose large CD-player boom box that died of control malfunctions.  I had hoped this new technology would equal or surpass the Bose.  It doesn't even come close, which I suppose I should have expected considering that the Bose box cost 6 times as much and has a lot more technology in it than these.  If this is Amazon's attempt at decent sound, they have quite a way to go.  The mid-range sound on these is very muddy.  This is not high- fidelity quality.  It's OK for what it is, and the stereo arrangement is sufferable.  Hooking up just one, however,  was not adequate for my background ""easy listening"" purposes.  I was on the edge of sending them back, but, I love being able to bounce all around the history of music just by asking Alexa to play this or play that, or asking WHat song is this, or Who is playing this song.  That part, I love.  But of course you have to pay around 150 a year or so for Amazon music access.",Works well with Amazon Music; sound quality completely mediocre
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,1.0,Reviewed in the United States ,19 Feb 2020,bdfromsd,"We tried to use it as a sound bar, DON'T. If you switch to a smart speaker, you can't switch back without unplugging it and waiting for it to boot up again. If you command it as a smart speaker, it switches the input off, but there is no command to allow it to switch back to input. Tried emailing support 4 times, no answer, because there is not one and Amazon does not care to provide a simple fix. The only work around is to switch off the microphone and not set it up in a group. If you are not going to use it as a smart speaker, there are much better sound bar speaker options out there. If you are going to use it as a smart speaker, get an echo or echo dot, save a lot of money.","Good speaker, no functionality or customer support. Look for better value"
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,4.0,Reviewed in the United States ,09 Feb 2020,Marc,"Shockingly good sound from such a relatively small device. Setup is mostly easy. Had some issues setting up home entertainment system mode with fire stick. It did not work independently and respond to Alexa requests. Had to remove, reinitialize etc and then it worked. Was frustrating. I have two of these in different rooms and one was effortless the other a pain. Got over it quickly when I put on a movie and it filled the room with 3D-ish sound and good low end. I’m sure if I put 2 together with a sub it would be killer. I use the fire stick for everything so it isn’t as limiting as I thought it would be. I have a DVD player (rarely use) and Nintendo switch and use the tv sound. Not enough of a deal breaker to make me get a big clunky sound bar. Kids don’t care that switch sound comes from tv. Wish list item would be ability to re-calibrate room sensing thing without reinstalling. I moved it around a bit and it doesn’t feel like it automatically fixed the positioning.",Great addition to Echo devices with pleasing sound
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,1.0,Reviewed in the United States ,02 Apr 2020,Vikram Rajasekaran,"I tried to replace my desktop speakers with this echo studio since it saved space and combined speakers and my existing echo dot. The problem is the aux in takes forever to turn on, so for cases where I'm using this for meetings, lots of sound is dropped every time there is a pause in the room and returns. They need a way to force aux input as default for this case.",Terrible as a desktop speaker
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,4.0,Reviewed in the United States ,01 Jul 2020,Stephen T.,"When the echo products went on a limited time sale, I purchased the Studio to replace my Echo 2nd gen.  The setup was effortless as it recognized my network and added itself via the app.  To my disappointment, I immediately realized that the mid and upper range was directional.  The speaker was in a central location on top of a kitchen counter almost in the middle of a large open space (kitchen, den, and dining areas).  When I walked around the unit the sound was not uniform.  For a few hours, I contemplated returning it, then I moved the studio to a corner of my 11"" x 29"" enclosed lanai with the unit supported about a foot off of the floor.  What a difference!  Now I love it!  The bass is so much deeper than the Echo 3rd gen and voices sound more lifelike.  Where you place this unit matters.  When you find the right spot, the sound quality is wonderful.  I gave the studio 4 stars because I could not use it in the location that I purchased it for.  For that spot, I bought an Echo 3rd generation.","The sound is wonderful, but .... Echo Studio is not a 360 degree speaker. Location matters."
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,01 Sep 2020,Kyle,"Let me start by saying that when I purchased the Studio, it came with an Echo Show 5, and Phillips Light Bulb, for free (as Charlie Sheen would say, ""Winning""). As with most Alexa products, set up is simple and intuitive. It really is just a large plump Echo, but upgraded.  The voice recognition, is tremendous. It sounds amazing, and it is sleek in design. What I don't like, is I feel that it could be louder. It is loud.. it was difficult for my son and I to converse, while it was set at 8. It's loud enough honestly, but you know....Americans. I also suppose that the device, while a speaker, is also an Echo, so it needs to be able to monitor its wake word (privacy issues aside). Regardless, it sounds boss in my living room. but in my living room it's still loud. I get that there are alternative speakers, with Alexa integration, on the market that are louder, but I've drank the Echo Kool-aid and am invested. The other thing I don't like, which is vexing, is the inability to use this as a Surround Sound/Home Theater option. ***evidently you can use it in this mode, but only if you are using a more current generation Fire Stick*** I tried to pair it with my Samsung 8 Series, but no dice. Im not an expert, so if someone knows, bring it. Let me close by saying this, I hated this product so much that now I have Two Studios, Two Echo Show 5s, and Two Phillips Light Bulbs. And yes, the two Studios paired together, is sexy. As ""The Dude"" would say, ""It really ties the room together man.""","If You Are Down With Echo, Then This Is For You!"
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,3.0,Reviewed in the United States ,16 Aug 2020,Zoo,"Bought to use in Florida room. When listening to music, there isn't a huge difference between listening to my original Echo device. Would probably sound better if paired with another, but then for the price of two, might as well buy a Bose.",Not much different sound than Echo.
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,4.0,Reviewed in the United States ,14 Aug 2020,Organ Grinder,"Everything about the Echo Studio is great except that it can't wake me up in the morning to near perfect sound.  I have an additional Echo and Echo Sub which together combine for fantastic, near perfect stereo/3D music.  But...the alarm (wake up) function will only allow the music to come from the Echo Studio.  Granted, I can wake up to ""good"" sound from just the Studio alone.  The drawback here is that I have two different equalizer preferences; one for just the Studio and one for the entire system so this solution does not meet my idea of perfection since only one equalizer setting can be stored at a time.  I have since moved my Studio and Sub to another room and have fantastic sound there and have reverted to using my Echo Show 10"" as my alarm clock pending a hopeful Amazon upgrade. An additional note is that the Echo Studio sounds great by itself but sounds MUCH better when paired with an Echo Sub.",Needs One More Update for Perfection
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,10 Dec 2019,John J. Toye,This is a well built and great sounding speaker for the cost. Amazon is really competing with the big brands with this one. Still evaluating the 3D music but Amazon Ultra HD music sounds fantastic on this speaker.  Plenty loud and clear. Can't go wrong with this speaker.,Outstanding sound
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,11 Sep 2020,Jim P,"I had a pair of Bose speakers in my bedroom, voices were always difficult to decipher at the lower volume levels needed in the bedroom to keep peace with my wife. After hearing several speakers in the $200-$400 range I decided on the Echo, brought it home, hooked it up (easy peasy). I'm amazed at the clarity of the voices coming from this speaker even at the lowest levels. Exactly what I needed.  I paid $169 for this and it came with a free light bulb, what else could I ask for? Update! This speaker sits next to my right ear. I'm watching football last night and I hear cheering from the left side of the room!! Thinking I'm hearing things I muted the speaker, sure enough, voices were coming from the right but the sound was bouncing off the walls, all the while at a low volume level, this is a good-sized Master bedroom. The separation is almost as good as the 10K system in my living room. Love this speaker!!",Just what I've been needing.
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,25 Sep 2020,Joel Frese,"The best speak system that I've ever owned! The pairing in Home Theater node via Amazon Fire Cube Gen1 was sketchy at first but it seemed to have sorted itself out. I can hear things in old movies and shows that I have never heard before! Often, while watching a show, one of the cats will think they heard something in the house and immediately respond but it's only the speakers. That's house realistic they sound!! These have excellent bass. The sound quality and richness is better than anything I have ever owned, hands down. Complaints? I don't know. I wish I could ask it to place music without flipping on the TV. It's cool to see the lyrics though. The Echo Studio has incredible microphones. They are better than any Echo device. I could be in another room and they hear me better than the Echo that's in the room where I'm at. Not cheap but worth every penny. Honestly? Now I want more for the bedroom.",The best sound system I have owned.
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,10 Jul 2020,C. Perry,"If you have Alexa devices for home automation this is a really nice addition if you care about how your music and/or home theater sounds.  It's a Dolby Atmos audio system if you have a Fire TV, which is really nice.  It sounds better than sound bars, but not quite as good as a Dolby Atmos home theater system with components, unless you pair 2 of the Studios with an Echo Sub.  That's where the really good stuff happens.  But, for just a single unit, it pumps out some really nice sound with plenty of bass, but not overpowering or muddy.  It sounds very tight and accurate.  Compared to the Apple Homepod, it's not quite as accurate and clear, but it's close, and the Studio gets quite a bit louder.  The Studio also has a built-in hub for Hue lights and other devices.  At normal price, it's a solid purchase for home automation and audio.  If you can catch the Studio on sale, it's very easy to recommend.",A solid home stereo system
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,06 Jan 2020,SMcDonaldx,"I played all kinds of music then decided to go full blast Metallica and Rammstein and Korn. I fully expected this little echo studio to faulter crack and possibly explode. Impressed by what I heard and was not hearing I closed my eyes and it sounded not unlike a 200w stereo with 10 or 12 inch floor speakers without a sub. I asked my wife n the next room if it was loud. I got a ""he'll ya, it was loud"" to which I replied "" man, this thing is from outer space. Must be some alien tech. Haha seriously though, it's pretty amazing. The bass is tight and the mids and highs have allot of clarity. I haven't messed with the equalizer because I've been listening to ultra HD tracks and want to hear it like the artist intended pluss didn't really feel a need to adjust anything. Welp, there's my take on the little echo that could. Don't regret buying it and am impressed.",Out of this world!
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,2.0,Reviewed in the United States ,14 Aug 2020,Moxley S.,"The sound quality of this unit is great. Unfortunately, how I use it the most is listening to music, and it often fails at that. Sometimes, when I tell Alexa to ""play Spotify"", nothing happens. When I open Spotify on my computer, it shows that it is connected to the unit. When I press Play, nothing happens. The song does not play. After restarting Spotify on my computer, it often resets, and everything works. Sometimes it doesn't. When it doesn't, I have to unplug the Echo Studio to restart it. I also have an Echo Dot, and there has never been any problems getting Spotify to play on it. For the price of this unit, I would expect it to work better.",Has trouble talking to Spotify
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,12 Dec 2019,Jax,"We went straight from an antiquated Dot - which was definitely showing its age and becoming very ""laggy"" to the Echo Studio. Whereas you could never really get the Dot to play loud enough, you'll find yourself saying ""Alexa, turn down the volume"" more than you'd expect (and that's a good thing). With shockingly good bass, and the ability to broadcast sound far beyond its immediate vicinity, the Echo Studio is a massive step forward and essentially a replacement for all but higher end home sound systems. We all unanimously agree; worth every penny.",A massive upgrade over the Dot
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,18 Nov 2019,MD 20/20,"About to purchase another one and two wireless subwoofers, this echo studio ain't nothing but the truth and I'm a Bose owner of several types (companion 2 and accoustimass 7).",Studio Sound Master
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,5.0,Reviewed in the United States ,04 Jan 2020,Shubydoo,"I wanted this to use as a soundbar for my TV when watching and for an Echo when I am busy and want to listen, and it does both perfectly.  I plugged in the optic cord and it works better than I expected to fill the room and clear up the TV audio, and I just say ""alexa, mute"" when I get or make a phonecall, then ""Alexa, unmute"" when I'm done - don't even have to reach for the remote to turn it down.  If you want to impress someone with your audiophile knowledge and say the highs or lows or middles are not to your liking, feel free.  As for me, I think it overall sounds absolutely great, it does double duty as both a soundbar and an Echo, and the price point is absolutely right for either of those things.  I love it, and am thinking hard about getting another for my bedroom TV once my credit cards stop crying over the damage I did to them during Christmas!  LOL!!",Does exactly what I wanted
Echo Studio - High-fidelity smart speaker with 3D audio and Alexa,1,2.0,Reviewed in the United States ,08 Sep 2020,Travis,"Voice recognition is terrible. Most of the time Alexa only hears her name and nothing else. Set a timer? Be ready to say it 3 times. Want bluetooth off? 3rd time's the charm! The dot has it beat here and that's bad at 8x the cost. Also drops bluetooth a lot and doesn't remember previous devices. Hard to play Spotify, constantly disconnects and switches to another device. Boots me and defaults to the PC a lot. Sound quality is decent for what it is but I still prefer the top 2 JBL models for that. Plus they're portable... But really, if I want high fidelity I'll throw on a record or pop in an SACD disc. Takes a lot to impress me in this department and a $200 product ain't gonna hack it. Remember the original Echo? They don't make 'em like they used to...",Worst Echo product to date.
