product,verified,rating,date,author,content,title
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Allen,These are the best!! I bought one for all my kids and my sister. Now we can talk everyday and have fun!! I can see my grandchildren when I talk to them. It’s awesome!!,Awesome!!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Momof4,Great for communicating with family and friends that are far away. Still getting used to using it though,Easy to use and excellent quality of video and sou
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Aznfromthecongo,Very big and great product would recommend to anyone,Great
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Mar 2020,Susanna,"We love using this to talk to family in NM. We have a tough time managing with FaceTime , so this was perfect for us!!",We bought one for us and one for his sister in NM
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Josie,Execellent product and assistance to the store I will recommend to my friends and family,I am satisfied to overall
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Becky,We got this so we could video chat with our granddaughter who lives out of state. It is so much nicer to see her on the bigger screen rather than a cell phone. Great idea for long distance families.,Great way to see my family
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Jayc,"It’s worth the buy, but if your looking for a full Alexa device it’s not one. The features and smart home is limited",Worth the buy
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Justin,I bought one of these for myself and one for my parents for Christmas. This thing has been great being able to see and talk to my parents 600 miles away,Awesome
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,JoeP9,The best thing ever to chat with my son and his family!  Just sit or go about my tasks while chatting.,LOve it!!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,John,My wife and daughters thoroughly enjoy Facebook Portal. They all can get on the same call and have the best of time.,A lot of FUN
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,RA23,THE BEST WAY SINCE SKYPE TO KEEP IN TOUCH WITH FAMILY AND FRIENDS.  IT IS LIKE BEING THERE IN PERSON.  LOVE IT!!!,WONDERFULL PRODUCT
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Iphone,My aging grandparents suddenly aren’t so far away. They have easily adapted to using this device and love it. Even though they are both in their 80’s!,Not so far away
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Landon,Got this for my mom on mothers day and she loves it. I dont think a day passes she dont video chat with her grand kids. All in all a great gift.,Great gift for my mother
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Kenny,"Works great, the function where if follows you during Facebook video chat is amazing. Looking foreword to more apps or functions. Only negative is wish it worked with other video call apps etc",Great addition to a room.
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Soniccareheads,I am a realtor and purchased this a a closing gift for someone moving away!  SHE LOVES it.....,Portal is NICE
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Patty,We love our portal to stay in touch. I have two and my daughter has one. I can see my grandchildren growing up,Love keeping in touch with my grandchildren
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Barry,I really enjoy this product but if I could change one thing it would be more compatible with more of Alexa accessories. Overall it great to communicate with distant friend and family members.,Great for communicating with friends and family
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Melynie1,This is amazing! Wish it had more apps to download but it works perfectly.,Love it!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,RAMY,Like the Alexa features and simplicity of using this portal. Like that the camera will follow you and zoom in/out as needed to keep you in the frame.,Great way to see and talk to friends and family
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,KChris,My large portal is so cool to connect visually with friends and family,Portal mania
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,JamiT,"Love being able to face chat with all my fb contacts, especially family. Love how the camera follows you so you don't have to be still in one place.",Love it!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Bips,great product at the price it is being sold. Definitely one should have it.,I like it
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Bellz,The Facebook portal + is good to have and chat with friends and family. The camera is awesome.,Love the Facebook portal +
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Jan 2020,Chryz,I experienced the multitasking work with this beautiful device. I enjoyed chatting with my grandchild while i was cooking.,Excellent for busy housewives
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Preesmom,Got the Facebook portal to watch sports with my family that is spread out in 5 states...allthe families now have them.Also got my mother-kaw one so she can call us and her grandchildren when she wants,"Love the Facebook portal, brought family together"
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,AndrewF,A big disappointment for me is that if you want to contact someone to use the unit they have to have Facebook. I ddnt want to be required to have social media. I have also found it to not be sensitive enough to react to my commands. The only characteristic that it excels over the other devices I the size of the screen.,Not as good as other devices
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,JCinPrescott,So far I've only used the assistant and haven't used the Video Calling feature.  Works as advertised.  I will update this review when I have used it more.  Mainly wanted it to view my Facebook Photos.,Large format assistant
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jan 2020,vld54,"Bought this for my son who lives away so that we could talk with grandson, everyone loves it",Great way to keep in touch
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Greg,Wow! This device is impressive! It’s massive screen makes video calling an experience! The smart camera is amazing and let’s you move about your home during your call! Call quality is hands down the best available!,The KING of Video Calling!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Jimmybhoy,"Over all, good but but there should be an option to stop follow me mode or stay in wide angle mode. Right now there is no option and it is annoying to keep zooming in and out when in a group of people. Most appropriate with one on one chat/video conversation.",Needs improvement
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Robbie,I love Portal seeing family and friends from Italy to Tawain like they were in my living room so glad we found this I love seeing my Grandchildren  they can show me there accomplishments,Love seeing  family o. Portal
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jan 2020,Flightmeck,This was a xmas present from family.  So far it’s been a great way to keep In touch.,Keeping in touch
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,supremeshawn,My girlfriend and I are in long distance relationship. We used to have designated iPads running Skype all day long to keep us connected. This Facebook Portal is an excellent choice for us.,Useful for people use video chat a lot
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Rosie,The Portal has been an awesome device for my husband & I to keep in touch with our sons & grandbaby. It's wonderful to be able to have a connection to family who lives far away.,Awesome device to keep in touch with family & frie
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Dec 2019,Todd,Love it . Lets us talk to our Granddaughter 3 states away . would recommend to family and friends,Portal
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Taxman,We bought one for us and one for our son who is stationed in WA state. Our granddaughter is 2 and she will call us now and want story time. its great!!!,Great for long distant grandparents!!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Feb 2020,Willie,"Works as advertised, quality product.  Would reccomend to others.",Quality product
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Jan 2020,alihal79,I bought this as a christmas gift and it was big hit with my sister in law. She loves it.,Great gift
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Tess,Nice if Relative is far and get closer as talking to them and seeing fully seems it’s like that they with you. Don’t feel missed them.,Great for FaceTime or video calls
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,JAB22,Purchased gift for my husbands parents who have loved ones all over the country. Has been a lot of fun talking to them as the portal pans in and out as they move around! They use it often to play music by command!,Great Christmas gift
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Dec 2019,Beachmom67,"Bought to be able to talk with the grandchildren. Use it for everything, recipes while cooking, music, as a tv in the kitchen. My son uses Alexa to check the weather before school.",Love my portal+
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 May 2020,JJ1969,the best you can buy for communication. thank you to make it,the best
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Jul 2020,BigP,Good Laptop for a new college student. Will buy again.,Good Laptop for a new college student.
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Days6,I love just wish it had more apps like Spotify and Netflix you can access YouTube through the browser. I have it in my kitchen and it works great to follow  recipes. It has Alexa but I wish it would allow the drop in feature to and from other Alexa devices.,Looks great!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,TechLaw,"I purchased this device to replace my iPad that I had in the kitchen and to be able to FaceTime my kids when they were out of town. Turns out that not only can I do that, but much more. The only downside is that I cannot see my Ring doorbell.",Great Device
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Trevor,"We bought this so we're could easily video chat with family and friends. The Facebook portal makes it so much easier for chats with everyone, the camera zooms, pans, and follows us around creating a smooth steady video call, no more holding a phone or tablet to video chat this does it for you.",Such a fun way to chat
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Dec 2019,LakeLife,"We use this for keeping in touch with family across the country, and kids at college (yes, it's great to see them, versus the occasional text).",Great connection tool
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Grandpa,I bought this for my wife so she could check in on the grandbaby regularly. She was thrilled with it and is able to use it with little to no trouble. The extra abilities are an unexpected advantage. Music and lists are used regularly through Spotify and Alexa. Was well worth the investment.,So easy to use!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Gramma141022,"Bought it for my daughter and son in law’s anniversary so my grand daughters (3 yrs old, and 16 months old)  could see, and talk to their baby cousin (8 months old). Both girls love to sit there, and watch the baby.",Works great
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,MamaG,Great screen. Sometimes have issues with connecting via Facebook but think that is more of a cell or internet issue rather than the Portal itself. I have also enjoyed using it as a music player because sound is terrific.,Easy to Set Up
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Apr 2020,Micyang,This portal is pricey.  It works great.  The kids love it.,Portal
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Husaberg,"Purchased 2 of these as Christmas presents. One for my wife and the other for her mom, because we were preparing to move out of state and this would allow them/us to see each other when we called. Very nice product.",Mother-in-law loves it
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Mikey,I was skeptical at first having a Facebook device listening in on my household conversations... but after alittle research i found that it is a fairly safe device... i have 2 small children who use the Portal+ every week to talk to their grandparents in Florida.....,Great for video chat with grandparents
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 May 2020,Jm61,I like how it integrates with some of my smart devices.,My wife loves this!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Tippy,I got this for Christmas gifts for the family and everyone loves it. We can now video chat regardless of what type of phone everyone has. You just need Messenger and it allows you to chat with up to 6 ppl. They don't even have to own the portal they can use their phones. AWESOME.,Great Family Gift
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,JeannetteW,"We have 4 adult children and 5 grandkids. For Christmas, we got each family a portal and we all now video chat many times a day. Extended family members are also now joining our calls. The grandkids can call and see us just by clicking on our icon. We all feel closer.",Fantastic family communicator
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Bulf,This gift was well received and has become a blessing for the family since everyone can talk to my mother-in-law And she can sit in her comfortable chair. I recommend it highly for the older family members.,Perfect for my 88-year-old mother-in-law
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Mar 2020,Judge,It is so easy to use and keep close to all friends and family,Great for taking with Bermuda friends
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,ricoromero65,"the way it follows and zoom in and face recognition are a plus,  I love my portal and I use it as my alexa player too",camera is awesome
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Oct 2020,Bskizzle,"Great for video calls, auto tracking camera is neat, but wish they’d add more features over time.",Great for video call
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Sep 2020,Hayesdd,"This thing is great!  Use it all the time to stay connected with friends and family, and find myself using the Alexa feature more and more.",Very Useful!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Aug 2020,Chris,The best on the market for video calls. You place it in one spot and the screen follows you around. Perfect for when student are away at school and it’s been great during social distancing.,Perfect for students away at school
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2017,wrl2020,Mom loves it! Bought my aunt one and she loves it too!,Moms love it!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2017,Jackie,I love my portal.  I purchased 3 for family members.,Portal
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Sep 2020,Billy,I really enjoy the camera on this thing. Having it track my movement when I'm in the kitchen or shifting around on the couch is super convenient.,Great for multitasking!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Squirt,Works marvelously!!! I use it almost daily. My friends love it too.,Love the ability it gives me
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jan 2020,Rolando,"This was a surprise gift for the in-laws. They like it, but my mother-in-law can't stop trying to command it with  ""Hey Portia""... Ah well she'll get the hang of it eventually.

Only negative was that it required a 45 min download during set up; that put a damper on the surprise.",Great for keeping in touch with distant family
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Rjquistorff,We purchased three facebook portals for ourselves and our two adult children. Now it's like we are talking to each other in person. Love it.,Awesome item
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Macni,Gave this as a gift to family members and they absolutely love it! Awesome when family want to be together but live too far apart!!,Best gift ever!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Scott,I bought these for all my family. We keep in touch from across the country. See our grand kids more often. And Grandma stays connected.,FB Portals for everyone:)
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,backfourty,this is a very user friendly for facebook communication with family and friends,amazing for video communication
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Hydrant,This was a Christmas gift for our family that is separated at this time. Have used it weekly to keep in touch. Very happy with this unit,Great for keeping up with the family around the co
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,COACHSHANA,"I use my ipad, they use the portal. Works great for them! The bad thing is that you can't transfer from phone to portal without it being a pain. But they just call us back.",Great product for the grandparents
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,LOVEIT,My two kids live long distance away. Daughter live 10 1/2 hours away ad son lives in Israel. Wen I cal them Partal makes one feel like their in same room.,Like being in same room
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Linda,It has come in handy to do face to face meetings with the outlying office.  The video quality is great.,It is something I use at work.
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,Lulu,Loved by all. Only wish you could use another cue to make a call. Instead of “hey portal”. Eighty three year old mother has a hard time remembering that,It was loved by all
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,CTB193,This is a cool product but returned it due to not being able to see a frequent application until there is better market penetration.,Cool Product
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Carimeh,Love  it! So easy to speak to my parents and for the kids to see the grandpRents!,My Portal
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,501berg,"Really liked idea when I saw the commercial, so I bought 2 of them. One for my wife and the other for her mother. They both love it.",Pretty cool
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,3,23 Nov 2019,DSmith,"Pretty limited in terms of functionality by what's preloaded. No app store and no third-party skills like Alexa. Would only recommend for someone who uses FB messenger a lot and who doesn't care about integrating with smart home devices. Otherwise, get an Echo Show or Lenovo Smart Display.",Needs More Apps
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Jolson1717,Wasn't sure about buying the big one of these but glad I did! Love how it follows you while you are talking on a video call!,Awesome!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Chewbacca4,This is a great product. I like it alot I would buy again,Greay
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,RyanJhay12,All I can say is that the portal is so functional!,I’m enjoying!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,DannyG,"Love this Facebook Portal, We bought our 3 boys each one and they have been using them constantly and they all love them.",Awesome!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Keener,"I so love this thing, When I saw the commercial for this I immediately thought about my twins who live 2 hours away from each other. They are always saying they wish they could see each other more often. Well now they can. Their faces when they unwrapped their gifts were priceless. I got one for me as well and video calling with them has been soooo fun! I really love how we can group chat and how the camera follows us as we keep doing what we are doing while chatting. It's really been a blast and I highly recommend if you have friends and family that don't live nearby. 
 Great job facebook!",Bringing families closer
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jul 2020,Tee18,This was a great buy for my mom we get to stay in touch with her and the kids can see her often!,Great to stay in touch!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Aug 2020,Laine,Awesome gadget. New apps added. I really love it. Highly recommended,Awesome
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jul 2020,tess,I don't regret buying this portal. I can talk and see my families in the Philippines.,Loved it
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Wittgenstein,"We have used all the interactive software apps to keep in touch with our grandchildren when we do not see them in person. Portal is a game changer. The intelligent camera allows us to go from two people scrunched together so that our grandchildren can see both of us at the same time using the most popular audio-video personal apps, to showing them and they showing the entire room with Portal. Try it. You’ll love it.",A Must for Grandparents
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,azpapanap,Wow!! This thing is so awesome. It tracks you as you move around the room so you don't have to sit in the same place. I have had this for over 4 months and use it regularly to video chat with my grandkids in Alaska and we have never once had a bad connection. I highly recommend it!!!,What a great device
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jun 2020,CorinneMarie,This was a gift for my Mom and she loves it! She has 7 grandchildren and loves Facetiming with them.,Loves it!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Fred,"Younger folk get bored easily talking on a phone.  The Portal keeps them engaged and broadens the experience.  I consider it one of my better purchases/investments.  We tried the smaller Portal but quickly exchanged it for the larger size and, then, purchased one for our kids/grandkids who live 2,000 miles away!!",Great tool to communicate with younger grandkids!!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Jul 2020,Mike,This is a very nice  to keep in contact with family and friends,Great item
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,DocHellboy,We were very skeptical at first if our parents would use this.. but we took a chance... Since purchasing this for our parents who try to stay in touch with family all over the country.. They now take this on trips with them.. and it makes having a video call with large groups of people very convenient. so when they are visiting one kid and grand kids.. others can call in and feel like they are visiting as well.. I highly recommend this..,"We bought this for our parents, best decison ever!"
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Watari,Camera follows you everywhere you go plus the alexa built in the portal.,Awesome camera
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Edwin,This product is awesome product I loved the whole idea of it,Good
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Flamingo,This is a great product so glad we bought this portal. My husband and I bought 3 We love to see the grand kids,Best thing I ever bought
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,3,23 Nov 2019,Driftwood,Gteat for FaceTiming but that’s it. The Alexa’s and google homes are much better for everyday use,good for calls
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,4,23 Nov 2019,enviado,I love the way it works and the smart camera I would mark 5 stars except you can't use fb live,great camera to be connected with friends and fami
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Monster,the only bad thing about this is that you actually can't get on facebook,Great sounding speakers with a fun accessible disp
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Sjw2224,Such a new and fun way to talk with friends and family. Love it!,So fun!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,fronc,makes it so easy to connect with my family in another state,super item!
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,slowmotion76,This was a good we to keep in touch with out of state family,great item
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Rtp69,Very loud speaker always adding new stuff to it. Apps games pics,Awesome design
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,GrandmaK,Love being able to see my grandson daily. Very easy to use.,Great family gift
"Facebook - Portal Plus Smart Video Calling 15.6"" Display with Alexa - Black",1,5,23 Nov 2019,Gator,We gave this as a gift to our aunt and she loved it.,Portal
