product,verified,rating,location,date,author,content,title
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,2.0,Reviewed in the United States ,06 Dec 2018,Slvrscoobie,"Got this from our registry, as I have a number of wifi security cameras, but this had boasted a lot of neat additional features, like the night light, great video quality, and of course all the 'insights'. Well first thing I found out is all the 'Insights' are $10 a month, or $100/yr for that info. so be aware - this is nearly $300 for the unit, AND $100 a year for the sleep analysis, ect. Then comes the quality of the image. Mine could not seem to switch off 'night mode' unless sunlight was pour DIRECTLY into our nursery. Tech support told me theres some secret setting you can Force it into day mode, but of course the video was very dark and noisey. The night light is basically useless, so dim its basically just enough so you can see the outline of the camera over the crib so you dont hit your head on it. We ended up returning this, and gettin the plus, and its resolved most of the issues, day mode works correctly, nightlight is brighter, insights are still $100 tho.",Not what I expected for the price - the Plus model is much better
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,3.0,Reviewed in the United States ,15 Jul 2020,Patrice R.,"The application is ok, but could use some improvements. I'm not sure what justifies your baby as being asleep, but it noted my daughter being asleep when she was not. She had her eyes open and was playing with her hands, but the Nanit said she was asleep - ""I fell asleep 20 minutes ago"". Because this information is not accurate, I cannot rely on it for nap wake ups. Also, as others have mentioned, the night vision light is very distracting. It's a red ring and as it's above the crib, a baby can wake up and be mesmerized by it. Also, there have been times where I can hear the Live sound, but can't see the Live video. One feature I wish it had like the Cubo or Miku is the ability to go back to see video. Yes, the Nanit provides a summary, but it should retain at least 12 hours of video.","Nanit Plus ""Asleep"" notification is not accurate."
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,28 Jan 2020,JH2,"This package is for the intended use that the camera is mounted to a wall over the baby's crib, if you don't plan on drilling holes into your nursery, then you will need to purchase separately the multi-stand which allows you to prop the camera on a bookshelf or similar to give you a more aerial view of the room vs. a direct view of inside the crib. I think they also sell floor stands separately that gives you the ability to still view over the baby's crib and not have to drill any holes, but you will need room for a standing lamp-like object if that makes sense. Overall the camera was very easy to set up and install, the app is user-friendly and we've noticed it works fine so far. The speakers on the camera is very clear as well. The only thing we've noticed so far is that the camera ""detects"" movement or activity anytime the nursery door is open and we turn on the outside hallway light, we think it's picking up the light from the hall but even then our crib is a solid 10 ft away from the door so the sensor to this is pretty strong, which could be viewed as a good or bad thing. Happy with purchase though!",Comforting knowing we have a good baby monitor
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,17 Jul 2019,Salman Kothari,"Worked great for months, then started disconnecting randomly and all the tracking and logging stopped working. I was hoping it was just a firmware upgrade or something that could be solved with troubleshooting but unfortunately Nanit support is unreachable. Very disappointed in the product and customer support.","Worked great for months, then stopped working and support won’t help"
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,18 Dec 2018,Brandon Roth,"Overall I do really like this camera.  It was really easy to set up, though it instructed us to place it really high up which would've been too high for his crib.  Also, in setting it up to ""see"" his crib, we had to remove his mobile b/c it didn't like it in the way.  We have an older kid so this is the 3rd camera we've used and there are some things i love and some things i don't.  Our other cameras are traditional camera/monitor set up.  This one runs off the app on your phone/tablet which is nice to not have an extra ""thing"" to carry but kills my phone battery and I haven't figured out how to shut off the alerts so when I'm out of the house/at work I don't get alerted for all the sounds/motion (might be nice to have a feature where if the phone isn't on the same wifi network you could mute the alarms).  One other thing that has taken some getting used to is that the sound never goes off - with our other monitor there is a peep mode so if the baby is quiet/not moving it goes into sleep mode and turns on when there's noise/movement.  This just constantly runs so I'm forever hearing his sound machine!  There's also a bit of a delay so I hear the baby cry and then hear it on the monitor.  The picture quality is probably the best of all three cameras we have and the night vision works well.  I have been using it with my 10 month old for about a month and love the alerts of when he makes noise/moves/wakes up/goes to sleep that the insights gives but I don't know that I'd be willing to pay for it beyond the free trial.",Great camera (with some quirks)
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,29 Oct 2019,DW,"Let me start at the beginning. The first inconvenience was that you can only pair this piece of crap with the wifi network your phone currently is in. Wouldn’t be an issue, if this piece of crap had a halfway decent wifi adapter built in. My phone is always connected to our home’s 5Ghz network, not the 2.4Ghz. 5Ghz is rated for faster speeds, but doesn’t carry as far as 2.4. This piece of crap is installed just two rooms down from where our wifi router is—mind you, we live in a typical American 2x4/plywood/drywall home, nothing made of concrete and steel—and its signal was so weak that we had to switch to the 2.4 Ghz network. This meant of course that I had to get my phone on that network first. Either way, signal strength was stronger, but overall speeds were of course slower, which degraded the picture quality. No problem, we decided to look past that. After about a day or two, we noticed that it lost connection. So we had to “re-pair” the piece of crap. Two days later, the same thing. Now, it’s at least 2-3 times a day. We live in a major metropolitan area and have excellent wifi. We cannot trust this thing to monitor a pillow, much less our baby. We’re beyond upset and disappointed. Will be returning it.",$300 Piece of Crap!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,01 Nov 2018,Caitlin,This is a great monitor! It's easy to set up and the picture quality is much better than the other ones out there! We will be gifting this to other friends too!,This is a great product!!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,04 Dec 2018,JRo,Everything would work great but the main problem of this monitor are the ALERTS...the alerts in your phone wont wake you up at night. Simple as that...and there is no way to customize the alerts. Now the installation on the wall and the lack of stand alone support is a pain. For the price is too much...if you add lack of mobility without paying hundreds for accessories...is not worth it.,Too much money for the real value
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,18 Feb 2020,Jenna,"I've been using the Nanit since late September 2019, when my son was born. It has always had issues with connectivity. The connection typically goes out several times a day. However, the break in streaming used to correct itself within thirty seconds or so, which didn't bother me enough to return it. Over the last couple of weeks, however, the system has lost connection for hours at a time, throughout the day and night. Nanit's troubleshooting guide suggests that you check your internet connection, restart your router, etc. After going through all these steps multiple times (even though we have excellent WiFi and none of our other devices are having issues), the camera is still unreliable. The first time I emailed Nanit for support, I received a generic response about twelve hours later, advising that there was a systems issue that had since been resolved. However, I continued to have the same problems, so I emailed again. I never even got a response to that email. I finally submitted a warranty claim request, but haven't heard any response on that, either. The complete lack of customer service is just amazing. Especially when this product is preventing me from being able to monitor my child when he sleeps. It scares me to wake up in the middle of the night and look over to the monitor, only to find that it's not even working. This product is too expensive to be having these kinds of issues. I finally had to buy another monitor and will be mailing this one back to Nanit for a refund. Strongly advise against buying this unreliable product.",Horrible Connectivity & Customer Service
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,19 Dec 2018,Z'sMommy,"I've been using the Nanit Plus for about a month now, and have had a great experience. I like that the camera is mounted above your child, so that you get a full view of the entire crib. The setup time was about 5-10 minutes, and my husband did the drilling/wall mounting, and I did the camera setup. I have only used it mounted, but purchased the stand to use when we travel. Night vision is very clear, and the zoom feature is easy to use. The night light offers a low dim that is good for changing diapers, or locating something in a dark room without bothering the baby. I use the sound machine every night, and like that I can turn it on with my phone, usually while nursing to help get the bedtime routine started. This is the first camera I have used that doesn't have its own viewing monitor, and I love that it can be viewed/controlled by my phone! I seemed to always misplace the old viewing monitor, and every time I needed it, the battery would be dead. Also like the benefit of having more than just my phone as the viewer, since we have it on my husbands as well. The Insights is a cool way to track your child's sleeping patterns. This would have been a great service to use when my child was younger, and sleep training felt like it was never going to end.  They send encouraging tips and try to be positive about teaching your child to sleep on their own. The service does come with a free month trial, but then is about $10 a month after (although I have seen several specials!). I would recommend this camera to any parent, and the Insights to any NEW parent. The information that Insights gives would be especially helpful when trying to understand your child's sleep habits and trying to help them to sleep for longer stretches. I am knocking 1 star off since this camera is not just a one and done purchase. You would need to purchase the Insights service if you wanted to, which adds on to the price.",A wi-fi camera/video monitor like nothing else
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,2.0,Reviewed in the United States ,03 Oct 2019,mcyree,"This product is way over priced and boasts features it cannot support. We had to manually size her crib areas and visitation areas because the monitor couldn't recognize the proper area. I've had it for 3 weeks and  it has yet to successfully log my daughter's sleep. Without properly logged sleep, the insights are pointless. This is just a monitor that sends the image to my phone. It constantly disconnects the live feed (it's 10 ft from the router and the only thing using bandwidth at night). I've swapped between out 2.4 and 5g speeds and still constant disconnects. If by some miracle it does stay connected, it registers that my daughter is awake all night, even when she is clearly asleep. It doesn't pick up half of our night feedings visits. When it takes her 10 mins to fall asleep, it will say hours. Also, the night vision lights have become my daughter's new best friend. They are so bright in her room they she stays awake cooing and talking to them. I have gone in and edited each nights data to try and provide feedback but there is no improvement. My daughter sleeps in a Smilo Bassinet inside her bed with a nested bean sleep sack. She does have active REM sleep but generally settles down after a few mins into a deeper sleep. The monitor misses all of that. I like the quality of the images, the night vision, and that it's available on our phones instead of a standalone monitor. I wish I'd just bought the original instead of the plus to try the Insights, it was a pointless extra costs.",Very disappointed
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,13 Jul 2020,BMO,"would love to give a positive review, but returning it after a month. I have asus 11000 router with 1x2.4 and 2x5ghz bands. The Nanit was installed properly and is easy to setup, but the device feed continously glitches. The device never lost network connectivity, but the video feed will fail to load or glitch. The sound goes in and out when streaming on mobile device or tablet. I use note 10+ and play the audio in background with screen off. After 10-15 minutes the sound glitches in and out. Eventually it will stop entirely. Not worth the money, and we really wanted to love this camera. I worked with nanit support for nearly a month. The router is 5 feet away from the camera. They wanted me to reset and put on 2.4ghz instead of 5ghz. I complied and wasn't able to stream video over the lowest bandwidth setting. Looked like a TV video from the 80s. Was so grainy that we couldn't tell of the babies eyes were open or closed when zoomed in. On the 5ghz I could set it on a network by itself and let it have all the bandwidth it wanted. Also note we have 1gig fiber in our house. I gave the nanit unprecedented access on that network. No intrusion policy, no firewall access restrictions, and no qos policy. It still had issues no matter the solutions that were given. The nanit support was timely and tried to he helpful. But the device is just not there. I asked if it could be defective and they told me it was my router. However, I ran tests and looked into my router configuration and other devices. None of them have any issues at all. Ran extensive diagnostics for 5 days including heavy bandwidth traffic without a single issue or lost packet.","Love the concept, but they fail to even come close to hitting the target."
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,20 Dec 2018,Liz Ticona,"As soon as I opened the box, I knew that I had to ask the father of my kids to install this . Too complicated for me to do since you have to have the app too & sync and everything..however once it was all set up above my son's crib ..I instantly loved it! and still do. I like the design of it and the night vision (no need to have a night light on in order to see what your baby is up to at night) which is great! Another of my favorite things is that it records snippets of video through the night for you . that you can go back & review. I love that! What mom wouldn't love that? The only thing I've had a little problem with is the amount of battery it uses on my cell to be able to watch my baby. it drains it so be sure to plug your cell phone at night . Other than that I love Nanit Plus ! the picture is great too . You can also talk to your baby . This has worked great for us since when my boy wakes up, he starts moving around so I can calm him down with my voice while I'm walking to his nursery before he starts crying & wakes up everyone else :) so this is really helpful for us since we have a preschooler in the next room that needs his rest! I Highly recommend it ! The price is a little more than other baby monitors but you get sooo much more for this one! There are features that I probably still don't know about but it's already my favorite baby gadget :)",Great Smart Baby Video Monitor !!!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,18 Dec 2018,Leslie A Bartula,"I received this product for free in exchange for my honest review. This is the third baby monitor that I've tried, but the first without a parent unit. I wasn't sure I would like having to use my phone/iPad as the receiver, but it's really not bad. The picture quality on this is truly amazing, I love it! The sleep analysis features on the app are really cool, but after a 30 day trial period you have to pay for this. I'm not sure it will be worth it for me, but we'll see. I do like seeing the time-lapse videos they have! Pros: - The picture quality is AMAZING! You get a full HD view of the crib, and can also take photos straight from the app. - Set up was so easy! It took no time at all and could not have been simpler. - The app functions well and the alerts for sound and movement are really nice. Cons: - The app seems to drain my phone battery pretty quickly. My phone is not new, so that could definitely be part of the problem. - There is no way to really adjust the camera, so while this is amazing for a baby in a crib, you will not be able to see the rest of the room once the child is no longer sleeping in their crib. I don't think it will be as long lasting as some other monitors. - The cord is really, really long. Our outlet is not very far away from the crib, so we have a lot of excess cord.",Amazing Picture Quality!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,5.0,Reviewed in the United States ,17 May 2020,Christy P.,"this. is. AMAZING. I hemmed and hawed over getting it for MONTHS, but finally bit the bullet when our angel care monitor died and the baby started sleeping on her belly. it is worth every single penny. I love looking at the trends, the heatmap of where she likes to sleep, the alerts that both my hubby and I get on our phone and apple watches. We feel so calm knowing that we can watch her and check on her and see her breathing, the temperature of the room, etc. PLUS, the app shows trends and provides some tips/tricks based on how well (or in our case not well) the baby is sleeping. it's AWESOME. don't wait!",Piece of mind. worth every penny
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,2.0,Reviewed in the United States ,04 Aug 2020,Ashley,"We bought the Nanit plus for my daughter who is now one. The connection goes out pretty often. When trying to connect with WiFi the monitor takes forever to load if at all. We got our first year of the free insights but now that we don’t have it all you can do is see live. You can’t see when she woke up or went to sleep. Just seems like very basic features for all the money we already spent. But in order to see any history or any information besides temp and humidity you have to pay extra. It said somewhere that it could be as low as $50 but the only number I was offered was $129. We bought the wall mount and ended up buying the multi stand because I like to be able to see her when we are away from home. That was another $50. It just seems like you pay high dollar and to get any of the features they talk about, you have to pay more. To me it’s not worth it and I wish that I would have gotten a cheaper one that you don’t have to pay extra for everything. Totally regret this purchase.",Not worth it
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,4.0,Reviewed in the United States ,05 Jan 2019,Jen Wilson,"We have been using the Nanit monitor for our 10 month old now for a little over one month. We have had a 2 different video monitors and a basic sound monitor in the past for this child and our 3 year old daughter. The Nanit has certainly been the best in several categories including: picture quality, ease of use, and helping us to improve sleep habits. You get one free month of Nanit insights, which gives you data on how well your child sleeps at night/naps and also gives suggestions on how to help them sleep better. After hiring a sleep coach with our first child, I liked this function. It is $10-30 per month after depending on what one you choose, or you can just get the video function without any additional cost. The only con we can think of is that the insights have been wrong, but they offer a feature that allows you to report this so they can make it better.",Helping us get more sleep!
Nanit Plus - Smart Baby Monitor and Wall Mount: Camera with HD Video & Audio - Sleep Tracking - Night Vision - Temperature & Humidity Sensors and Two-Way Audio,1,1.0,Reviewed in the United States ,14 Feb 2020,Lauren,"This monitor is not worth $300. It constantly disconnects (to the point where I've been sleeping and have had no idea how long my child was screaming since it disconnected), has an annoying 5 second delay, and only leaves you one option which is to mount it to the wall. The incentive for me to buy this was the insights option, which is free for the first year. Not at all worth it. I can keep track of how long my child sleeps. There's also a free app that works just as well as this camera by using your phone along with another device. I'm currently trying to sell my nanit so I can buy a real monitor. Don't fall for this trendy option.",Waste of money!
