product,verified,rating,date,author,content,title
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Oct 2020,Jill,This was the perfect way for my parents to stay in touch with the family.  They love being able to see their loved ones.,Keep in touch
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Nickname,"Product is great for video chatting with people that have other Portals or facebook messenger. It does NOT work with Messenger Kids, just FYI. the video quality is AMAZING from Portal to Portal. Much better than any other video chat system on the market. Works with Whatsapp also, and kids love using the built-in avatars and face changers, story time and alexa controls.",Great Facebook Video Chat product!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,AstroDoug,"This was a gift for my 75-year-old mother-in-law and she loves it!

She installed it herself which was amazing because she is not tech savvy at all. The picture and audio quality is great and it works extremely well, in fact a little too well as she is video calling us several times a day.

We bought another one for our other mother-in-law.",Great product!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Sep 2020,Sunnytimer,"Gave as a gift to my brother, who has a daughter in Japan.  So fun to be able to see her and speak with her and the kids while they are away.  Great product !!!",Portal
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,GoldyHaunches,"We bought this for my disabled brother who is on pandemic lockdown in his assisted living facility. He does not have a smart phone so this device is a godsend! He can easily reach out to family and friends and it’s definitely lifted his spirits. It’s also very reassuring to us, being able to see him during this time.",Super helpful
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Aug 2020,Poppyandgrandma,We have really enjoyed the use of our Portal. We use it to stay in touch with our children and grandchildren who live in three different locations. It's a great device for keeping in touch with our family.,Great Portal purchase.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Nov 2017,fran,Perfect I got it for my grandmother that lives in another state.,Awesome
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,FootballMama,"In these times when distancing is dictated by common sense, being able to see family and interact via the portal is great. The picture is great and the camera seems to follow me as I move around the room. I love not being tied to my phone and can interact with everyone on the other end. Much more satisfying than a phone call!!",The next best thing to hugs in person
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Sep 2020,Jay57292,But this is a gift for parents who are in their 80s. It appears to work fairly well for them but they have a had a few issues connecting but I wouldn’t blame the device for that. Overall good product,Grandma and grandpa
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Apr 2020,Lisk305,The video quality is very good. Hook up was easy. We had to use customer service and they were excellent! The only thing I don’t like is that it has to be plugged in to be turned on. That makes it difficult to be used as “portable”. Wish I would have known this before purchase. We did end up buying a portable plug so it can be moved around. This is for a great grandma who is 82 to video all her grand and great grandbabies. It’s been wonderful!,Great grandma friendly!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Nov 2017,wrl2020,"Sister, Aunt and the family love it!
Great Christmas presents!",Family loves it!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,Jims,I used this to link my 97 year old mothers Facebook account to the family across the USA.  In a mater of a few minute it is all ready and any family member with Facebook messenger can call mom and connect.  Now only if I could get the portal to auto answer for times when mom's dementia prevents her from understanding how to press the answer button :-) minor short coming for a great product..,Faceook Portal is a great simple use simple set up
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Lxer2001,This thing is awesome......look at it as a long distance family connection.. if you desire more it as some basic features that a tablet could provide...but in our home it’s a great portrait and music player that has the abilty to communicate with family.,Greatest to reach out and touch someone.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Sep 2020,Player1,Bought it for an older isolated family member to be able to see people outside of her home. She loves it!  Uses it daily.,Great for keeping in touch with older family
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,James,"It doesn’t do everything other smart devices can, but you buy this because it’s the best for video calling and has Alexa built in. There isn’t a better device (any portal) to call your family, especially if you have kids.

The photo booth and book feature my 2-3 year old was obsessed with, and ui simple enough she learned to call her grandma by herself.",Surprisingly great
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Aug 2020,kelly,we bought a portal cuz our old one broke and the new one is awesome,had what we wanted and its awesome
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,JeremyMc,Purchased multiple Portals for family members to use during quarantine. Big hit and extremely easy to setup and use.,Amazing value and easy to use
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,roychell,The Facebook Portal has been an excellent addition to our family and our church. My wife and I have three grown children and 2 grandchildren. The Portal has helped us be able to talk to and see our grandchildren even when there is a great distance between us.,Excellent for our family!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Nov 2017,Shelly,"I bought this portal for my daughter, so I can read stories to my granddaughter, and talk with my daughter and family, and it worked great, when we had Covid-19, so we can keep in touch with my daughter, granddaughter and son in law.",Portal power
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Feb 2020,KyRoy,My wife’s parents live in another country and FaceTime all the time. She is always rigging her phone up so she can talk while cooking etc. I laughed at the commercial but a friend of mine had one and it impressed me enough to know it was exactly what she needed! Still needs a few tweaks to make it perfect but it’s a great purchase for long distance communication,"Not Perfect, but super impressed"
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,sequoia,Portal has worked nicely so far with clear audio and video Now that Facebook has expanded their video calling it will be nice to include more than the present 7 person Portal limit,Nice video and audio quality
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jun 2020,Beepbeep,Nice product but we haven’t figured out why we can’t give voice direction ... nice picture ... not as useful as our Apple products ... but maybe they will improve on apps so forth,Good
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Apr 2020,aflo,"This is a great Amazon Echo speaker alternative. It has a nice screen and good speaker. 

Chatting works through Facebook messenger and Whatsapp. So basically everyone can connect. 

It's just more hoops to jump through when you want people to connect though.","It's fun, when others also have the apps"
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,TJFanch,"I absolutely love my portal!  I purchased 4 so that my kids, grandkids and I could stay connected during the lockdown.  I wish I would have bought it sooner!  I absolutely love this!",Absolutely Love my Portal!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Brandeflake,I already have a portal and love it.  Because Michigan has been on a stay at home order since mid March my parents have been able to use it to have fun video chats with the family.,Perfect gift for my parents during “stay at home”
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Carolyn,This Portal is very easy for my 84 year old mother in law to use. She was so excited when she opened it that she was tearing up.,Great gift for mother in law!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Dec 2019,Allen,"Got this to allow video conferencing with family.  Facebook doesn't have the best track record with security so I was reluctant to have this device listening in.  It's nice that there's a physical switch to disable the camera, microphone or both.

It's pretty easy to use and the video quality is great.  Especially nice is how the camera will track and zoom in during video calls",Great for video calls
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jan 2020,Cypress1,We bought this to stay in touch with family and friends around the world.  It really does work well once you get the hang of it.  The support manual is all online and we found it not as helpful as we would have liked.  But trial and error found a way.  Just wish it were more intuitive...especially for folks our age (grandparents in their 70s).,Wonderful once you figure it out!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Rawbeshoes,"I bought this for myself and bought some portal Minis for friends that live in other parts of the country. It’s a great device to keep in touch while doing other tasks. The camera actually does zoom to you and moves around a bit. It’s nice, easy to use and overall a great purchase!",Easy to use and fun with friends
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Hayd,"Bought this as a gift for my great grandmother for Mother’s Day so she could stay connected with the family, and she loves it!",Helpful
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,midnightblu,Bought this as a Christmas gift to communicate with family. It works great! The picture is nice and big and I love how the camera pans and expands by itself to follow you around the room or fit in multiple people in the frame. This thing is really cool and easy to set up.,Love my Portal!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Brucekee,"Wife purchased this for her 75 year old mother and she loves it. Uses it often to stay in contact with kids, grandkids and great grandkids. Very user friendly!",Great device
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,happycustomer,"I bought this for my mother, but she was unable to connect and use, so I had to return the unopened package , and now I am waiting for my refund.",Great product
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,wiink,"we purchased 2 of these to communicate with my wife and children as she is in isolation from us. it has worked just great, very good tool to have to meet this need today.",very good quality.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,jiba1,Great to keep in contact with long distance family members.  And they’re able to see their new grandchild through a good quality video.,Love it!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Rayrockroll,"Got this for my parents to see their granddaughter and great granddaughters, Dad is 81 doesn’t have a cell phone and he loves the portal!",Great for grandparents
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 May 2020,Portalreview,"Doesn’t tell you how to disconnect from apps like pandora once turned on. Not so easy to turn off, had to remove app and reinstall to shut off music. Could not find any other way",Good overall
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,Nell,My parents love the portal it was easy to set up and they can manage it on their own thanks Facebook for a great way to keep in touch.,My 80 yo parents love the Portal
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,AP33,Family loves using this to connect with friends and family members. Has been great during the pandemic.,Family fun
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,MisterJ,"In these times, the Facebook Portal gives you a way keep in touch with others.",Together Apart
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,SoupIsGoodFood,Bought for my mom for Mother's Day. Set up was a breeze and teaching how to use it was even easier!!,Easy to set up and use. The perfect gift.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jul 2020,Omar,Since COVID19 best way to talk to family and keeps everyone safe,Great camera to Stay in touch with family
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,Erh417,"I ordered a total of 11 portals to connect family members, especially the elderly to the young and it worked fabulously!",Excellent in Covid America!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,JoeH,"Gave this to my grandmother for her 77th birthday so we could FaceTime with her.
Very easy to use.",Great gift for my 77 yr old grandmother
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Kryptonite,"Does what it should, I'd definitely recommend. Use WhatsApp alot so that's why I got this one",Works geeat
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Feb 2020,Leann1012,So convenient for communicating with the grandkids and they all Love it. I have one to all 3 of my grown children and their families for Xmas. Now I need to save up and buy one for myself.,Awesome product
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Dec 2019,LGD2020,"I bought this so my parents could get more easily connected to us, but it requires some work from me to get it to work as they don't have any Internet presence. I will know more if it works after the new year's ...",Good quality but setup is not for the grandpa
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Feb 2020,AtHomeDad,"The self-adjusting camera is the biggest plus and the biggest minus of this item.
It's great because you don't feel glued to one spot while conversing.  But when the camera chooses to move, it only makes the right choice about 75% of the time.",Automated Moving Camera isn't Great
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Feb 2020,Boseman,"We bought several of them for Christmas gifts for the family, they work great have an excellent speaker and sound quality and the camera and set up is easy to use.",Whole family loves them
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Punchie,The Portal was brought due to my Mom not being able to come and go due to the Coronavirus,Great Portal for my mom.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Jean,Great product I bought this to interact with my granddaughter,Love it
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,TML1947,"excellent product to keep in touch of family, excellent audio with a great camera",great value
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jul 2020,AliL,Good for keeping in touch with granddaughter during epidemic.,Good
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Roach,Is a great product the whole family likes playing with it.,Great product
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jul 2020,Metsfan,What a great gift for my family.  We love using our portal to communicate with our grandchildren who do not live close to us.  Highly approved!,Great gift
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jul 2020,Katieb1,"It is great. I bought this for a family member that struggled with online chatting, and she loves it. She also loves to listen to music and uses the timer a lot.",Love the Portal
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Shar,This has been a great way to communicate with my grand-daughters during the quarantine.  They live making faces with me.  It has a great bluetooth speaker built in.  That was a bonus.  I just love the the Portal.,The Portal is a must have.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Debbs,"Love the Portal. It is very easy to use. My mom who is eighty six can visit with her family anytime she wants. Her grandchildren are so happy to see her and my dad, it’s like being in the same room with them. I highly recommend this!",Great for keeping in touch with family!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Bacharone,I use this portal to speak with my kids and grandkids and weekly to speak to others in the Philippines. The camera is the best. Everyone is amazed when it zooms in and out. The sound quality is better than using my computer by far! I also love that once it is set up I can unplug and move to another room and just plug it in and call. Enjoying immensely.,Works great!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Ruby,I use it with my Father who is out of state in assisted living. We see each other everyday. He has been quarantined for months now and this has helped him feel less isolated.,Great product to keep in touch with family.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Micah,"This was the perfect Covid purchase for my parents who are in isolation. Would recommend it which sucks because FB violates privacy left and right. But for these trying times, we made an exception,",Parents love it
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Aug 2020,Mikey71,Love our family Portal!! Amazing way to stay connected to love ones during this pandemic.,Outstanding!!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jul 2020,PANDRJSMOMANDDAD,"We use the portal daily (multiple times a say)  with keeping in touch, music, website surfing and looking up recipes.   Everyone should have one!",Love love love
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,dougf,This is the 4th one I have bought for our family to keep in touch and this newer version is even better than the first generation.  I am not a techie person and I was able to get it up and running in less than 1/2 hour.,Easy set up and simple to use
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Aug 2020,tony,"bought this for my dad and he likes it!!  Great way to keep intouch with my family, as we are miles away!!!",good product
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jan 2020,Wuzzy,I bought these for my mother and my sister that just had a baby and lives in another state. I figured it would allow my mother to see her grandson all the time. She doesn’t have a smart phone and Really doesn’t know anything about new technology. This is super easy to set up and once it is... all she has to do is say “portal call lauren”. It even shows any photos we tag her on Facebook. She loves it,Perfect for grandma in another state
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jul 2020,mabrennan,"I use it more for the Alexa feature and as a digital photo frame. I have yet to use it for a Facebook messenger call, and I have owned this thing since December 2019.","Meh, It is overated"
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Mar 2020,Mikey,I bought 4 of these and gave one to each of the kids.  It's been great for keeping in touch with them and the grandchildren. So much more personal when you get to see the group rather than just a phone call.  So easy to use the grandkids can call us by themselves.,Great for keeping in touch with the kids
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Aug 2020,Gizmoe,Portal is a must if you have kids that live out of state. These are amazing.,Excellent Portal
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jan 2020,NOVAdude,"Really enjoyed upgrading our home assistant to a Portal from Facebook. Besides the usual voice services, the integration with Alexa really opens this device.

We enjoy music from multiple services all while enjoying pictures from our facebook feeds - and the occasional call to grandma and grandpa.

Well made, great quality. Needs a few more native apps, but that is coming. Good value.",Our Kitchen's New Best Friend
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jul 2020,Facetime,Family brought this for our mother during this pandemic. Now we’re able to see her face to face. Loved this for my house!,Face Time
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Jholesinger,My 2 year old loves to talk to her grandparents. This stops her from running around with a phone staring at the ceiling. It keeps her interested in talking with the live filters!,Great way for daughter to talk to grandma
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Apr 2020,Trisha,I would recommend this product because it has great video and audio. The camera is cool because it follows where you go.,Great audio and video
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Mama2013,Bought it for my grandson to face time with his uncle,Great camera for beginners
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Momof2,I bought this to be able to keep in touch with family who live far away. It is so much better than a phone call.,Easy and fun to use
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Feb 2020,Maniac,The learning curve on this machine was doable by my 86 yo mother! Works well!,Portal was excellent for my 86 yo mother!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Pookie,I have a deaf brother so this is perfect for our communication,Just as described
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Sara,Purchased to be able to see my grandchild. It worked perfectly!,Nice way to reach out
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jun 2020,Janice,"My 103-year-old mother loves her Portal. When she's not using it for video calls, she enjoys the slide show of family photos that are posted on her Facebook page. Amazingly clear audio and video. She even wants to learn how to use google.",Mom loves it!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Mar 2020,rhyder,"Bought this so i can videochat with my 3 yr old granddaughter. The special effects and storytime modes adds so much to the experience, she enjoys it very much.",Good video quality
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Peter,We enjoy to talk and see the family! It’s an excellent purchase.,Excellent
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Mar 2020,GCook,"We love not having to move to get in the picture, or squeeze into the phone pic.  This is an amazing product!",Great camera!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,PRiver,Great product! Bought as a gift and it was well worth it.,As advertised!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Jackrabbit2020,I purchased this product so I could utilize video chatting with an elderly family member. It was simple to set up and she uses it with ease.,Great for beginners.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Nem2012,Bought this for a gift. They said that it works great.,Good
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jun 2020,Franco,Works fine but if she turns away it freezes. Hopefully this will work itself out,Great way to keep in touch
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Yogi,My wife is in her glory when talking to our friends from Scottland. She can walk around the kitchen doing things. All without loosing a beat doing so.,My wife Loves it.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Conce,"It's great, go buy it now and enjoy and chill and then relax",Chill
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Pam10,"I was given one for Christmas from my son and daughter in law and granddaughter. 
I had seen and heard about theirs so I got one for my other son",A Christmas gift for my son
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Dec 2019,ASToon,Great product to stay in touch with family and friends. Only problem I have with this model is that it doesn’t have the lens cover like the previous version that lets you cover the camera when not in use.,Great product
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jun 2020,Jcuzino,Mother in law loved it. Quick learning for minimal technology savvy,Great for mother in law
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,djisang,I like this smart video calling I recommend to anyone,Great smart video calling
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Kat23,Works great.Easy to use.awesome!!!!!!!!!!!!!!!!!!!,Easy to use.
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 May 2020,Mike,"This is a great and useful camera,sound,and quality",Great for family’s!
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Feb 2020,Pops,Purchased the Portal for my mother-in-law.  It works well and it's nice to see who you're talking to.,Just the Right Size
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,4,23 Jan 2020,Zenku2253,Small screen but beautiful picture.. its essentially a tablet at 10inches screen but it makes up for it with the digital picture frame and built in alexa.. highly recommended,Grandparents new toy that keeps everyone together
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Mar 2020,TommyC,Ordered for my parents but ended up returning because they prefered a laptop.,Easy return
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,iPhone,Great product! Everyone in family has. Can see my parents I  NY when I use the portal. Helps with feeling closer.,Love Facebook portal
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Brenda,Love that i can communicate with my family whenever i want. Bought for all my grandkids too. Love it!!,Great
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Feb 2020,Corey,We have this one the my wife’s daughter so we could see and talk to our granddaughter.,Great for families
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Grandma4love,Love talking to my dad with this portal. I can see for myself how he's doing. & the view is great.,For my dad
"Facebook - Portal Smart Video Calling 10"" Display with Alexa - Black",1,5,23 Jan 2020,Jeffe,bought the Portal for my wife and it really helps her keep in touch with her friends in other states,Love the Portal
