product,verified,rating,location,date,author,content,title
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,5.0,Reviewed in the United States ,08 Aug 2017,suz702,"I was a little apprehensive about a couple of things. Was this really a worthy investment, when I actually don't get many uninvited visitors at my door, and mostly deliveries? I already have an alarm system, and security door. Yet, I am gone most of the day, so being able to see what's going on at my door makes sense. My other concern is that my porch has an enclosure and the doorbell does not face front, there is a walkway from the street to my front door, which is a little secluded, and I face my neighbors home, in a Townhome community. Ok, let me dispell a couple things that may have prevented me from purchasing this. I read that with the Ring Doorbell 2, you will receive mounting wedges that will widen your viewing angle in instances where your porch is enclosed like mine. When I was installing mine, I tested the angle before the actual install, with the wedge and then flush to the wall. The difference was barely noticeable! This has an Incredible wide angle lens that captured the walkway around the enclosure wall just fine. So I did the flush mount. Also, it is suggested that you mount the doorbell no more than 4ft off the ground, and there is a wedge that you can install to point the camera in more of a downward direction. Again, I did not find that to be necessary. My existing doorbell was probably 5 ft off the ground and it didn't make much difference in the viewing angle, but I suppose if you want to see packages on your porch, you may want to consider this. I did not use it. One bonus for my neighbor, since we share the same walk way, I can see people approaching their door too, so if anything ever happens over there, I can share video that I have. The install was very easy. The app was a no nonsense install but you must operate it on a 2.4G band WIFI. I have a dual band router with 2.4 and 5G You then must go into your router set-up and disable the 5gh. It is simple to do, and does not effect the quality of your WIFI signal to any of your other devices in any way. Okay, now, if you are getting bad or choppie reception from your Ring Doorbell, the company advises that you spend another 50.00 (49.99) to buy a chime extender.....um, how bout NO!  Listen folks, you can buy their version and it will play chime  tones if your Ring Doorbell is not hard wired to your exiting doorbell, but if it is, you don't need it. ANY WIFI EXTENDER WILL WORK. I already had a TP-Link WIFI extender that I bought a couple years ago, and it works just fine, my cost then 19.99, the cost today on Amazon, 19.99. Up to you if you want to save 30.00. Another concern was my metal Security Door, interfering with the WIFI signal. It seemed to. I put the WIFI extender in the closest electrical outlet to my doorbell, and PROBLEM SOLVED! Do you need the Ring Cloud service at 3.00 a month or 30.00 a year? That again is up to you. But you can save and share a video to your email without cloud service. Let me mention the installation one more time. I hardwired mine to the existing doorbell wires <simple> they tell you to turn the power to the doorbell off at the breaker. I didn't, nothing happened. But again, do what they say, not what I say!  I installed on stucco, again, simple, but you are gonna want to use a smaller drill bit. The whole install is easy as pie! Overall, I am really impressed with this product. The 1080 camera is crisp and lifelike! Is it worth 199.00?? The Jury is still out on that! Seriously, you can now purchase 1080 survalence camera's for inside your house that are FINE products, for about 79.00, and that includes a free app that does pretty much the same thing as the Ring app.  So while I think the Ring Doorbell 2 could be priced more around the 99.00 range and that would be more realistic, I can understand why the creator of this product wants to milk the profits, he came up with a damn good idea! Still, after the novelty wears off, the price should come down.",Flawless
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,1.0,Reviewed in the United States ,22 Sep 2018,Wildwood Seapointe Condo,"I purchased the Ring 2 Doorbell with the intention of monitoring my seasonal home which is 3,000 miles away from my permanent residence.  After installing it and making sure it was working properly at the end of the season, I departed my seasonal home.  About 2 weeks later I received a message on the Ring app indicating that the device was offline.  I suspect there may have been a temporary Wifi outage at the seasonal home but instead of coming back online when the Wifi was restored (like all of my other devices), I am told by the Ring customer service staff that I will need to go back to the seasonal home and reinstall the device on the network. They are telling me that this is some type of security measure to protect me from other people getting on my system.  So instead I am stuck with no protection since my doorbell is now offline and I would need to travel 3,000 to reset it!!!  Why doesn't the system automatically reset like all of my other devices.  This is not addressed in any of the promotional material so I am writing this to raise peoples' awareness that if you are thinking of purchasing this to monitor a seasonal home that is far from your permanent residence, this system has a major flaw.  Hopefully Amazon will figure out a way of addressing this soon.  Otherwise the system is not providing the protection that I expected when I purchased it.",Major Shortcoming With Doorbell
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,3.0,Reviewed in the United States ,15 Dec 2017,T. Lyon,"I chose the Ring 2 over other options because I wanted a video camera for my door that could use the existing wiring, ability to speak to visitors at the door, and the more positive reviews over the competing products. Although it has definitely been helpful, it still has some major issues. The biggest annoyance is that you either get alerts all the time for nothing or miss actual people at the door. Every morning I wake up with about 10 notifications on my phone, but it's always of someone walking away or of a car driving by. I've since installed a $25 Wi-Fi camera inside pointing out the window, and it does a much better job of capturing the motion that triggered the camera. I'm hopeful that this gets improved in software updates, but given the severity of the issue and time on the market, I'm very doubtful. Setup is not as easy as it should have been. It wasn't mentioned in the information that I read online, but using with a digital doorbell system requires you to connect a diode across the wiring connectors. Given this accounts for most systems from the last 20 years, I'm surprised this wasn't built into the device's circuits directly. If you don't wire it correctly your doorbell won't go off, could go off randomly in the middle of the night, or could get fried in the case that you don't use it and should have. As others have mentioned, you have to use the Ring subscription to get any use out of the device. The alerts take a long time to load in the app and whatever triggered it is gone by that time. Things that are great: - The IR camera works very well in the dark - It looks nice and blends in better than I expected - The field of view on the wide angle lens is great Ultimately, I think that I would like to try out the Nest Hello option instead to see if it can improve upon the motion detection and alerts.",Great concept but still some shortcomings
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,1.0,Reviewed in the United States ,02 Nov 2017,zxephin,"Your browser does not support HTML5 video. UPDATE: I am now on my 3rd replacement RING DOORBELL 2 in the last 60 days. I keep being told im in the 1% minority who has issues... but im having a hard time believing that. Ive had the worst time with this product. So heres an easy breakdown of the pros & cons based on my experience. PROS: Customer Service is attentive to the point of annoyance. Its wireless and that seems to work fine. Its easy to set up. CONS: Poor video quality and reliability. Poor sensitivity to Motion Events. (basically its bad on what its supposed to do) ORIGINAL REVIEW: I had massive issues with the first Ring Doorbell i ordered... So RING SUPPORT sent a replacement doorbell 2 camera and a wedge kit. I can say that i am receiving less false positives thanks to the wedge kit... its still not perfect and misses catching the mail man, OR ANYONE for that matter, 95% of the time... but at least its not picking up vehicle traffic anymore. 75% of the time my camera shows an Orange sky & blue people. its the same video issue i was having with the first one i purchased. And because of this issue, the footage is practically useless if we ever have to identify the correct color of someone, or their clothing... so lets just hope we never have to use the footage to solve an actual crime. Ive included an example taken from our new Ring Doorbell 2... so you know what im talking about. To say im unhappy with the product as it currently stands would be an understatement. Unfortunately, the decision is not up to me to return it at this time. If it was, i would return this in a heartbeat. As a person who works in video production full time... video fidelity is very important to me, and this product has not stood up to its claims. As a homeowner, security is very important to me, and again, this product has not stood up to its claims. However, i can say that the customer service department has done a good job of trying to fix my issues, despite the fact that they have been unable to do so. So i dont blame the support team. I blame the engineers and the marketing dept. They have made and sold me a bunk product.","inconsistent, unreliable... unfortunately."
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,1.0,Reviewed in the United States ,17 Dec 2018,Eduardo Pagani,"Finally, got my ring Video Doorbell 2 over the weekend. PROs - Setting it up was quick and easy. - Great video. - It warns you when someone is at the door or within the set area even before they ring the door bell. - You can see and hear visitors who ring the doorbell quite clearly. CONs - Though you can see/hear people clearly no one can understand you when you talk back.  The sound is all garbled.  The volume is low and it sounds like someone speaking on a cheap walkie-talkie in the next room. - There is a delay to answering the call on the phone.  The phone notifies you immediately upon the ring.  Then you must launch the app and it has to connect, etc.  If your visitor or delivery person is very patient, you will be able to see them.  Actually, you see their ears a lot as they lean closer to the unit to try to hear what the heck you are saying. - The same delay applies to Alexa (Echo devices).  I tell my Fire TV Cube ""Show me the front door"".  Alexa then mutes my show, launches ""home"" and then it switches to ""ring.com"", then it buffers and finally it shows the front door.  Just in time to see the UPS guy jumping back into his truck... - Of course, before I posted this review I looked for answers on ring.com.  There in no troubleshooting guide.  The FAQs and ""Help"" areas are very generic and repetitive with help on items such as ""how to install the app""... Will continue to search for help and I will post updates in case I am able to get the sound problem fixed. For now, see picture of me seeking help from ring and not getting any...","Great video, garbled sound."
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,1.0,Reviewed in the United States ,17 Feb 2018,Karen Zinkosky,"Typical bait and switch fine print, ""free"" 30 day subscription worked fine, but now even trying to answer an active ring takes too long an it turns into a ""past"" event, subscription renewal required. For what this thing costs you should be able to at least answer an active alert within 30 seconds without it drifting off to the cloud and not being able to view it at all ... dont waste your money ... unless you want another monthly bill to pay.",Bait and switch fine print.
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,4.0,Reviewed in the United States ,07 Aug 2017,C. Cooper,"Worked...for a while. I love this concept. I bought the latest one in order to get the best tech. Unfortunately it appears this may not be a fully baked product. After working for a couple of weeks, the unit has gone into a repeated flashing blue ring loop that can't be changed. Customer service is still attempting to resolve. If they do, I will change this review. ******** Updated I never heard back from the email support so I called the support line. It was determined that the unit had to be replaced. I was sent a replacement unit and was told the following: 1)replacement unit would come with return shipping labels, 2)once I set up the new unit, the defective unit will automatically be removed from my app 3) the monthly recording membership would be migrated to the new unit All of these things eventually did occur. However, I had to make a separate calls for each of these tasks to occur. It appeared at each of the customer service people I spoke to only performed one of the tasks and promised do the rest, but that never happened. I am sitting now with a working Ring 2 unit and I am satisfied. I would prefer in the future if I have any customer service issues that the help desk perform all the functions that they promised the first time I call.",Maybe not ready for release?***updated
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,2.0,Reviewed in the United States ,18 Aug 2018,Piano Man,"It was a fairly easy install and worked fairly good for a month, but now has just become a $200 doorbell button. I refuse to pay them every month for the rest of my life for something that I own, that uses my WIFI and my phone, but they have configured their RING App so that it will only let you keep the recordings if you agree to pay them every month for the rest of your life. I have a Samsung Smart Cam, it will record Hi-res video, it is motion activated and will track the subject, I can talk to whomever is being recorded, they can talk to me and I can access it from anywhere thru my phone, I can do whatever I want with my recordings and all I had to pay is the initial cost of it! No Monthly Payment plan to use the SAMSUNG Smart Cam! Makes sense! But, the people at RING are money grubbing thieves and want to wring money out of you for the rest of your life if you want to use the doorbell that you bought from them. I gave the RING 2 two stars because it does work fairly well, but it's really sad that you have to pay them for the rest of your life if you want to use it.","Works as advertised, but they want you to pay them every month for the rest of your life!"
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,1.0,Reviewed in the United States ,08 Aug 2018,Alexander Houtman,"UPDATE 9/23/18: Downgrading the doorbell to one star.  I've reset it, tried moving the router closer, angled the antennae towards the doorbell, and nothing works.  I keep getting notifications, but the app and doorbell refuse to connect.  If there was a real emergency this thing would only serve as to show what happened after the fact to those that found our bodies, rather than help prevent it.  Useless. I've owned and used this doorbell for the last 6+ months.  The ring video doorbell was easy to set up, the app is super intuitive and everything about installation went extremely smoothly.  Unfortunately that was the last time things went smoothly.  The battery life is great, however with only a single battery and long recharge times, there is a ton of downtime where the doorbell is unusable.  Eventually I ordered a second battery which solved this problem, but this was an extra expense and a seemingly annoying oversight. The doorbell itself worked great for the first month, however since then it has been riddled with connection issues.  The doorbell is less than 20 feet from the wireless router and the router is an extremely well reviewed gaming router.  I can get wifi reception at the end of my driveway with my phone (over 80ft away).  So there should be no issues with reception.  Even with this wifi router I can still never connect to the video doorbell 2 on the first try.  When I get motion alerts, I try to answer and nothing comes up.  I have to exit the app and retry 2-5 times before it will connect, no matter the battery level.  Obviously this is a real problem since if there ever was an intruder or a serious issue not being able to connect for 30 seconds - 2 minutes could be a real issue.  I also know it's not the app since I also have another ring product that is hardwired and have zero issues with it. I think the doorbell is a great idea and everything about it shows how good of a product it could be, but if it can't do the fundamental thing it was designed for, then why did I pay $200 + $30 + tax when I could have gotten something similar for 1/10th the price?","Great Idea, Mediocre execution UPDATE: Horrible execution"
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,2.0,Reviewed in the United States ,15 Aug 2017,Lawrence Family,"My very positive experience with the Ring Floodlight Camera made me run out and buy this for the front door. I've been very disappointed. Video quality is OK, not great. Even when people are feet away from the camera you can't make out their faces. It is very slow to respond to motion. Most of the time people have left the frame before video starts recording. The biggest issue is the motion settings. The Ring Pro and Floodlight Camera provide the ability to define a polygon within the video frame where you would like the camera to watch for motion. Additionally the other products provide the ability to set the sensitivity within that polygon. The Ting Doorbell 2 provides a general sensitivity slider and an arc region which almost pointless. The. You get filters for how frequent you want alerts. This system fail miserably. The end result is either getting alerts when a mosquito flies by twenty feet away or only getting alerts when someone is knocking on your door. I'm very disappointed.",I've been very disappointed. Video quality is OK
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,4.0,Reviewed in the United States ,23 Jan 2018,Avid Reader,"Your browser does not support HTML5 video. So far so good!  Installation was fast and easy.  I downloaded the app, set up the Ring 2 in it and tested it.  I adjusted settings such as notifications, motion zones, etc.  I turned off my main electric breaker, unscrewed and took off my old doorbell, and wired this on to the old doorbell wiring, screwed it onto wall where the old doorbell had been with the bottom of it being around 4' up from the ground.  I turned my electric breaker back on, and my Ring 2 works perfectly.  It connects to my network with ease.  The sound is good.  The motion sensor is good.  The camera seems fine.  The video isn't always as clear as I would like it, but it's not bad.  I don't know if the problem is with the wifi speed, the camera or what, but faces can be blurry sometimes.  The front door is within a few feet or my router/modem, and it seems to connect well to it via wifi.  I'm not sure why faces are blurry sometimes.  I signed up for the subscription.  It's only $30 a year which is cheap for security.",Easy to set up and use!
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,2.0,Reviewed in the United States ,13 Dec 2017,Dave U,"Received the Ring Video Doorbell as a gift.  It worked well at first, although the battery required charging far more frequently than advertised.  Recharging the battery requires removing two very small screws from the base of the doorbell, taking extraordinary care not to drop one of them, charging the battery, then reassembling the doorbell, again re-installing the two small screws.  After approx. 16 months, the battery would not hold a charge, and the doorbell stopped working all together.  A call to Ring customer service was answered by a determined technician who ran several tests remotely and finally agreed the battery was defective.  She said Ring would not repair the doorbell, and my only option would be to step up to their Protect Plus plan, which is intended to cover multiple Ring devices.  That plan costs an additional $7 per month or $84 per year.  In return, Ring would provide the latest version of the same model doorbell.  Since I don't have multiple Ring devices, and the same model doorbell was selling for $179, I declined the offer.  Ring also said they would not offer a discounted price, even though the original doorbell worked properly for only four months past the warranty period.  With no better options, I decided to order the Ring Video Doorbell 2 with removable batteries.  The replacement doorbell was installed upon receipt and failed to work properly from day one.  In this case, the IR emitter did not turn on, and all videos taken in less than optimal lighting were virtually useless.  Another call to Ring customer service resulted in more remote tests and final confirmation that the IR emitter was defective.  When asked if Ring would replace the defective doorbell directly to minimize delays, the technician said they would not, and the device would have to be returned to and replaced by Amazon.  As usual, Amazon agreed to replace the defective doorbell, but delivery is not expected until the end of January.  When the doorbells worked properly, they were very helpful.  However, the extremely short battery life in the first model (Ring Video Doorbell), and the out-of-the-box failure of the second model (Ring Video Doorbell 2) has been very frustrating, as well as costly, and certainly indicates poor quality control.  Ring's unwillingness to expedite a replacement and make the customer whole when their products are already defective when delivered should sound a note of caution to prospective customers who are considering Ring's products. Update - 1/4/18 In response to my review, I received an an offer to help resolve my Video Doorbell 2 problems from Ring's Neighbor Satisfaction Specialist, Mary Nell Johnson.  I couldn't reach her during the holidays and decided to try Ring's technical support team again and was connected with Porsha.  She was aware of the problem with my doorbell (firmware was not updating properly) and proceeded to troubleshoot to confirm the exact cause.  After a few minutes, she had me try the doorbell and it worked perfectly! Mary has since reached out to me to confirm the doorbell is now working properly and extended my Protect Plan to compensate for my inconvenience - a fair resolution in my opinion.  I appreciate Ring's dedication to correct my doorbell issues and the professionalism of their reps on the phone.  Because the doorbell now works as advertised and we really love being able to stay in touch with our home while on the road, I now feel the doorbell deserves a rating of 4 stars.  Had it not been for the intervening hassles, I would give it a 5 star rating.",Beware of Ring Products and Their Apparent Quality Control Issues - Updated
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,1.0,Reviewed in the United States ,27 Jul 2018,Steamguy,"Six month review: This is a fantastic concept. My wife is disabled, and the idea was that she could see AND TALK TO whomever was at the door. This is a GREAT concept, but... You HAVE to have a blistering fast internet service. Which i don't have, in the rural area where I live. I have DSL. Apparently that's just not good enough. The audio feature is COMPLETELY broken, for slower connections. Minus four stars. You can SEE who's at the door on an Echo Show, but you CAN'T TALK TO THEM! Whiskey Tango Hotel!!! So the ""Works With Alexa"" claim is mostly false. Minus six stars. I can be at work, and the app sends the doorbell tone to my phone. Neat. Try to see who's there.... ""Your phone is having trouble connecting to Ring"" . Time wasted trying again and again to see and maybe talk to whomever is there... And they walk off, in the meantime. Minus three stars. I'm leaving this set to one star because most of the time, you can see who's there. And my wife can call their cell and talk to them (if it's a friend). Would I spend this money again with Ring? Not unless Amazon went into the place and started kicking serious... umm... donkey... in the Software Development department. Those guys have been shooting the breeze and sitting on their butts for WAY too long!",Doesn't REALLY work with Alexa
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,5.0,Reviewed in the United States ,03 Feb 2018,Nick A.,"I have trouble starting up a computer but the Ring Doorbell 2 was so simple even I was able to install.  You can't beat the $30 bucks a YEAR for the cloud.  While do not have to have it, it's crazy not to get it.  You get quality at a great price.  Everything that you need is in the box except for a drill. Simple easy to follow instructions.  Customer service  is quick to answer the phone and supply answers to questions and is NOT out-sourced over seas.  You will be happy with well thought out unit.",Even I could install it !!!
"Ring Video Doorbell 2 with HD Video, Motion Activated Alerts, Easy Installation",1,5.0,Reviewed in the United States ,23 Nov 2019,Lou H,"I purchased after my boss highly recommended, after purchase I decided to read the reviews.  Usually I read reviews first. So I was a little worried . But I’m not worried anymore.  Motion detection is spot on , there are settings to help achieve what your looking for ,  Recordings are spot on , system runs really fast.  Maybe people got some bad units , but this operates exact the way it should. A few things to know.  You can change the motion detection to area desired , height desired , so cars are not setting the unit off.  Mine is hardwired. , but there is a Wifi signal bar , battery life bar ,  everything you need to know. Also a system diagnostic test. It will let you know any signal or battery life issues.  Lastly the biggest gripe I read was the 3 dollar a month ,  or 30 bucks a year charge.  Good grief. Are you kidding me.  That’s dirt cheap. Every camera you buy out there has charges and these are cheaper then most .  Only thing I was not happy about is I purchased mine for 199.99 , the next day they change to 129.99.  That stinks.  But great product.  Installed and set up correctly , works perfectly",Reviews are misleading.  Great product
